511,5243
P,1557169540,5245
P,1557169571,5244
P,1557169600,5245
P,1557169629,5247
P,1557169659,5244
P,1557169688,5243
P,1557169717,5246
P,1557169746,5246
P,1557169776,5247
P,1557169805,5245
P,1557169834,5246
P,1557169865,5246
P,1557169894,5244
P,1557169923,5247
P,1557169952,5246
P,1557169982,5247
P,1557170011,5246
P,1557170040,5246
P,1557170070,5245
P,1557170099,5247
P,1557170128,5244
P,1557170158,5245
P,1557170188,5247
P,1557170217,5244
P,1557170246,5246
P,1557170275,5245
P,1557170305,5247
P,1557170334,5247
P,1557170363,5247
D,1557170384,257024
D,1557170387,262144
R,1557170387,5C00DDFC91
R,1557170387,5C00DDFC91
R,1557170387,5C00DDFC91
X,1557170388,381154,6834
X,1557170389,381486,2659
X,1557170389,381841,2736
X,1557170390,381884,2072
X,1557170391,381858,3224
X,1557170391,382494,2425
X,1557170392,382469,4305
X,1557170392,382636,13473
X,1557170393,382458,2859
P,1557170393,5235
X,1557170393,382527,1935
X,1557170394,382629,1045
X,1557170395,382394,1616
X,1557170395,382516,1660
X,1557170396,382315,4515
X,1557170396,382378,6596
X,1557170397,382601,1932
X,1557170397,382689,1586
X,1557170398,383369,2024
X,1557170398,383485,996
X,1557170398,383069,1365
X,1557170399,382994,1706
X,1557170399,383047,691
X,1557170400,383211,1227
X,1557170400,382986,754
X,1557170401,382857,2964
X,1557170402,383281,721
X,1557170402,383161,637
X,1557170403,383343,562
X,1557170403,383446,861
X,1557170404,383436,1446
X,1557170404,383791,851
X,1557170405,383467,1163
X,1557170406,383029,623
X,1557170406,382885,731
X,1557170407,383154,712
X,1557170407,383119,836
X,1557170408,383142,463
X,1557170408,382971,874
X,1557170409,383081,699
X,1557170409,383094,2184
X,1557170410,383129,2125
X,1557170411,383031,1755
X,1557170411,382860,5793
X,1557170412,384781,18484
X,1557170412,382854,976
X,1557170413,382928,6881
X,1557170413,383005,533
X,1557170414,382919,1207
X,1557170415,383021,787
X,1557170415,383091,666
X,1557170416,383032,694
A,1557170416,383146,937
T,1557170416,2805
R,1557170416,5C00DDFC91
R,1557170416,5C00DDFC91
R,1557170416,5C00DDFC91
X,1557170418,383003,726
X,1557170418,383038,1847
X,1557170419,383351,4737
X,1557170420,382798,5370
X,1557170420,383313,2256
X,1557170421,383570,1958
X,1557170421,383939,1246
X,1557170422,384304,1345
P,1557170422,5234
X,1557170422,384294,1294
X,1557170423,384707,1856
X,1557170424,384475,1580
X,1557170424,383537,1953
X,1557170425,383231,1149
X,1557170425,382955,677
X,1557170426,382943,424
X,1557170426,382909,635
X,1557170427,382958,1614
X,1557170428,383151,1127
X,1557170428,383038,741
X,1557170429,382932,673
X,1557170429,382834,450
X,1557170430,382837,597
X,1557170430,383030,810
X,1557170431,383090,724
X,1557170432,382790,1008
X,1557170432,382712,857
X,1557170433,382985,769
X,1557170433,383026,521
X,1557170434,383038,552
X,1557170434,383126,464
X,1557170435,383213,774
X,1557170435,383248,703
X,1557170436,383185,622
X,1557170437,383148,686
X,1557170437,383075,352
A,1557170437,383016,536
T,1557170437,2805
R,1557170438,5C00DDFC91
X,1557170439,383720,1122
X,1557170439,383671,1446
