25135
P,1562032748,5135
P,1562032777,5134
P,1562032807,5132
D,1562032824,243200
R,1562032824,5C00DDFC91
R,1562032824,5C00DDFC91
R,1562032824,5C00DDFC91
X,1562032826,361524,1974
X,1562032826,362059,9176
X,1562032827,361840,734
X,1562032827,361854,12114
X,1562032828,362707,4536
X,1562032829,362370,3096
X,1562032829,362128,1811
X,1562032830,362107,1665
X,1562032830,362115,1315
X,1562032831,362322,870
X,1562032831,362332,938
X,1562032832,362412,2897
X,1562032833,362278,2641
X,1562032833,362474,1735
X,1562032834,362117,1519
X,1562032834,362206,888
X,1562032835,362322,537
X,1562032835,362375,1188
X,1562032836,362394,2728
X,1562032837,362241,1161
X,1562032837,362244,638
P,1562032837,5125
X,1562032838,362299,1011
X,1562032838,362461,2558
X,1562032839,362221,2377
X,1562032839,362242,1998
X,1562032840,362468,1360
X,1562032841,362405,782
X,1562032841,362471,1809
X,1562032842,362374,1195
X,1562032842,362242,609
X,1562032843,362100,754
X,1562032843,362171,732
X,1562032844,362223,685
X,1562032844,362365,1735
X,1562032845,362380,2929
X,1562032846,362297,3609
X,1562032846,362131,936
X,1562032847,362130,1283
X,1562032847,362025,1097
X,1562032848,362126,846
X,1562032848,362413,479
X,1562032849,362557,711
X,1562032850,362653,1197
X,1562032850,362667,2167
X,1562032851,363097,5612
X,1562032851,362370,4182
X,1562032852,362703,4044
X,1562032852,362739,1906
X,1562032853,362188,1978
X,1562032854,362302,4301
X,1562032854,362784,11215
X,1562032855,362372,1715
X,1562032855,362641,853
X,1562032856,362700,3690
X,1562032856,362581,1063
X,1562032857,362699,927
X,1562032858,362632,1330
X,1562032858,362641,724
