,367668,15661
X,1556824522,368015,12686
X,1556824522,368770,11664
X,1556824523,368571,18929
X,1556824523,368474,17202
X,1556824524,368786,20224
X,1556824525,367982,8131
X,1556824525,368413,2817
X,1556824526,368200,6173
X,1556824526,369243,7561
X,1556824527,368220,13388
X,1556824527,368067,16596
P,1556824528,5276
X,1556824528,368185,5684
X,1556824529,368861,2386
X,1556824529,368555,9233
X,1556824530,368259,2850
X,1556824530,368197,2892
X,1556824531,368741,5303
X,1556824531,368530,15818
X,1556824532,368328,10942
X,1556824533,368534,15025
X,1556824533,368662,1901
X,1556824534,368470,1415
X,1556824534,368405,1250
X,1556824535,368639,2891
X,1556824535,368120,8350
X,1556824536,368156,15227
X,1556824537,369001,10702
X,1556824537,369102,10521
X,1556824538,368332,23003
X,1556824538,368130,10595
X,1556824538,367654,8466
X,1556824538,369204,36920
X,1556824539,368061,48270
X,1556824540,367362,44644
X,1556824540,368269,38496
X,1556824541,368531,12454
X,1556824541,368786,4944
X,1556824542,368070,13438
X,1556824542,368450,5262
X,1556824543,367381,3772
X,1556824543,368214,4427
X,1556824544,367931,3095
X,1556824545,368201,3709
X,1556824545,367915,1697
X,1556824546,368007,889
X,1556824546,367779,3047
X,1556824547,367796,13890
X,1556824547,368107,2200
X,1556824548,368681,2949
X,1556824549,368082,2028
X,1556824549,367754,1208
X,1556824550,367421,1396
X,1556824550,367067,1877
X,1556824551,366962,2026
X,1556824551,367476,640
X,1556824552,367657,810
X,1556824553,368084,2059
X,1556824553,367644,2929
X,1556824554,367790,11663
X,1556824554,367961,7330
X,1556824555,368062,6117
X,1556824555,367169,4376
X,1556824556,367722,6121
X,1556824557,367594,3027
P,1556824557,5277
X,1556824557,368036,4118
X,1556824558,368878,10505
X,1556824558,367897,14046
X,1556824559,367748,3492
X,1556824559,368025,10156
X,1556824560,368359,12155
X,1556824561,367977,4967
X,1556824561,367913,3764
X,1556824562,367153,10474
X,1556824562,368019,15364
X,1556824563,368381,12626
X,1556824563,367150,15802
X,1556824564,367772,7378
X,1556824565,368461,4505
X,1556824565,368228,5165
X,1556824566,368181,1834
X,1556824566,368437,2439
X,1556824567,367565,2589
X,1556824567,367707,3154
X,1556824568,367960,986
X,1556824569,368180,3845
X,1556824569,368405,3586
X,1556824570,368040,1539
X,1556824570,367899,15023
X,1556824571,367761,766
X,1556824571,367915,1266
X,1556824572,367991,982
X,1556824572,367875,2008
X,1556824573,368730,13324
X,1556824574,367787,6791
X,1556824574,367458,11304
X,1556824575,367876,10742
X,1556824575,367864,10429
X,1556824576,368007,10109
X,1556824576,367132,11913
X,1556824577,366801,17904
X,1556824578,368230,2947
X,1556824578,368501,5121
X,1556824579,368389,1636
X,1556824579,368305,7523
X,1556824579,368659,5922
X,1556824579,369145,6743
X,1556824580,368119,8625
X,1556824581,368718,3860
X,1556824581,367833,8725
X,1556824582,368206,2359
X,1556824582,367990,12118
X,1556824583,368720,1447
X,1556824583,368655,882
A,1556824583,367962,1179
T,1556824584,2847
U,1556824584,64657
X,1556824585,368653,948
X,1556824586,368564,725
P,1556824586,5277
X,1556824587,368694,992
X,1556824587,368753,591
X,1556824588,368785,1398
X,1556824588,368669,813
X,1556824589,368678,673
