2340
T,1558831100,2873
R,1558831100,5C00DDFC91
X,1558831102,368533,647
X,1558831103,368407,1309
X,1558831103,368310,778
X,1558831104,367862,830
X,1558831104,368235,598
X,1558831105,368582,745
X,1558831105,368505,782
X,1558831106,368188,951
X,1558831107,368411,837
X,1558831107,368661,608
X,1558831108,368803,568
X,1558831108,368651,1285
X,1558831109,369302,954
X,1558831109,368743,1008
X,1558831110,368557,692
X,1558831111,368538,752
X,1558831111,368141,1834
X,1558831112,367996,886
X,1558831112,368057,853
X,1558831113,368293,1302
X,1558831113,369031,1236
X,1558831114,369043,623
X,1558831115,368042,733
X,1558831115,369133,2182
X,1558831116,369450,966
X,1558831116,369542,1084
X,1558831117,369316,494
X,1558831117,369179,851
A,1558831117,368578,1588
T,1558831117,2873
R,1558831118,5C00DDFC91
X,1558831119,368845,734
X,1558831120,368705,805
X,1558831120,368535,988
X,1558831121,368682,806
X,1558831122,368562,767
X,1558831122,368023,663
X,1558831123,368430,651
X,1558831123,368032,1254
X,1558831124,368076,954
X,1558831124,367974,675
X,1558831125,367603,957
X,1558831126,368126,990
X,1558831126,368392,695
X,1558831126,368441,11159
X,1558831126,368921,4333
X,1558831127,369834,2178
X,1558831127,369262,1177
X,1558831128,369275,1778
P,1558831129,5358
X,1558831129,369183,445
X,1558831129,368846,770
X,1558831130,369149,10986
X,1558831130,369261,1481
X,1558831131,369325,1017
X,1558831131,369186,876
X,1558831132,368795,893
X,1558831132,368710,1604
X,1558831133,368716,1995
X,1558831134,368290,1064
X,1558831134,368462,1172
X,1558831135,368445,1510
X,1558831135,368315,879
X,1558831136,368748,696
X,1558831136,368443,1084
X,1558831137,368572,785
X,1558831138,368696,569
A,1558831138,368514,1583
T,1558831138,2873
R,1558831138,5C00DDFC91
X,1558831140,368754,597
X,1558831140,368662,674
X,1558831141,368331,604
X,1558831141,368548,758
X,1558831142,368851,636
X,1558831142,368725,908
X,1558831143,368940,430
X,1558831144,368970,1255
X,1558831144,368973,654
X,1558831145,368535,752
X,1558831145,368037,447
X,1558831146,367571,1407
X,1558831146,367419,1283
X,1558831147,367745,845
X,1558831148,367254,2120
X,1558831148,368601,1836
X,1558831149,368962,651
X,1558831149,368547,2113
X,1558831150,368565,1444
X,1558831150,368540,706
X,1558831151,368730,1224
X,1558831152,368703,773
X,1558831152,368856,730
X,1558831153,369035,909
X,1558831153,368961,711
X,1558831154,369448,676
X,1558831154,369836,731
X,1558831155,369736,683
A,1558831155,368808,2091
T,1558831155,2872
R,1558831155,5C00DDFC91
X,1558831157,369277,919
X,1558831157,369786,636
X,1558831158,368796,1966
X,1558831159,369031,719
P,1558831159,5359
X,1558831159,369130,1218
