,372479,707
X,1554062822,372601,373
X,1554062822,372607,465
X,1554062823,372391,404
X,1554062823,372211,633
X,1554062824,372312,579
X,1554062824,371953,672
X,1554062825,371722,577
X,1554062826,372020,606
X,1554062826,372415,682
X,1554062827,372275,687
X,1554062827,372670,673
X,1554062828,372467,385
X,1554062828,371952,561
X,1554062829,372074,569
X,1554062830,372148,409
X,1554062830,371763,660
A,1554062830,372270,948
T,1554062830,2860
R,1554062830,5C00DDFC91
X,1554062832,372256,539
X,1554062833,371881,601
X,1554062833,371548,1055
X,1554062834,371560,688
X,1554062834,371583,709
X,1554062835,370977,636
X,1554062836,370939,1012
X,1554062836,371555,496
X,1554062837,371431,825
X,1554062837,371386,580
X,1554062838,372012,473
X,1554062838,371997,536
X,1554062839,372204,538
X,1554062839,372348,961
X,1554062840,372677,890
X,1554062841,372314,501
X,1554062841,372233,678
X,1554062842,371772,1782
X,1554062842,371737,553
X,1554062842,372010,1170
X,1554062842,371859,618
X,1554062843,372164,977
X,1554062844,372518,371
X,1554062844,372982,499
A,1554062844,371983,2005
T,1554062844,2860
P,1554062844,4851
X,1554062846,372969,631
X,1554062847,373105,598
X,1554062847,373037,527
X,1554062848,373023,379
X,1554062848,373063,796
X,1554062849,372360,764
X,1554062850,372146,1006
X,1554062850,372427,690
X,1554062851,372424,499
X,1554062851,372541,476
X,1554062852,372481,779
X,1554062852,372663,413
X,1554062853,372087,1378
X,1554062854,371402,831
X,1554062854,371622,725
X,1554062855,371673,702
X,1554062855,371450,715
X,1554062856,371544,510
X,1554062856,371156,619
X,1554062857,371474,626
X,1554062858,371641,514
X,1554062858,371507,1086
X,1554062859,371460,370
A,1554062859,372175,1949
T,1554062859,2860
R,1554062859,5C00DDFC91
X,1554062861,371521,364
X,1554062861,371732,544
X,1554062862,371748,473
X,1554062862,371153,753
X,1554062863,371041,1504
X,1554062863,371772,529
X,1554062864,372074,502
X,1554062865,371895,708
X,1554062865,371364,1784
X,1554062866,372267,543
X,1554062866,372734,770
X,1554062867,372965,508
X,1554062867,373068,562
X,1554062868,373094,590
X,1554062869,372630,640
X,1554062869,372608,598
X,1554062870,372733,497
X,1554062870,373157,676
X,1554062871,373428,332
X,1554062871,373596,487
X,1554062872,373713,552
X,1554062873,373671,824
A,1554062873,372577,2560
T,1554062873,2860
R,1554062873,5C00DDFC91
X,1554062875,372776,1000
P,1554062875,4884
X,1554062875,372993,543
X,1554062876,372929,502
X,1554062876,372763,367
X,1554062877,372826,599
X,1554062877,372977,520
X,1554062878,373011,326
X,1554062879,373034,450
X,1554062879,373140,549
X,1554062880,373189,482
X,1554062880,372972,378
X,1554062881,372847,656
X,1554062881,372545,405
X,1554062882,372464,645
X,1554062882,372877,567
X,1554062883,372756,814
X,1554062883,371545,1093
X,1554062883,371185,1166
X,1554062884,372165,534
X,1554062884,372660,564
X,1554062885,372850,709
X,1554062885,372298,741
A,1554062885,372803,1024
T,1554062886,2861
R,1554062886,5C00DDFC91
X,1554062887,371658,521
X,1554062888,371533,520
X,1554062889,371005,754
X,1554062889,371065,1024
X,1554062890,371368,566
X,1554062890,371672,1036
X,1554062891,371389,1032
X,1554062891,371110,614
X,1554062892,371430,598
X,1554062893,372082,818
X,1554062893,371523,650
X,1554062894,372340,992
X,1554062894,372223,992
X,1554062895,372268,3545
X,1554062895,372560,1351
X,1554062896,371946,2114
X,1554062897,372285,3806
X,1554062897,372604,1135
X,1554062898,372529,797
X,1554062898,372583,679
