,621,479
X,1561320406,359617,437
X,1561320406,359629,380
X,1561320407,359602,787
X,1561320408,359620,782
X,1561320408,359667,508
X,1561320409,359636,1739
X,1561320409,360174,3759
X,1561320410,359008,2730
X,1561320410,359553,757
X,1561320411,359549,836
X,1561320411,359574,579
X,1561320412,359551,777
X,1561320413,359580,721
X,1561320413,359616,610
X,1561320414,359613,465
A,1561320414,359595,135
T,1561320414,2967
U,1561320414,64657
X,1561320416,359521,594
P,1561320416,5136
X,1561320416,359580,265
X,1561320417,359721,550
X,1561320418,359732,889
X,1561320418,359564,509
X,1561320419,359614,536
X,1561320419,359660,626
X,1561320420,359640,567
X,1561320420,359425,1814
X,1561320421,359874,5587
X,1561320422,359889,10757
X,1561320422,359559,2640
X,1561320423,359661,469
X,1561320423,359627,573
X,1561320424,359577,678
X,1561320424,359628,397
X,1561320425,359608,545
X,1561320426,359611,755
X,1561320426,359652,681
X,1561320427,359646,503
X,1561320427,359617,492
X,1561320428,359450,14007
X,1561320428,359455,887
X,1561320428,359626,637
X,1561320429,359633,749
A,1561320429,359618,277
T,1561320429,2967
U,1561320429,64657
X,1561320430,359711,879
X,1561320431,359684,825
X,1561320432,359683,976
X,1561320432,359694,896
X,1561320433,359810,976
X,1561320433,359627,1116
X,1561320434,359586,804
X,1561320434,359603,820
X,1561320435,359681,996
X,1561320436,359709,728
X,1561320436,359586,1163
X,1561320437,359570,1279
X,1561320437,359560,754
X,1561320438,359514,886
X,1561320438,359458,1326
X,1561320439,359520,891
X,1561320440,359588,1254
X,1561320440,359661,1123
X,1561320441,359612,804
X,1561320441,359575,1092
X,1561320442,359503,910
X,1561320442,359544,1005
