,84217,3566
X,1564093007,384231,2987
X,1564093008,384441,2366
X,1564093008,384377,2572
X,1564093009,384607,1626
X,1564093009,384463,3072
X,1564093010,384130,1800
X,1564093010,384210,3956
X,1564093011,384344,11329
X,1564093012,383742,7639
X,1564093012,384169,3129
X,1564093013,383847,2318
X,1564093013,383789,1960
X,1564093014,384166,1486
X,1564093014,384109,1915
X,1564093014,383453,2876
X,1564093015,383713,1403
X,1564093015,383883,1800
X,1564093016,384293,1802
X,1564093016,384482,1134
X,1564093017,384485,1366
X,1564093017,382782,12472
X,1564093018,384842,10523
X,1564093019,384670,6674
X,1564093019,385053,10927
X,1564093020,384925,12469
X,1564093020,384789,4993
X,1564093021,384550,12819
X,1564093021,385076,10263
X,1564093022,384605,1501
X,1564093022,384578,1875
X,1564093023,384635,1208
X,1564093024,384797,1360
X,1564093024,385007,1108
X,1564093025,384930,3726
X,1564093025,384837,1742
X,1564093026,384843,1517
X,1564093026,385001,7839
X,1564093027,384705,3444
X,1564093028,384587,2567
X,1564093028,384787,55064
X,1564093029,384734,4459
X,1564093029,384795,3658
X,1564093030,384522,11826
X,1564093030,384391,34456
X,1564093031,383952,7535
X,1564093032,384425,3580
X,1564093032,384011,2716
X,1564093033,384061,6297
X,1564093033,382789,34308
X,1564093034,383474,18339
X,1564093034,383190,62045
P,1564093035,5082
X,1564093035,384125,27316
X,1564093036,282704,43552
X,1564093036,148100,9674
X,1564093037,144490,381
X,1564093037,143967,519
