,362560,8938
X,1558554601,363176,7259
X,1558554602,362683,2908
X,1558554602,365067,9545
X,1558554603,361649,7478
X,1558554603,367670,15026
X,1558554604,364060,36892
X,1558554604,364454,7193
X,1558554605,364927,10938
X,1558554606,364223,2573
X,1558554606,363932,9634
X,1558554607,364448,5591
X,1558554607,364184,17374
X,1558554608,364322,1443
X,1558554608,364290,1712
X,1558554609,364623,3149
X,1558554610,363890,8003
X,1558554610,364263,1094
X,1558554611,364456,2219
X,1558554611,364749,1144
X,1558554612,364590,1052
X,1558554612,364702,976
X,1558554612,365074,1464
X,1558554613,365097,1091
X,1558554613,364824,5149
X,1558554614,365359,844
X,1558554614,364289,2197
X,1558554615,364819,2306
X,1558554615,364072,12590
P,1558554616,5472
X,1558554616,365981,39711
X,1558554617,363053,35901
X,1558554617,364328,17813
X,1558554618,362289,46878
X,1558554618,364697,4741
X,1558554619,363534,4047
X,1558554619,364183,2950
X,1558554620,364709,2539
X,1558554621,364050,12768
X,1558554621,364905,10302
X,1558554622,363979,1850
X,1558554622,362741,2682
X,1558554623,362654,2045
X,1558554623,363221,1767
X,1558554624,364333,1909
X,1558554624,363471,1719
X,1558554625,363089,3542
X,1558554626,361992,3891
X,1558554626,363073,3298
X,1558554627,361550,3538
X,1558554627,364043,16158
X,1558554628,364103,6184
X,1558554628,365862,7584
X,1558554629,362789,5812
X,1558554630,364381,2850
X,1558554630,364332,1301
X,1558554631,364760,3197
X,1558554631,364301,5904
X,1558554632,364100,1717
X,1558554632,363862,2512
X,1558554633,364095,1493
X,1558554634,364189,1253
X,1558554634,364476,1447
X,1558554635,364966,2216
X,1558554635,365588,924
X,1558554636,365264,1546
X,1558554636,365148,1072
X,1558554637,364380,1346
X,1558554638,363208,1290
X,1558554638,363978,2518
X,1558554639,364185,1283
X,1558554639,364309,2160
X,1558554640,364435,2984
X,1558554640,363038,2590
X,1558554641,363166,1146
X,1558554642,363823,1874
X,1558554642,364201,2367
X,1558554643,364040,3453
X,1558554643,362392,19938
X,1558554644,362291,3311
X,1558554644,362901,3504
X,1558554645,364917,15488
X,1558554646,364241,1815
P,1558554646,5473
X,1558554646,361491,48884
X,1558554647,172206,3720
X,1558554647,146155,790
X,1558554648,145818,279
X,1558554648,145029,1149
X,1558554649,144299,826
X,1558554649,143148,665
X,1558554650,143466,512
X,1558554651,143944,713
X,1558554651,144666,381
X,1558554652,144882,185
X,1558554652,144682,229
O,1558554653,144810,189
O,1558554653,144834,544
O,1558554653,144417,436
O,1558554654,144122,500
O,1558554654,143145,567
O,1558554655,143827,772
O,1558554655,143567,509
O,1558554656,143848,511
O,1558554656,144177,496
O,1558554657,144224,391
O,1558554658,143944,294
O,1558554658,143976,803
O,1558554659,143883,462
O,1558554659,143625,459
O,1558554660,142915,652
O,1558554660,142894,328
O,1558554661,143059,1124
O,1558554662,143526,348
