,1553322760,208640
D,1553322762,204544
D,1553322764,206336
D,1553322766,206848
D,1553322768,206080
D,1553322771,208384
D,1553322773,206592
D,1553322775,208640
D,1553322777,206592
D,1553322779,207360
D,1553322782,207616
P,1553322782,4866
D,1553322784,204800
D,1553322786,208128
D,1553322788,207360
D,1553322790,206336
D,1553322792,206848
D,1553322794,209408
D,1553322796,207616
D,1553322798,214272
D,1553322800,208640
D,1553322803,214272
D,1553322805,206848
D,1553322807,206592
D,1553322809,206592
P,1553322811,4994
D,1553322811,205568
D,1553322814,210944
D,1553322816,207872
D,1553322818,206848
D,1553322820,210432
D,1553322822,206592
D,1553322825,206848
D,1553322827,206848
D,1553322829,207616
D,1553322831,205568
D,1553322832,204544
D,1553322835,208384
D,1553322837,206592
D,1553322839,207104
P,1553322840,4993
D,1553322841,206336
D,1553322843,214272
D,1553322846,206336
D,1553322848,206848
D,1553322850,202752
D,1553322852,206592
D,1553322854,210432
D,1553322857,205056
D,1553322859,208128
D,1553322861,199168
D,1553322863,208128
D,1553322865,205056
D,1553322868,204800
D,1553322870,207360
P,1553322870,4870
D,1553322872,209408
D,1553322873,209664
D,1553322875,206848
D,1553322878,204800
D,1553322880,201472
D,1553322882,206336
D,1553322884,215808
D,1553322887,207360
D,1553322889,212992
D,1553322891,206336
D,1553322893,207872
D,1553322895,207872
D,1553322898,206080
P,1553322899,4991
D,1553322900,205056
D,1553322902,206848
D,1553322904,206592
D,1553322906,207104
D,1553322909,206592
D,1553322911,204288
D,1553322913,205056
D,1553322914,201216
D,1553322916,198912
D,1553322919,206592
D,1553322921,206848
D,1553322923,207104
D,1553322925,201728
D,1553322927,204544
P,1553322928,4995
D,1553322930,208128
D,1553322932,208128
D,1553322934,202496
D,1553322936,212480
D,1553322938,206336
D,1553322941,206336
D,1553322943,210176
D,1553322945,206592
D,1553322947,210176
D,1553322949,208128
D,1553322952,205056
D,1553322954,205312
D,1553322955,209152
D,1553322957,207616
P,1553322957,4857
D,1553322959,205312
D,1553322962,205056
D,1553322964,206080
D,1553322966,206592
D,1553322968,206848
D,1553322970,209920
D,1553322973,209920
D,1553322975,209920
D,1553322977,212736
D,1553322979,205824
D,1553322981,209152
D,1553322984,199936
D,1553322986,201728
P,1553322987,4993
D,1553322988,210432
D,1553322990,206848
D,1553322992,206848
D,1553322995,207872
D,1553322996,206592
D,1553322998,216320
D,1553323000,200704
D,1553323002,211968
D,1553323005,196096
D,1553323007,207616
D,1553323009,205568
D,1553323011,206336
D,1553323013,205312
D,1553323016,208896
P,1553323017,4995
D,1553323018,206848
D,1553323020,207360
D,1553323022,207104
D,1553323024,207360
D,1553323027,207104
D,1553323029,198144
D,1553323031,213248
D,1553323033,207104
D,1553323035,206336
D,1553323037,200704
D,1553323039,206848
D,1553323041,211200
D,1553323043,207360
D,1553323045,207360
