822,5414
P,1558737851,5412
D,1558737859,245760
R,1558737859,5C00DDFC91
R,1558737859,5C00DDFC91
R,1558737859,5C00DDFC91
X,1558737861,368276,18718
X,1558737861,366736,11556
X,1558737862,366382,3770
X,1558737862,366499,5645
X,1558737863,365757,35556
X,1558737863,366774,2154
X,1558737864,366603,2291
X,1558737865,366660,1982
X,1558737865,367580,7170
X,1558737866,368394,13907
X,1558737866,370696,8366
X,1558737867,368903,40144
X,1558737867,369615,45098
X,1558737868,370015,11880
X,1558737869,369409,14795
X,1558737869,368709,15343
X,1558737870,370091,11796
X,1558737870,369082,5270
X,1558737871,370484,12765
X,1558737871,370209,10265
X,1558737872,369696,5945
X,1558737873,369806,3142
X,1558737873,369923,4450
X,1558737874,369892,1620
X,1558737874,370060,3109
X,1558737874,370018,1693
X,1558737874,370098,3747
X,1558737875,369609,2863
X,1558737875,370007,1137
X,1558737876,369973,1610
X,1558737877,369968,10057
X,1558737877,370039,2961
X,1558737878,369971,1609
X,1558737878,369774,1532
X,1558737879,369970,1433
X,1558737879,370082,1373
P,1558737880,5406
X,1558737880,369837,963
X,1558737881,369803,1970
X,1558737881,369814,1060
X,1558737882,369986,851
X,1558737882,369853,1755
X,1558737883,369923,1088
X,1558737883,368949,8262
X,1558737884,371515,7709
X,1558737885,370190,6562
X,1558737885,370055,2297
X,1558737886,369992,11343
X,1558737886,369840,1420
X,1558737887,369895,799
X,1558737887,369879,1112
X,1558737888,369963,1420
X,1558737889,369970,1050
X,1558737889,369979,1136
X,1558737890,370004,1049
X,1558737890,370031,775
X,1558737891,370155,1057
X,1558737891,369943,1054
X,1558737892,370182,1412
X,1558737893,370200,790
X,1558737893,370253,881
X,1558737894,370244,1166
X,1558737894,370313,1241
X,1558737895,370130,1071
X,1558737895,370156,2041
X,1558737896,370439,7217
X,1558737897,370566,5029
X,1558737897,370807,16965
X,1558737898,369890,12921
X,1558737898,370069,16373
X,1558737899,370584,2793
X,1558737899,369997,12857
X,1558737900,370256,2722
X,1558737901,370209,1301
X,1558737901,369410,7254
X,1558737902,372335,12786
X,1558737902,369353,13631
X,1558737903,370476,16249
X,1558737903,370179,11894
X,1558737904,369736,7701
X,1558737904,370251,15223
X,1558737905,370666,4745
X,1558737906,370721,15642
X,1558737906,372202,9872
X,1558737907,369759,5284
X,1558737907,370445,1682
X,1558737908,370668,9190
X,1558737908,368694,17728
X,1558737909,370355,10135
X,1558737910,370720,23591
P,1558737910,5403
X,1558737910,369609,20632
X,1558737911,370223,23745
X,1558737911,370624,8261
X,1558737912,370508,2342
X,1558737912,370509,6455
X,1558737913,370716,8519
X,1558737914,369261,23096
X,1558737914,370747,7327
X,1558737915,370504,2800
X,1558737915,370279,983
X,1558737915,370535,956
