,98775,26120
X,1559862669,399364,45003
X,1559862670,396648,37554
X,1559862670,399527,20807
X,1559862671,398709,31867
X,1559862672,396911,26299
X,1559862672,399198,21569
X,1559862673,404330,27162
X,1559862673,393156,54126
X,1559862674,397675,21730
X,1559862674,396690,11099
X,1559862675,415692,32351
X,1559862676,154051,16075
X,1559862676,151934,3302
X,1559862677,151255,486
X,1559862677,151001,335
X,1559862678,150737,268
X,1559862678,150513,189
X,1559862678,150372,226
X,1559862679,150257,166
X,1559862679,150168,220
X,1559862680,150054,177
X,1559862680,149999,93
O,1559862681,149903,138
O,1559862681,149806,166
O,1559862682,149753,166
O,1559862683,149653,166
O,1559862683,149592,187
O,1559862684,149536,122
O,1559862684,149519,168
O,1559862685,149432,137
O,1559862685,149392,108
O,1559862686,149333,50
O,1559862686,149304,70
O,1559862687,149273,134
O,1559862688,149286,195
O,1559862688,149298,175
O,1559862689,149410,144
O,1559862689,149524,78
O,1559862690,149467,101
O,1559862690,149413,78
O,1559862691,149358,103
O,1559862692,149267,135
O,1559862692,149122,199
O,1559862693,148836,287
O,1559862693,148871,112
O,1559862694,149016,223
O,1559862694,149186,164
O,1559862695,149124,146
O,1559862696,149104,113
O,1559862696,148988,153
P,1559862696,5155
O,1559862697,149016,133
O,1559862697,149055,209
O,1559862698,149031,153
O,1559862698,149019,109
O,1559862699,148843,143
O,1559862700,148868,90
O,1559862700,148839,125
O,1559862701,148795,87
O,1559862701,148807,120
O,1559862702,148742,171
O,1559862702,148697,78
O,1559862703,148707,162
O,1559862704,148785,166
O,1559862704,148514,159
O,1559862705,148515,95
O,1559862705,148390,191
O,1559862706,148330,176
O,1559862706,148419,109
O,1559862707,148316,279
O,1559862708,148261,173
O,1559862708,148264,112
O,1559862709,148298,159
O,1559862709,148229,178
O,1559862710,148253,197
O,1559862710,148188,135
O,1559862711,148147,176
O,1559862712,148138,270
O,1559862712,148183,264
O,1559862713,148078,133
O,1559862713,148004,150
O,1559862714,148017,220
