H,1552618746,147519
T,1552618746,2799
U,1552618746,64657
X,1552618748,409371,311
X,1552618748,409503,384
X,1552618749,409402,1121
X,1552618750,409514,450
X,1552618750,409576,228
X,1552618751,409519,2034
X,1552618751,409653,273
X,1552618752,409439,666
X,1552618752,409628,755
X,1552618753,409612,300
X,1552618754,409281,1251
X,1552618754,409630,503
X,1552618755,411320,12366
X,1552618755,408491,12664
X,1552618756,409541,951
X,1552618756,409268,1054
X,1552618757,409194,1345
X,1552618757,409449,690
X,1552618758,409497,386
X,1552618759,409293,1033
X,1552618759,409132,446
X,1552618760,409066,899
X,1552618760,409305,607
X,1552618761,409477,358
X,1552618761,409208,1105
X,1552618762,409236,705
X,1552618763,409446,651
X,1552618763,409547,1021
X,1552618764,409624,506
X,1552618764,409593,1037
X,1552618765,409382,879
A,1552618765,409454,587
T,1552618765,2799
P,1552618765,5071
U,1552618765,64657
X,1552618767,409369,1576
X,1552618767,409462,701
X,1552618768,409393,665
X,1552618769,409478,1396
X,1552618769,409698,763
X,1552618770,409500,587
X,1552618770,409294,1081
X,1552618771,409560,362
X,1552618771,409311,490
X,1552618772,409477,476
X,1552618773,409576,282
X,1552618773,409292,966
X,1552618774,409104,340
X,1552618774,408973,1877
X,1552618775,408738,1864
X,1552618775,409357,1280
X,1552618776,409551,3332
X,1552618777,410017,1478
X,1552618777,409719,1324
X,1552618778,409266,985
X,1552618778,409201,699
X,1552618779,409570,559
X,1552618779,409343,1515
X,1552618780,409057,2561
X,1552618780,408574,3019
X,1552618780,409803,1757
X,1552618781,409411,1186
X,1552618781,409756,687
X,1552618782,409853,822
X,1552618782,409889,595
X,1552618783,409868,530
X,1552618783,409961,4958
X,1552618784,409917,810
X,1552618785,409426,1576
X,1552618785,409870,2160
X,1552618786,409500,2065
X,1552618786,409624,2574
X,1552618787,409770,2551
X,1552618787,409721,3484
X,1552618788,409757,562
X,1552618789,409686,1652
X,1552618789,409708,404
A,1552618789,409557,813
T,1552618789,2799
U,1552618790,64657
X,1552618791,409314,1914
X,1552618792,409486,540
X,1552618792,409417,238
X,1552618793,409403,2267
X,1552618793,409528,407
X,1552618794,409292,1072
P,1552618794,5071
X,1552618795,409310,333
X,1552618795,409215,485
X,1552618796,409232,1080
X,1552618796,409424,1706
X,1552618797,409154,2207
X,1552618797,409511,1288
X,1552618798,409920,1924
X,1552618799,409696,1583
X,1552618799,409827,6404
X,1552618800,409733,2595
X,1552618800,409749,1305
X,1552618801,409283,1245
X,1552618801,409194,1093
X,1552618802,409067,578
X,1552618802,409465,1339
X,1552618803,409562,773
X,1552618804,409590,324
X,1552618804,409491,1164
X,1552618805,409714,490
X,1552618805,409722,1308
X,1552618806,409779,366
X,1552618806,409659,435
X,1552618807,409562,1593
X,1552618808,409644,317
X,1552618808,409618,448
X,1552618809,409527,1034
X,1552618809,409506,390
X,1552618810,409203,1722
X,1552618810,409478,463
X,1552618811,409383,3387
X,1552618812,409454,2564
X,1552618812,409550,860
X,1552618813,409278,1439
X,1552618813,409526,1391
X,1552618814,409249,592
X,1552618814,409042,1801
X,1552618815,409153,501
X,1552618816,409603,654
X,1552618816,409707,926
A,1552618816,409491,712
T,1552618816,2799
U,1552618817,64657
X,1552618818,408978,681
X,1552618819,409194,1431
X,1552618819,409462,453
X,1552618820,409357,503
X,1552618820,409134,1489
X,1552618821,409410,632
X,1552618821,409479,619
X,1552618821,409369,1309
X,1552618822,409868,1482
X,1552618822,409642,769
X,1552618823,409657,536
P,1552618823,5070
X,1552618823,409456,391
X,1552618824,409445,340
X,1552618825,409535,687
X,1552618825,409710,486
X,1552618826,409335,915
X,1552618826,409351,424
X,1552618827,409396,577
X,1552618827,409406,976
X,1552618828,409491,344
X,1552618828,409373,721
X,1552618829,409182,1261
X,1552618830,409325,202
X,1552618830,409326,627
X,1552618831,409389,1713
X,1552618831,409505,465
A,1552618831,409431,732
T,1552618831,2799
U,1552618832,64657
X,1552618833,409326,359
X,1552618834,409257,1820
X,1552618834,409614,589
X,1552618835,409560,441
X,1552618836,408705,1697
X,1552618836,409066,835
X,1552618837,409357,1028
X,1552618837,409504,351
X,1552618838,409265,565
X,1552618838,409111,1005
X,1552618839,409305,411
X,1552618840,409099,811
X,1552618840,408604,993
X,1552618841,409307,1163
