P,1558386489,5189
P,1558386518,5188
P,1558386548,5187
P,1558386577,5186
P,1558386607,5188
P,1558386637,5189
P,1558386666,5189
P,1558386695,5190
D,1558386702,250624
R,1558386702,5C00DDFC91
R,1558386702,5C00DDFC91
R,1558386702,5C00DDFC91
X,1558386704,378229,34389
X,1558386704,373526,18572
X,1558386705,375407,11383
X,1558386705,374563,20179
X,1558386706,374613,1975
X,1558386706,374459,6558
X,1558386707,375624,13415
X,1558386708,375708,7986
X,1558386708,374741,10459
X,1558386709,375702,6640
X,1558386709,377594,20700
X,1558386710,374768,7099
X,1558386710,375994,6451
X,1558386711,376273,3920
X,1558386712,377154,3362
X,1558386712,376562,3661
X,1558386713,376730,666
X,1558386713,376016,2248
X,1558386714,376014,1159
X,1558386714,376101,2340
X,1558386715,376365,1173
X,1558386716,376575,839
X,1558386716,376783,1544
X,1558386717,376796,1015
X,1558386717,376828,875
X,1558386718,376921,1664
X,1558386718,377082,777
X,1558386719,377203,922
X,1558386720,377233,900
X,1558386720,377148,2177
X,1558386720,377065,714
X,1558386720,377111,781
X,1558386721,377226,801
X,1558386721,377318,2777
X,1558386722,376625,5737
X,1558386722,377285,5070
X,1558386723,377069,12078
X,1558386724,377278,15326
P,1558386724,5180
X,1558386724,376960,14054
X,1558386725,377171,14743
X,1558386725,377144,5284
X,1558386726,377315,7041
X,1558386726,377047,3367
X,1558386727,377173,1492
X,1558386728,377324,1130
X,1558386728,377211,1555
X,1558386729,377037,3066
X,1558386729,377286,2346
X,1558386730,377255,8416
X,1558386730,377212,17019
X,1558386731,377665,7731
X,1558386732,376785,5979
X,1558386732,377140,1402
X,1558386733,377212,807
X,1558386733,377286,779
X,1558386734,377232,500
X,1558386734,377178,650
X,1558386735,376993,3037
X,1558386736,377281,5545
X,1558386736,377101,4164
X,1558386737,377202,1054
X,1558386737,377319,799
X,1558386738,377196,490
X,1558386738,377371,722
X,1558386739,377436,1307
X,1558386740,377490,872
X,1558386740,377379,820
X,1558386741,377380,588
X,1558386741,377411,683
A,1558386741,377175,915
T,1558386742,2858
R,1558386742,5C00DDFC91
R,1558386742,5C00DDFC91
R,1558386742,5C00DDFC91
X,1558386743,377464,574
X,1558386744,377513,987
X,1558386745,377497,3171
X,1558386745,376786,6339
X,1558386746,377366,13189
X,1558386746,377115,15290
X,1558386747,377143,10513
X,1558386747,377290,16363
X,1558386748,377484,8060
X,1558386748,376261,11693
X,1558386749,376931,19951
X,1558386750,377413,14010
X,1558386750,377136,1270
X,1558386751,377268,5084
X,1558386751,377404,2260
X,1558386752,377548,2365
X,1558386752,377718,5717
X,1558386753,377544,1619
X,1558386754,377579,1005
P,1558386754,5178
X,1558386754,377568,769
X,1558386755,377455,411
X,1558386755,377551,776
X,1558386756,377685,3717
X,1558386756,377440,1806
X,1558386757,377179,8641
X,1558386758,377110,17776
X,1558386758,376898,22835
X,1558386759,378139,31408
