2872
R,1558926219,5C00DDFC91
X,1558926220,381818,880
X,1558926221,381832,780
X,1558926221,381767,876
X,1558926222,381778,724
X,1558926222,381837,715
X,1558926223,381673,1020
X,1558926224,381621,1454
X,1558926224,381675,1162
X,1558926224,381774,960
X,1558926224,381652,8970
X,1558926225,381978,3326
X,1558926225,381858,781
X,1558926226,381870,637
X,1558926227,381907,695
X,1558926227,381935,854
X,1558926228,381789,701
X,1558926228,381793,851
X,1558926229,381884,614
X,1558926229,381974,513
X,1558926230,381806,1493
P,1558926230,5322
X,1558926231,382016,1122
X,1558926231,381848,940
X,1558926232,381974,1176
X,1558926232,381999,700
X,1558926233,381842,3397
X,1558926233,381940,1283
X,1558926234,381798,1033
X,1558926235,381769,640
X,1558926235,381864,654
X,1558926236,381841,1090
X,1558926236,381778,665
X,1558926237,381796,869
A,1558926237,381843,232
T,1558926237,2872
R,1558926237,5C00DDFC91
X,1558926239,381961,921
X,1558926240,381992,602
X,1558926240,381896,861
X,1558926241,381901,785
X,1558926241,381800,3588
X,1558926242,381874,1097
X,1558926242,381865,863
X,1558926243,381749,488
X,1558926244,381752,874
X,1558926244,381823,924
X,1558926245,381809,604
X,1558926245,381833,883
X,1558926246,381731,1406
X,1558926246,381802,1208
X,1558926247,381808,967
X,1558926248,381782,886
X,1558926248,381840,687
X,1558926249,381712,761
X,1558926249,381794,719
X,1558926250,381764,968
X,1558926250,381816,975
X,1558926251,381832,870
X,1558926251,381799,1345
X,1558926252,381833,569
X,1558926253,381843,916
A,1558926253,381830,280
T,1558926253,2872
R,1558926253,5C00DDFC91
X,1558926255,381803,595
X,1558926255,381833,932
X,1558926256,381846,570
X,1558926256,381905,691
X,1558926257,381786,690
X,1558926257,381793,1203
X,1558926258,381833,686
X,1558926259,381890,921
X,1558926259,381893,822
X,1558926260,381758,1260
P,1558926260,5324
X,1558926260,381846,1018
X,1558926261,381816,645
X,1558926261,381825,880
X,1558926262,381819,512
X,1558926263,381643,702
X,1558926263,381691,859
X,1558926264,381773,657
X,1558926264,381890,951
X,1558926265,381934,899
X,1558926265,381713,1149
X,1558926265,381720,477
X,1558926265,381733,765
X,1558926266,381748,740
X,1558926267,381739,641
A,1558926267,381806,291
T,1558926267,2872
R,1558926267,5C00DDFC91
X,1558926269,381839,744
X,1558926269,381761,725
X,1558926270,381769,559
X,1558926270,381881,952
X,1558926271,381731,1336
X,1558926271,381699,611
X,1558926272,381679,733
X,1558926273,381768,741
X,1558926273,381711,683
X,1558926274,381564,766
X,1558926274,381767,3503
X,1558926275,381403,1611
X,1558926275,381590,2171
