,381835,528
X,1559341747,381601,8039
X,1559341748,381753,577
X,1559341748,381768,683
X,1559341749,381115,16567
X,1559341750,382094,19713
X,1559341750,382904,7797
X,1559341751,388945,55638
X,1559341751,393615,1792
X,1559341752,161281,24972
X,1559341752,146466,297
X,1559341752,146208,650
X,1559341753,145991,384
X,1559341753,145844,278
X,1559341754,145664,202
X,1559341754,145527,269
X,1559341755,145432,263
X,1559341755,145358,197
X,1559341756,145266,110
X,1559341757,145230,178
O,1559341757,145153,192
O,1559341758,145083,191
O,1559341758,145010,179
O,1559341759,144969,149
O,1559341759,144937,126
O,1559341760,144841,175
O,1559341761,144813,132
O,1559341761,144762,146
O,1559341762,144774,262
O,1559341762,144775,158
O,1559341763,144614,551
O,1559341763,146752,14411
O,1559341764,146187,1150
O,1559341764,145857,525
O,1559341765,145718,242
O,1559341766,145640,395
O,1559341766,145562,205
O,1559341767,145495,264
O,1559341767,145465,313
O,1559341768,145415,288
P,1559341768,5250
O,1559341768,145337,344
O,1559341769,145322,237
O,1559341770,145280,270
O,1559341770,145246,339
O,1559341771,145266,585
O,1559341771,145243,322
O,1559341772,145178,399
O,1559341772,145174,396
O,1559341773,145129,228
O,1559341774,145100,129
O,1559341774,145073,160
O,1559341775,145063,120
O,1559341775,145016,148
O,1559341776,145018,57
O,1559341776,144997,251
O,1559341777,145008,109
O,1559341778,144972,187
O,1559341778,144982,84
O,1559341779,144920,107
O,1559341779,144892,113
O,1559341780,144904,79
O,1559341780,144883,82
O,1559341781,144902,83
O,1559341782,144886,143
O,1559341782,144882,117
O,1559341783,144899,109
O,1559341783,144854,78
O,1559341784,144799,107
O,1559341784,144817,121
O,1559341785,144766,108
O,1559341786,144756,164
O,1559341786,144748,159
O,1559341787,144715,137
O,1559341787,144729,89
O,1559341788,144723,88
O,1559341788,144743,109
O,1559341789,144753,533
O,1559341790,144727,546
O,1559341790,144737,157
O,1559341791,144722,274
O,1559341791,144732,154
O,1559341792,144735,156
O,1559341792,144716,566
O,1559341793,144695,188
O,1559341793,144705,252
O,1559341793,144692,100
O,1559341794,144676,141
O,1559341794,164066,16469
O,1559341795,346820,31309
T,1559341795,2903
D,1559341796,240896
R,1559341796,5C00DDFC91
R,1559341796,5C00DDFC91
R,1559341796,5C00DDFC91
P,1559341797,5260
X,1559341798,352138,32159
X,1559341799,354860,22536
X,1559341799,349393,15796
X,1559341800,354820,21705
X,1559341800,354886,45874
X,1559341801,351772,22968
