H,1551492905,147519
T,1551492905,2797
U,1551492906,64657
X,1551492907,411443,989
X,1551492908,411511,1832
X,1551492908,411465,519
X,1551492909,411432,355
X,1551492910,411429,465
X,1551492910,411486,992
X,1551492911,411407,873
X,1551492911,411496,507
X,1551492912,411461,505
X,1551492912,411753,8013
X,1551492913,411648,3443
X,1551492913,411587,945
X,1551492914,411623,379
X,1551492915,411609,518
X,1551492915,411598,451
X,1551492916,411581,624
X,1551492916,411664,826
X,1551492917,411655,825
X,1551492917,411751,10563
X,1551492918,411845,653
X,1551492919,411768,743
X,1551492919,411680,510
X,1551492920,411618,461
P,1551492920,5108
X,1551492920,411548,858
A,1551492920,411569,438
T,1551492920,2797
U,1551492921,64657
X,1551492922,411637,675
X,1551492923,411601,304
X,1551492923,411526,461
X,1551492924,411609,446
X,1551492925,411595,806
X,1551492925,411944,4070
X,1551492926,411357,11010
X,1551492926,411607,882
X,1551492927,411666,648
X,1551492927,411632,537
X,1551492928,411647,556
X,1551492928,411583,807
X,1551492928,411667,608
X,1551492929,411712,980
X,1551492929,411691,664
X,1551492930,411631,720
X,1551492930,411593,361
X,1551492931,411660,928
X,1551492932,411692,551
X,1551492932,411773,725
X,1551492933,411722,295
X,1551492933,411668,303
A,1551492933,411645,247
T,1551492933,2797
U,1551492934,64657
X,1551492935,411807,284
X,1551492936,411751,583
X,1551492936,411724,384
X,1551492937,411675,468
X,1551492937,411716,450
X,1551492938,411797,757
X,1551492939,411777,751
X,1551492939,411710,579
X,1551492940,411688,340
X,1551492940,411652,382
X,1551492941,411719,463
X,1551492941,411537,1672
X,1551492942,411650,547
X,1551492943,411594,469
X,1551492943,411577,379
X,1551492944,411584,374
X,1551492944,411590,809
X,1551492945,411625,648
X,1551492945,411625,953
X,1551492946,411582,709
X,1551492947,411554,413
A,1551492947,411669,253
T,1551492947,2797
U,1551492947,64657
X,1551492949,411594,772
X,1551492949,411587,438
P,1551492949,5113
X,1551492950,411549,318
X,1551492950,411531,412
X,1551492951,411534,890
X,1551492951,411637,649
X,1551492952,411635,814
X,1551492953,411607,486
X,1551492953,411585,552
X,1551492954,411598,845
X,1551492954,411674,615
X,1551492955,411736,7545
X,1551492955,411783,8394
X,1551492956,411764,825
X,1551492956,411621,10916
X,1551492957,411905,1272
X,1551492958,412328,6138
X,1551492958,411855,8883
X,1551492959,411793,781
X,1551492959,411737,9905
X,1551492960,411901,1747
X,1551492960,411741,803
X,1551492961,411735,323
X,1551492962,411698,413
X,1551492962,411636,434
X,1551492963,411711,806
X,1551492963,411690,755
X,1551492964,411719,506
A,1551492964,411650,262
T,1551492964,2797
U,1551492964,64657
X,1551492966,411678,860
X,1551492966,411772,11895
X,1551492967,411933,12084
X,1551492968,411753,985
X,1551492968,411768,414
X,1551492969,411506,3268
X,1551492969,411597,2744
X,1551492969,411422,464
X,1551492969,411409,541
X,1551492970,411445,727
X,1551492971,411442,522
X,1551492971,411457,390
X,1551492972,411516,550
X,1551492972,411497,783
X,1551492973,411466,478
X,1551492973,411464,419
X,1551492974,411466,645
X,1551492975,411520,393
X,1551492975,411478,675
X,1551492976,411424,606
X,1551492976,411509,419
X,1551492977,411482,763
X,1551492977,411577,597
X,1551492978,411543,607
A,1551492978,411515,359
T,1551492978,2797
P,1551492978,5112
U,1551492978,64657
X,1551492980,411523,819
X,1551492980,411512,841
X,1551492981,411505,504
X,1551492982,411511,702
X,1551492982,411478,420
X,1551492983,411465,685
X,1551492983,411520,690
X,1551492984,411033,8442
X,1551492984,411721,1647
X,1551492985,411396,2576
X,1551492986,412067,3965
X,1551492986,411661,5721
X,1551492987,411806,415
X,1551492987,411805,553
X,1551492988,411753,490
X,1551492988,411802,624
X,1551492989,411764,885
X,1551492990,411824,827
X,1551492990,411793,728
X,1551492991,411762,365
X,1551492991,411741,620
X,1551492992,411816,597
X,1551492992,411862,944
X,1551492993,411792,642
X,1551492994,411797,411
A,1551492994,411691,397
T,1551492994,2797
U,1551492994,64657
X,1551492996,411459,11688
X,1551492996,412262,4838
X,1551492997,411289,10479
X,1551492997,411718,502
X,1551492998,411886,11256
X,1551492998,411896,1017
X,1551492999,411835,387
X,1551492999,411447,6099
X,1551493000,411946,678
