184159,5120
P,1562284189,5118
P,1562284218,5116
P,1562284247,5118
P,1562284277,5118
P,1562284306,5119
P,1562284335,5119
P,1562284364,5115
P,1562284394,5115
P,1562284425,5118
P,1562284454,5119
P,1562284484,5117
P,1562284513,5116
P,1562284542,5119
P,1562284571,5118
P,1562284601,5116
P,1562284630,5116
P,1562284659,5118
P,1562284689,5119
P,1562284719,5115
P,1562284748,5119
P,1562284777,5118
P,1562284807,5119
P,1562284836,5117
P,1562284865,5118
P,1562284895,5115
P,1562284924,5119
P,1562284953,5118
P,1562284982,5117
P,1562285013,5116
P,1562285042,5118
P,1562285071,5119
P,1562285100,5117
P,1562285130,5117
P,1562285159,5118
P,1562285188,5116
P,1562285218,5120
P,1562285247,5119
P,1562285276,5118
P,1562285306,5117
P,1562285336,5116
P,1562285365,5118
P,1562285394,5119
P,1562285424,5118
P,1562285453,5116
P,1562285482,5118
P,1562285511,5119
P,1562285541,5118
P,1562285570,5117
P,1562285600,5116
P,1562285630,5116
P,1562285659,5116
P,1562285688,5119
P,1562285717,5117
P,1562285747,5118
P,1562285776,5116
P,1562285805,5118
P,1562285835,5117
P,1562285864,5118
P,1562285894,5118
P,1562285923,5117
P,1562285953,5116
P,1562285982,5118
P,1562286011,5118
P,1562286041,5119
P,1562286070,5117
P,1562286099,5117
P,1562286128,5118
P,1562286158,5118
P,1562286188,5116
P,1562286217,5117
P,1562286247,5117
P,1562286276,5116
P,1562286305,5118
P,1562286334,5118
P,1562286364,5115
P,1562286393,5119
P,1562286422,5120
P,1562286452,5117
P,1562286482,5117
P,1562286511,5118
P,1562286540,5119
P,1562286570,5116
P,1562286599,5119
O,1562286614,144726,966
O,1562286615,144834,149
O,1562286615,144792,257
O,1562286616,144902,175
O,1562286617,144963,91
O,1562286617,145007,116
O,1562286617,145013,115
