,370983,34141
X,1553998191,372159,26884
X,1553998191,371737,22461
X,1553998192,371213,9912
X,1553998192,372566,13644
X,1553998193,370014,11128
X,1553998194,371778,11347
X,1553998194,371368,14793
X,1553998195,371034,7631
X,1553998195,371531,8700
X,1553998196,371711,12378
P,1553998196,4848
X,1553998196,371539,9021
X,1553998197,371151,13690
X,1553998197,371173,8311
X,1553998198,370991,10863
X,1553998199,370882,17437
X,1553998199,371735,4867
X,1553998200,371060,11571
X,1553998200,371637,2527
X,1553998201,371181,4686
X,1553998201,371490,1171
X,1553998202,371321,2574
X,1553998203,371365,1167
X,1553998203,371143,6343
X,1553998204,371544,3152
X,1553998204,371658,8321
X,1553998205,371477,10037
X,1553998205,371756,4678
X,1553998206,371659,6822
X,1553998207,371465,6195
X,1553998207,371305,5816
X,1553998208,371444,4836
X,1553998208,371506,7229
X,1553998209,371556,11836
X,1553998209,370795,7215
X,1553998210,371074,2931
X,1553998211,371179,5354
X,1553998211,371582,2038
X,1553998212,371149,13893
X,1553998212,371294,1909
X,1553998213,371577,1323
X,1553998213,371698,9190
X,1553998214,371674,1278
X,1553998215,371341,2040
X,1553998215,371433,1511
X,1553998216,371746,763
X,1553998216,371548,719
X,1553998216,371438,5983
X,1553998216,371038,17133
X,1553998217,371501,1533
X,1553998218,371771,1059
X,1553998218,372069,3704
X,1553998219,371875,1965
X,1553998219,371531,423
X,1553998220,371520,907
X,1553998220,371743,704
X,1553998221,371591,590
A,1553998221,371591,550
T,1553998221,2799
R,1553998221,5C00DDFC91
X,1553998223,371597,459
X,1553998223,371588,785
X,1553998224,371410,442
X,1553998225,371520,696
X,1553998225,371419,542
P,1553998225,4826
X,1553998226,371524,576
X,1553998226,371527,642
X,1553998227,371448,517
X,1553998227,371617,988
X,1553998228,371627,573
X,1553998229,371654,307
X,1553998229,371522,748
X,1553998230,371554,635
X,1553998230,371612,680
X,1553998231,371837,734
X,1553998231,371637,446
X,1553998232,371531,2959
X,1553998233,371588,456
X,1553998233,371676,840
X,1553998234,371500,799
X,1553998234,371471,744
A,1553998234,371566,427
T,1553998234,2799
R,1553998235,5C00DDFC91
X,1553998236,371850,802
X,1553998237,372007,485
X,1553998237,371658,570
X,1553998238,371649,834
X,1553998239,371580,946
X,1553998239,371700,410
X,1553998240,371770,872
X,1553998240,371591,704
X,1553998241,371650,586
X,1553998241,371608,574
X,1553998242,371688,924
X,1553998243,371699,545
X,1553998243,371886,592
X,1553998244,371812,609
X,1553998244,371795,462
X,1553998245,371651,562
X,1553998245,371639,660
X,1553998246,371483,457
X,1553998246,371726,774
X,1553998247,371687,681
A,1553998247,371706,524
T,1553998247,2799
R,1553998247,5C00DDFC91
X,1553998249,371622,633
X,1553998250,371807,533
X,1553998250,371581,421
X,1553998251,371546,708
X,1553998251,371643,694
X,1553998252,371818,878
X,1553998252,371841,921
X,1553998253,371775,696
X,1553998254,371735,720
X,1553998254,371662,586
X,1553998255,371392,850
X,1553998255,371337,575
P,1553998255,4861
X,1553998256,371452,761
X,1553998256,371479,780
X,1553998257,371451,490
X,1553998257,371359,356
X,1553998257,371506,1379
X,1553998258,371467,416
X,1553998258,371717,735
X,1553998259,371548,1248
X,1553998259,371687,1392
X,1553998260,371535,2091
X,1553998261,371418,661
X,1553998261,371294,732
A,1553998261,371569,547
T,1553998261,2799
R,1553998261,5C00DDFC91
X,1553998263,371610,1469
X,1553998264,370903,3986
X,1553998264,370582,3440
X,1553998265,371069,4114
X,1553998265,371210,2400
X,1553998266,371246,579
X,1553998266,371332,775
X,1553998267,371372,3966
X,1553998268,371543,366
