,3401,96
O,1563741327,143424,83
O,1563741327,143407,112
O,1563741328,143412,86
O,1563741329,143397,168
O,1563741329,143372,83
O,1563741330,143364,66
O,1563741330,143389,130
O,1563741330,143338,137
O,1563741330,143329,139
O,1563741331,143322,95
O,1563741332,143297,86
O,1563741332,143302,101
O,1563741333,143285,192
O,1563741333,143236,123
O,1563741334,143247,145
O,1563741334,143249,69
O,1563741335,143242,131
O,1563741336,143209,122
O,1563741336,143276,117
O,1563741337,143177,95
O,1563741337,143194,145
O,1563741338,143249,87
O,1563741338,143284,86
O,1563741339,143217,140
O,1563741340,143281,158
O,1563741340,143312,337
O,1563741341,143454,152
O,1563741341,143504,141
O,1563741342,143571,100
O,1563741342,143430,126
O,1563741343,143351,133
O,1563741344,143300,151
O,1563741344,143400,129
O,1563741345,143549,145
O,1563741345,143593,143
O,1563741346,143538,321
O,1563741346,143681,164
O,1563741347,143616,142
O,1563741348,143673,176
O,1563741348,143495,264
O,1563741349,143347,129
P,1563741349,5083
O,1563741349,143414,113
O,1563741350,143425,186
O,1563741350,143442,349
O,1563741351,143341,121
O,1563741351,143369,111
O,1563741352,143286,87
O,1563741353,143266,76
O,1563741353,143332,195
O,1563741354,143315,153
O,1563741354,143352,169
O,1563741355,143251,127
O,1563741355,143246,74
O,1563741356,143259,124
O,1563741357,143287,151
O,1563741357,143246,140
O,1563741358,143235,84
O,1563741358,143200,226
O,1563741359,143198,100
