81562712279,5093
P,1562712308,5091
P,1562712337,5091
P,1562712367,5092
P,1562712397,5089
P,1562712426,5092
P,1562712455,5092
P,1562712485,5090
P,1562712514,5089
P,1562712543,5089
P,1562712572,5092
P,1562712602,5090
P,1562712631,5092
P,1562712661,5091
P,1562712691,5090
P,1562712720,5088
P,1562712749,5092
P,1562712778,5091
P,1562712808,5092
P,1562712837,5091
P,1562712866,5089
P,1562712896,5092
P,1562712925,5089
P,1562712955,5091
P,1562712984,5092
P,1562713014,5091
P,1562713043,5093
P,1562713072,5091
P,1562713101,5092
P,1562713131,5091
P,1562713160,5091
P,1562713189,5092
P,1562713219,5091
P,1562713249,5090
P,1562713278,5092
P,1562713307,5092
P,1562713337,5092
P,1562713366,5091
P,1562713395,5092
P,1562713425,5092
P,1562713454,5092
P,1562713483,5091
P,1562713512,5090
P,1562713543,5090
P,1562713572,5090
P,1562713601,5090
P,1562713631,5091
P,1562713660,5089
P,1562713689,5091
P,1562713718,5092
P,1562713748,5092
P,1562713777,5090
P,1562713806,5089
P,1562713837,5091
P,1562713866,5092
P,1562713896,5089
P,1562713925,5089
P,1562713955,5090
P,1562713984,5089
P,1562714013,5090
P,1562714043,5090
P,1562714072,5092
P,1562714101,5090
P,1562714131,5092
P,1562714161,5091
P,1562714190,5091
P,1562714219,5089
P,1562714249,5091
P,1562714278,5092
P,1562714307,5090
P,1562714336,5091
P,1562714366,5093
P,1562714395,5090
P,1562714425,5091
P,1562714455,5090
P,1562714484,5089
P,1562714513,5093
P,1562714542,5092
P,1562714572,5091
P,1562714601,5091
P,1562714630,5092
P,1562714660,5091
P,1562714689,5092
P,1562714719,5091
P,1562714748,5091
P,1562714778,5088
P,1562714807,5092
P,1562714836,5091
P,1562714865,5089
P,1562714895,5091
O,1562714915,145933,928
O,1562714916,145934,177
O,1562714916,145877,114
