,384098,1697
X,1554856164,383770,930
X,1554856165,383908,893
X,1554856165,383737,1516
X,1554856166,383402,9433
X,1554856166,383726,1316
X,1554856167,383897,1644
X,1554856168,383810,870
X,1554856168,383766,626
X,1554856169,383933,998
X,1554856169,383810,1243
X,1554856170,383905,824
P,1554856170,4375
X,1554856170,383978,915
X,1554856171,384017,597
X,1554856172,383584,2247
X,1554856172,383779,1564
X,1554856173,383210,1428
X,1554856173,383781,793
X,1554856174,383631,1220
X,1554856174,383620,491
X,1554856175,383630,395
A,1554856175,383761,1100
T,1554856175,2811
U,1554856175,64657
X,1554856177,384022,21301
X,1554856178,384213,5560
X,1554856178,383791,16917
X,1554856179,383789,703
X,1554856179,383886,552
X,1554856180,383985,525
X,1554856180,384245,565
X,1554856180,384154,759
X,1554856181,384222,637
X,1554856181,384098,841
X,1554856182,384248,667
X,1554856182,384124,1049
X,1554856183,384081,4195
X,1554856183,384030,2065
X,1554856184,383887,1971
X,1554856184,384058,1227
X,1554856185,384195,1491
X,1554856186,384354,1455
X,1554856186,384311,3979
X,1554856187,384489,1484
X,1554856187,384485,1412
X,1554856188,384564,1234
X,1554856188,384364,951
X,1554856189,384220,885
X,1554856190,384170,532
X,1554856190,384166,1054
X,1554856191,384159,1011
X,1554856191,384139,1203
X,1554856192,383617,3540
X,1554856192,383602,4334
X,1554856193,383486,3976
X,1554856194,383865,2916
X,1554856194,383703,2635
X,1554856195,383898,1748
X,1554856195,383780,1456
X,1554856196,383785,2226
X,1554856196,383531,4390
X,1554856197,383787,1275
X,1554856198,382262,5895
X,1554856198,375921,36103
X,1554856199,314274,46593
P,1554856199,4342
X,1554856199,151924,5742
X,1554856200,150739,2157
X,1554856200,150162,359
X,1554856201,150108,182
X,1554856202,150203,167
X,1554856202,149975,222
X,1554856203,149869,142
X,1554856203,149837,180
X,1554856204,149694,87
X,1554856204,149530,259
X,1554856205,149451,126
O,1554856206,149236,196
O,1554856206,149191,109
O,1554856207,149113,181
O,1554856207,149105,87
O,1554856208,149078,85
O,1554856208,149024,145
O,1554856209,149028,125
O,1554856210,149021,148
O,1554856210,148995,117
O,1554856211,149042,114
O,1554856211,149086,97
O,1554856212,149037,112
O,1554856212,149067,160
O,1554856213,148996,167
O,1554856213,148948,152
O,1554856214,148897,134
O,1554856215,148835,256
O,1554856215,148659,141
O,1554856216,148528,165
O,1554856216,148525,129
O,1554856217,148513,89
O,1554856217,148485,96
O,1554856218,148508,117
O,1554856219,148475,113
O,1554856219,148505,83
O,1554856220,148422,136
O,1554856220,148398,148
O,1554856221,148440,134
O,1554856221,148397,90
O,1554856221,148448,177
O,1554856222,148495,113
O,1554856222,148531,100
O,1554856223,148532,86
O,1554856223,148550,130
O,1554856224,148548,131
O,1554856224,148516,103
O,1554856225,148480,102
O,1554856226,148427,83
O,1554856226,148430,72
O,1554856227,148453,119
O,1554856227,148478,108
O,1554856228,148442,183
P,1554856228,4385
O,1554856228,148505,101
O,1554856229,148522,72
O,1554856230,148493,90
O,1554856230,148409,127
O,1554856231,148369,138
O,1554856231,148307,97
O,1554856232,148359,125
O,1554856232,148383,99
O,1554856233,148292,113
O,1554856234,148217,81
O,1554856234,148243,85
O,1554856235,148230,109
O,1554856235,148219,103
O,1554856236,148152,124
O,1554856236,148165,198
O,1554856237,148180,88
O,1554856238,148155,117
