,393071,3079
X,1554695483,393929,3916
X,1554695483,393557,3022
X,1554695484,393545,5745
X,1554695485,393812,3999
X,1554695485,393514,4515
X,1554695486,393497,2747
X,1554695486,393423,2624
X,1554695487,393594,4589
X,1554695487,393565,2704
X,1554695488,393791,6875
X,1554695489,393109,1034
X,1554695489,393450,1305
X,1554695490,394333,9301
X,1554695490,393814,6399
X,1554695491,393642,6090
X,1554695491,393463,2003
X,1554695492,393774,6606
X,1554695493,393920,6640
X,1554695493,393605,8928
X,1554695494,393676,5245
X,1554695494,393467,6233
X,1554695495,393408,2635
X,1554695495,393823,7499
X,1554695496,393528,2165
X,1554695496,393956,4809
X,1554695497,393310,5102
X,1554695498,392350,11614
X,1554695498,393725,28568
X,1554695499,393560,23582
X,1554695499,393210,10942
X,1554695500,393028,1578
X,1554695500,393276,614
X,1554695501,392696,5518
X,1554695502,394390,12417
X,1554695502,393753,10575
X,1554695503,393708,10133
X,1554695503,393796,10238
X,1554695504,393717,5675
X,1554695504,393912,8760
X,1554695505,393245,6803
X,1554695506,393627,1257
X,1554695506,393293,1161
X,1554695507,393456,636
X,1554695507,393374,6790
X,1554695508,394550,15741
X,1554695508,393514,17989
X,1554695509,393223,5787
X,1554695510,393719,18109
X,1554695510,393198,12362
X,1554695511,392970,10220
P,1554695511,4642
X,1554695511,393022,7179
X,1554695512,393687,12803
X,1554695512,393550,4747
X,1554695513,393288,2776
X,1554695514,393066,6276
X,1554695514,393318,1579
X,1554695515,393292,1200
X,1554695515,393438,1672
X,1554695516,393568,3622
X,1554695516,393474,9220
X,1554695516,393449,5028
X,1554695517,393309,4269
X,1554695517,392789,6320
X,1554695518,393403,4214
X,1554695518,393017,1940
X,1554695519,394452,18961
X,1554695519,393093,8975
X,1554695520,392802,699
X,1554695520,392888,420
X,1554695521,393480,22533
X,1554695522,392807,16796
X,1554695522,393394,2160
X,1554695523,393442,983
X,1554695523,393418,813
X,1554695524,393581,2736
X,1554695524,393706,4671
X,1554695525,393324,911
X,1554695526,393312,612
X,1554695526,393383,775
X,1554695527,393432,497
X,1554695527,393505,341
A,1554695527,393153,828
T,1554695527,2796
R,1554695528,5C00DDFC91
X,1554695529,393512,676
X,1554695530,393462,841
X,1554695530,393664,882
X,1554695531,393630,340
X,1554695532,393583,1126
X,1554695532,393623,690
X,1554695533,393635,2903
X,1554695533,392390,38053
X,1554695534,391460,44503
X,1554695534,392711,4314
X,1554695535,393408,1937
X,1554695536,392900,1488
X,1554695536,393153,482
X,1554695537,393150,6716
X,1554695537,392983,1429
X,1554695538,393358,676
X,1554695538,393349,916
X,1554695539,393212,2334
X,1554695540,393396,1463
P,1554695540,4672
X,1554695540,393246,1038
X,1554695541,393312,499
X,1554695541,393336,546
X,1554695542,393287,576
X,1554695542,393215,860
X,1554695543,393334,820
X,1554695543,393243,532
X,1554695544,393175,511
X,1554695545,393196,866
X,1554695545,393089,442
X,1554695546,393291,624
X,1554695546,393259,347
X,1554695547,393210,380
A,1554695547,393334,575
T,1554695547,2796
R,1554695547,5C00DDFC91
X,1554695549,393280,435
X,1554695550,393204,465
X,1554695550,393123,386
X,1554695551,393250,630
X,1554695551,393163,498
X,1554695552,393288,974
X,1554695552,393155,436
X,1554695553,393016,413
X,1554695554,393146,681
X,1554695554,393117,612
X,1554695555,393225,446
X,1554695555,393122,429
X,1554695556,393087,625
X,1554695556,393248,644
X,1554695557,393306,872
X,1554695557,393451,525
X,1554695557,393363,429
