,382000,522
X,1556232378,381969,750
X,1556232378,381984,1013
X,1556232379,381447,1327
X,1556232379,381366,595
X,1556232380,381672,848
X,1556232381,381702,762
X,1556232381,381741,756
A,1556232381,381804,634
T,1556232381,2850
U,1556232382,64657
X,1556232383,381868,816
X,1556232384,381837,1221
X,1556232384,381897,512
X,1556232385,381952,810
X,1556232385,381722,522
X,1556232386,381624,869
X,1556232386,381779,634
X,1556232387,381963,795
X,1556232388,381988,328
X,1556232388,382016,675
X,1556232389,382064,1111
X,1556232389,381868,878
X,1556232390,381952,861
X,1556232390,381930,374
X,1556232391,381980,820
X,1556232392,381976,694
X,1556232392,381996,444
X,1556232393,381893,677
X,1556232393,381773,566
X,1556232394,381843,468
X,1556232394,381914,530
X,1556232395,381903,719
A,1556232395,381891,392
T,1556232395,2850
U,1556232395,64657
X,1556232397,381545,567
X,1556232397,381588,651
X,1556232397,381892,539
P,1556232397,5378
X,1556232398,382057,1156
X,1556232398,381843,978
X,1556232399,381883,590
X,1556232399,381771,938
X,1556232400,381928,427
X,1556232401,381479,1288
X,1556232401,381792,661
X,1556232402,381947,953
X,1556232402,382187,483
X,1556232403,382122,1678
X,1556232403,382081,440
X,1556232404,382046,1213
X,1556232404,382060,720
X,1556232405,381923,585
X,1556232406,381970,695
X,1556232406,382009,676
X,1556232407,382064,641
X,1556232407,382089,773
X,1556232408,382157,649
X,1556232408,381906,846
X,1556232409,381856,882
A,1556232409,381924,642
T,1556232409,2850
U,1556232409,64657
X,1556232411,382035,1119
X,1556232412,382021,537
X,1556232412,381772,1043
X,1556232413,381806,634
X,1556232413,381879,820
X,1556232414,381902,454
X,1556232414,382013,469
X,1556232415,381950,675
X,1556232416,381772,3434
X,1556232416,381947,4769
X,1556232417,381802,7860
X,1556232417,381898,1881
X,1556232418,381817,927
X,1556232418,381937,667
X,1556232419,381865,779
X,1556232419,381857,775
X,1556232420,381850,2089
X,1556232421,381888,1085
X,1556232421,381803,941
X,1556232422,381942,912
X,1556232422,381958,879
X,1556232423,381997,930
X,1556232423,381941,466
X,1556232424,381851,573
X,1556232425,381867,352
X,1556232425,381866,513
X,1556232426,381824,632
X,1556232426,381837,627
A,1556232426,381896,218
T,1556232426,2850
U,1556232427,64657
P,1556232428,5377
X,1556232428,381730,679
X,1556232429,381783,645
X,1556232429,381820,702
X,1556232430,381813,554
X,1556232431,382275,3751
X,1556232431,381521,5891
X,1556232432,381703,748
X,1556232432,381555,12616
X,1556232433,381966,1364
X,1556232433,381806,1065
X,1556232434,381842,473
X,1556232435,381746,596
X,1556232435,381820,515
X,1556232436,381863,378
X,1556232436,381889,506
X,1556232437,381903,572
X,1556232437,381932,674
X,1556232438,381938,805
X,1556232438,381759,706
X,1556232438,381826,828
X,1556232439,381803,188
X,1556232439,381797,405
X,1556232440,381905,526
X,1556232440,381918,792
X,1556232441,381903,519
A,1556232441,381834,235
T,1556232441,2850
U,1556232441,64657
X,1556232443,382048,24851
X,1556232443,382463,22848
X,1556232444,382086,26707
X,1556232445,381814,18763
X,1556232445,382116,20174
X,1556232446,381821,24418
X,1556232446,382394,28380
X,1556232447,383042,18531
X,1556232447,382023,17381
