H,1553825603,147519
R,1553825603,5C00DDFC91
X,1553825605,365932,648
X,1553825606,365872,396
X,1553825606,365812,503
X,1553825607,365790,255
X,1553825607,365679,507
X,1553825608,365685,520
X,1553825608,365683,526
X,1553825609,365763,589
X,1553825610,365686,554
X,1553825610,365660,318
X,1553825611,365627,316
X,1553825611,365617,845
X,1553825612,365712,463
X,1553825612,365898,725
X,1553825613,365952,547
X,1553825614,365971,519
X,1553825614,365830,606
X,1553825615,365926,600
X,1553825615,365882,466
X,1553825616,365933,528
A,1553825616,365795,354
T,1553825616,2788
R,1553825616,5C00DDFC91
X,1553825618,365782,549
X,1553825618,365854,695
X,1553825619,365834,3580
X,1553825620,366041,536
X,1553825620,365869,550
X,1553825621,365866,357
X,1553825621,365713,638
X,1553825622,365556,653
X,1553825622,365600,638
X,1553825623,365833,1185
X,1553825624,365804,681
X,1553825624,365823,566
X,1553825625,365727,473
X,1553825625,365605,726
X,1553825626,365852,725
X,1553825626,365944,636
X,1553825626,366064,1066
X,1553825626,365804,635
X,1553825627,365794,359
X,1553825628,365778,426
X,1553825628,365802,782
X,1553825629,365848,781
X,1553825629,366075,1257
X,1553825630,365914,3645
X,1553825630,365578,3237
X,1553825631,365567,1636
P,1553825631,4944
X,1553825632,365650,1932
X,1553825632,365933,4387
X,1553825633,365968,2849
X,1553825633,365440,485
A,1553825633,365775,601
T,1553825633,2788
R,1553825634,5C00DDFC91
X,1553825635,365498,452
X,1553825636,365752,748
X,1553825636,365532,718
X,1553825637,365441,650
X,1553825638,365486,608
X,1553825638,365426,659
X,1553825639,365465,380
X,1553825639,365528,466
X,1553825640,365738,859
X,1553825640,365643,247
X,1553825641,365582,446
X,1553825642,365472,469
X,1553825642,365431,585
X,1553825643,365440,640
X,1553825643,365510,399
X,1553825644,365571,559
X,1553825644,366626,6450
X,1553825645,365295,1944
X,1553825646,365621,549
X,1553825646,365486,463
X,1553825647,365503,594
X,1553825647,365410,505
A,1553825647,365526,342
T,1553825647,2788
R,1553825648,5C00DDFC91
X,1553825649,365585,853
X,1553825650,365615,485
X,1553825650,365522,464
X,1553825651,365595,513
X,1553825651,365515,342
X,1553825652,365418,624
X,1553825653,365376,992
X,1553825653,365476,404
X,1553825654,365623,511
X,1553825654,365568,556
X,1553825655,365573,442
X,1553825655,365603,548
X,1553825656,365649,329
X,1553825657,365681,601
X,1553825657,365646,658
X,1553825658,365582,1088
X,1553825658,365576,504
X,1553825659,365413,397
X,1553825659,365585,461
X,1553825660,365531,578
X,1553825661,365530,540
A,1553825661,365554,305
T,1553825661,2788
R,1553825661,5C00DDFC91
P,1553825662,4944
X,1553825662,365603,613
X,1553825663,365610,654
X,1553825664,365613,476
X,1553825664,365601,713
X,1553825665,365615,621
X,1553825665,365801,873
X,1553825666,365665,861
X,1553825666,365698,493
X,1553825667,365684,449
X,1553825667,365680,773
X,1553825667,365658,551
X,1553825668,365425,3570
X,1553825668,365189,830
X,1553825669,365215,673
X,1553825669,365191,415
X,1553825670,365227,465
X,1553825671,365041,390
X,1553825671,365110,804
X,1553825672,365246,556
X,1553825672,365486,721
X,1553825673,365428,691
A,1553825673,365468,760
T,1553825673,2788
R,1553825673,5C00DDFC91
X,1553825675,365931,3483
X,1553825675,366183,552
X,1553825676,366178,472
X,1553825677,365864,577
X,1553825677,365739,546
X,1553825678,365680,437
X,1553825678,365652,383
X,1553825679,365677,441
X,1553825679,365679,340
X,1553825680,365683,819
X,1553825681,365595,465
X,1553825681,365538,571
X,1553825682,365430,656
X,1553825682,365490,886
X,1553825683,365041,1917
X,1553825683,365552,2532
X,1553825684,365322,12396
X,1553825684,365672,931
X,1553825685,365593,818
X,1553825686,365733,1205
X,1553825686,365522,803
X,1553825687,365630,418
X,1553825687,365752,646
X,1553825688,365735,326
X,1553825688,365801,372
A,1553825688,365704,753
T,1553825689,2788
R,1553825689,5C00DDFC91
X,1553825690,366046,895
P,1553825691,4943
X,1553825691,366054,629
X,1553825692,365976,753
X,1553825692,365786,470
X,1553825693,365208,746
X,1553825693,365525,494
X,1553825694,365765,514
X,1553825694,365602,706
X,1553825695,365631,925
X,1553825696,365693,516
X,1553825696,365741,916
X,1553825697,365799,330
