,385495,497
X,1551392658,385371,531
X,1551392658,385403,791
X,1551392659,385518,562
A,1551392659,385528,576
T,1551392659,2824
X,1551392661,385514,582
X,1551392661,385511,462
X,1551392662,385453,441
X,1551392662,385468,648
X,1551392663,385514,862
X,1551392663,385486,493
X,1551392663,385462,773
X,1551392664,385444,558
X,1551392664,385382,268
X,1551392665,385526,540
X,1551392665,385632,872
X,1551392666,385578,325
X,1551392666,385572,448
X,1551392667,385492,447
X,1551392668,385467,577
X,1551392668,385393,528
X,1551392669,385401,578
X,1551392669,385463,968
X,1551392670,385376,353
X,1551392670,385506,614
A,1551392670,385482,256
T,1551392671,2824
X,1551392672,385734,605
X,1551392673,385578,1452
X,1551392674,385499,1119
X,1551392674,385515,1125
X,1551392675,385511,472
P,1551392675,5113
X,1551392675,385571,480
X,1551392676,385572,844
X,1551392676,385630,683
X,1551392677,385713,1048
X,1551392678,385614,938
X,1551392678,385504,2315
X,1551392679,384688,9345
X,1551392679,384518,1953
X,1551392680,384750,2444
X,1551392680,385229,4270
X,1551392681,385366,3953
X,1551392682,385319,2140
X,1551392682,385356,3402
X,1551392683,385346,2836
X,1551392683,385041,1824
X,1551392684,385316,2853
X,1551392684,385526,1098
X,1551392685,385428,1367
X,1551392685,385263,1980
X,1551392686,385081,1437
X,1551392687,385179,1241
X,1551392687,385075,681
X,1551392688,385146,807
X,1551392688,385176,797
X,1551392689,385195,834
X,1551392689,385104,817
X,1551392690,385163,1039
X,1551392691,385114,674
X,1551392691,385160,881
X,1551392692,385025,915
X,1551392692,384998,496
X,1551392693,385016,529
X,1551392693,385230,632
X,1551392694,385280,758
X,1551392695,385274,1324
X,1551392695,385268,766
X,1551392696,385290,778
A,1551392696,385285,736
T,1551392696,2824
X,1551392698,385319,601
X,1551392698,385321,1423
X,1551392699,385186,1479
X,1551392699,385049,586
X,1551392700,385282,538
X,1551392701,385291,1408
X,1551392701,385365,973
X,1551392702,385291,372
X,1551392702,385348,625
X,1551392703,385356,640
X,1551392703,385374,548
X,1551392704,385445,665
X,1551392704,385413,740
X,1551392704,385494,909
P,1551392704,5126
X,1551392705,385446,665
X,1551392705,385396,767
X,1551392706,385374,308
X,1551392706,385387,412
X,1551392707,385372,526
X,1551392708,385334,520
X,1551392708,385220,562
X,1551392709,385213,1113
X,1551392709,385239,771
X,1551392710,385217,448
A,1551392710,385336,445
T,1551392710,2824
X,1551392712,385338,313
X,1551392712,385338,784
X,1551392713,385342,460
X,1551392713,385377,498
X,1551392714,385470,477
X,1551392715,385428,736
X,1551392715,385380,775
X,1551392716,385388,602
X,1551392716,385454,255
X,1551392717,385395,616
X,1551392717,385425,407
X,1551392718,385441,526
X,1551392719,385518,309
X,1551392719,385557,685
X,1551392720,385508,726
X,1551392720,385602,2152
X,1551392721,385580,855
X,1551392721,385602,547
X,1551392722,385572,584
X,1551392723,385638,650
X,1551392723,385575,585
A,1551392723,385466,300
T,1551392723,2824
X,1551392725,385575,573
X,1551392726,385576,553
X,1551392726,385638,774
X,1551392727,385563,282
X,1551392727,385556,584
X,1551392728,385553,452
X,1551392728,385489,499
X,1551392729,385523,380
X,1551392730,385493,487
X,1551392730,385581,359
X,1551392731,385532,400
X,1551392731,385562,380
X,1551392732,385515,228
X,1551392732,385546,551
X,1551392733,385538,266
X,1551392734,385599,470
X,1551392734,385462,285
P,1551392734,5126
X,1551392735,385481,549
X,1551392735,385488,308
X,1551392736,385472,590
