,397477,11638
X,1559872404,397913,778
X,1559872404,397817,1168
X,1559872405,397970,824
X,1559872405,397927,755
X,1559872406,397828,881
X,1559872407,397663,830
X,1559872407,397699,896
X,1559872408,397841,803
X,1559872408,398044,466
X,1559872409,398035,2169
X,1559872409,398084,910
X,1559872410,398153,945
X,1559872411,398310,921
A,1559872411,397873,830
T,1559872411,2860
X,1559872413,398547,864
X,1559872413,398069,1196
X,1559872414,398347,1130
X,1559872414,398538,984
X,1559872415,398448,1257
X,1559872415,398208,992
X,1559872416,398176,1643
X,1559872416,397950,1026
X,1559872417,398422,1349
X,1559872418,398628,834
X,1559872418,398475,905
X,1559872419,398855,1516
X,1559872419,398827,2027
X,1559872420,398759,2712
X,1559872420,398152,3141
X,1559872421,398018,7272
X,1559872422,398232,2302
X,1559872422,397462,1835
X,1559872423,397007,1399
X,1559872423,396531,1125
X,1559872424,396622,1808
X,1559872424,397444,1171
X,1559872425,397619,1245
X,1559872426,397780,3712
X,1559872426,397628,1368
P,1559872426,5148
X,1559872427,397743,859
X,1559872427,397760,530
X,1559872428,397667,866
X,1559872428,397776,667
X,1559872429,397863,1123
X,1559872430,397854,817
X,1559872430,398327,735
X,1559872431,398307,547
X,1559872431,398133,409
X,1559872432,398271,929
X,1559872432,398314,977
X,1559872433,398192,1020
X,1559872434,397882,729
X,1559872434,397756,571
X,1559872435,397679,440
X,1559872435,397701,664
X,1559872436,397736,1238
X,1559872436,397793,810
A,1559872436,398067,961
T,1559872437,2860
X,1559872438,398032,408
X,1559872439,398170,777
X,1559872440,397893,855
X,1559872440,398334,839
X,1559872440,397870,681
X,1559872440,397846,770
X,1559872441,397903,486
X,1559872441,398124,815
X,1559872442,398689,1027
X,1559872442,398588,1008
X,1559872443,398717,3042
X,1559872444,398419,2204
X,1559872444,398035,883
X,1559872445,398040,656
X,1559872445,397784,827
X,1559872446,397483,1933
X,1559872446,396744,769
X,1559872447,397351,1949
X,1559872448,396929,983
X,1559872448,396701,1721
