0,1563397572,5095
P,1563397602,5096
P,1563397631,5095
P,1563397660,5095
D,1563397660,244736
R,1563397660,5C00DDFC91
R,1563397660,5C00DDFC91
R,1563397660,5C00DDFC91
X,1563397662,356812,24939
X,1563397663,356562,41985
X,1563397663,355501,8711
X,1563397664,355727,3034
X,1563397664,355775,2096
X,1563397665,354958,11293
X,1563397666,356699,3388
X,1563397666,356468,1632
X,1563397667,355799,9569
X,1563397667,355999,2091
X,1563397668,355952,1378
X,1563397668,356226,2253
X,1563397669,355195,1134
X,1563397669,355903,3034
X,1563397670,354794,9238
X,1563397671,355753,7193
X,1563397671,354231,6338
X,1563397672,356914,11915
X,1563397672,355076,4651
X,1563397673,356703,7193
X,1563397673,355905,7421
X,1563397674,355900,1196
X,1563397675,355922,745
X,1563397675,355736,1231
X,1563397676,355911,656
X,1563397676,356049,5439
X,1563397677,355384,6018
X,1563397677,356576,7247
X,1563397678,355172,10664
X,1563397679,355490,6607
X,1563397679,355982,5480
X,1563397680,355800,12783
X,1563397680,355140,8092
X,1563397681,356216,11653
X,1563397681,356173,4453
X,1563397682,356126,7608
X,1563397683,356189,13835
X,1563397683,355983,1883
X,1563397684,356021,4210
X,1563397684,356076,1949
X,1563397685,354524,3982
X,1563397685,355888,12526
X,1563397686,355136,55935
X,1563397687,357073,13001
X,1563397687,353638,32802
X,1563397688,354375,4150
X,1563397688,353495,2239
X,1563397688,355180,1348
X,1563397688,355195,9322
X,1563397689,356801,5344
P,1563397689,5086
X,1563397690,356227,1032
X,1563397690,356234,1098
X,1563397691,356456,444
X,1563397691,356575,509
