91265,199680
D,1557591268,199936
D,1557591270,198912
D,1557591272,200192
D,1557591274,200192
D,1557591276,200192
D,1557591279,200192
D,1557591281,199680
P,1557591283,5225
D,1557591283,199680
D,1557591284,200192
D,1557591286,200192
D,1557591289,200192
D,1557591291,199936
D,1557591293,200192
D,1557591295,200448
D,1557591297,199936
D,1557591300,201472
D,1557591302,199936
D,1557591304,200192
D,1557591306,200192
D,1557591308,199680
D,1557591311,200448
P,1557591312,5222
D,1557591313,200192
D,1557591315,200448
D,1557591317,199168
D,1557591319,200448
D,1557591322,200448
D,1557591324,200192
D,1557591325,200448
D,1557591327,201216
D,1557591329,200192
D,1557591332,200448
D,1557591334,200192
D,1557591336,199936
D,1557591338,200192
D,1557591340,199680
P,1557591341,5223
D,1557591343,200448
D,1557591345,199680
D,1557591347,207872
D,1557591349,200704
D,1557591351,199168
D,1557591354,196608
D,1557591356,196608
D,1557591358,200960
D,1557591360,199168
D,1557591362,200192
D,1557591365,197120
D,1557591366,199680
D,1557591368,198400
P,1557591370,5222
D,1557591370,197888
D,1557591372,198656
D,1557591375,200192
D,1557591377,199168
D,1557591379,199424
D,1557591381,199936
D,1557591383,200704
D,1557591386,199936
D,1557591388,200192
D,1557591390,200448
D,1557591392,199168
D,1557591394,199168
D,1557591397,199424
D,1557591399,199424
P,1557591400,5222
D,1557591401,199936
D,1557591403,200192
D,1557591405,200192
D,1557591407,200192
D,1557591409,199424
D,1557591411,199936
D,1557591413,200192
D,1557591415,199680
D,1557591418,199168
D,1557591420,199680
D,1557591422,199680
D,1557591424,200448
D,1557591426,199680
D,1557591429,199936
P,1557591429,5222
D,1557591431,199680
D,1557591433,200704
D,1557591435,200192
D,1557591437,199936
D,1557591440,199936
D,1557591442,200704
D,1557591444,199680
D,1557591446,199168
D,1557591447,199936
D,1557591450,199680
D,1557591452,199936
D,1557591454,198912
D,1557591456,200704
P,1557591458,5220
D,1557591458,199936
D,1557591461,199424
D,1557591463,199680
D,1557591465,200192
D,1557591467,199424
D,1557591470,199936
D,1557591472,199936
D,1557591474,199936
D,1557591476,200192
D,1557591478,200448
D,1557591481,199936
D,1557591483,199680
D,1557591485,199424
D,1557591487,200448
P,1557591488,5222
D,1557591488,200704
D,1557591491,199936
D,1557591493,199936
D,1557591495,199936
D,1557591497,199936
D,1557591499,200960
D,1557591502,197632
D,1557591504,199680
D,1557591506,199680
D,1557591508,199936
D,1557591510,200192
D,1557591513,200448
D,1557591515,199680
D,1557591517,200192
P,1557591517,5222
D,1557591519,199680
D,1557591521,200448
D,1557591524,199424
D,1557591526,199936
D,1557591528,199936
D,1557591529,199936
D,1557591531,199680
D,1557591534,199936
D,1557591536,200192
D,1557591538,200192
D,1557591540,200192
D,1557591542,199936
D,1557591545,200192
P,1557591547,5222
D,1557591547,200192
D,1557591549,200960
D,1557591551,200704
D,1557591553,199680
D,1557591556,199424
D,1557591558,200704
D,1557591560,199680
D,1557591562,200448
D,1557591564,200704
D,1557591567,200448
D,1557591569,200192
D,1557591570,199680
D,1557591572,200448
D,1557591574,199936
P,1557591576,5220
D,1557591577,199936
D,1557591579,200192
D,1557591581,199680
D,1557591583,200192
D,1557591585,200192
D,1557591588,200448
D,1557591590,199936
D,1557591592,199936
D,1557591594,199424
D,1557591596,200448
D,1557591599,200192
D,1557591601,200704
D,1557591603,200192
D,1557591605,200448
P,1557591606,5221
D,1557591607,200704
D,1557591610,200192
D,1557591611,200192
D,1557591613,200448
D,1557591615,199936
D,1557591617,199424
D,1557591620,200448
D,1557591622,199424
D,1557591624,200192
D,1557591626,200704
D,1557591628,200192
D,1557591631,199936
D,1557591633,199424
P,1557591635,5223
