4590,2877
P,1558824603,5377
P,1558824632,5379
P,1558824662,5377
P,1558824691,5378
P,1558824721,5377
P,1558824750,5379
P,1558824779,5378
P,1558824809,5378
P,1558824838,5379
P,1558824867,5380
P,1558824896,5378
P,1558824926,5379
P,1558824956,5377
P,1558824986,5376
P,1558825015,5376
P,1558825045,5379
P,1558825074,5379
P,1558825103,5375
P,1558825133,5379
P,1558825162,5376
D,1558825166,235008
D,1558825168,249856
D,1558825170,248320
D,1558825173,243712
D,1558825175,248576
D,1558825177,248576
D,1558825179,248320
D,1558825180,248832
D,1558825183,250624
D,1558825185,249856
D,1558825187,250112
D,1558825189,250624
R,1558825189,5C00DDFC91
X,1558825191,365408,5146
P,1558825191,5370
X,1558825192,366272,4602
X,1558825192,365698,9202
X,1558825193,365641,5751
X,1558825193,365090,9532
X,1558825194,364434,4036
X,1558825194,364009,8467
X,1558825195,363663,2550
X,1558825196,364142,2277
X,1558825196,363918,2565
X,1558825197,363995,2229
X,1558825197,364354,8874
X,1558825198,363238,4272
X,1558825198,363604,1023
X,1558825199,363308,1491
X,1558825200,363523,1359
X,1558825200,361877,13425
X,1558825201,363051,3893
X,1558825201,363127,1481
X,1558825202,363252,1070
X,1558825202,363389,1952
X,1558825203,363483,761
X,1558825204,363382,1550
X,1558825204,363588,1216
X,1558825205,363587,1906
X,1558825205,363512,1571
X,1558825206,363605,4760
X,1558825206,363249,6606
X,1558825207,363115,5915
X,1558825208,362902,3796
X,1558825208,363197,1582
X,1558825209,363269,1150
X,1558825209,363341,1005
X,1558825210,363313,2382
X,1558825210,363443,1188
X,1558825211,363410,1552
X,1558825211,362873,4902
X,1558825212,363710,12101
X,1558825213,363415,2298
X,1558825213,363463,1215
X,1558825214,363576,2327
X,1558825214,363406,1938
X,1558825215,363476,915
X,1558825215,363615,1443
X,1558825216,363568,1950
X,1558825217,363538,1132
X,1558825217,363613,1427
X,1558825218,363643,1696
X,1558825218,364929,5787
X,1558825219,362808,3461
X,1558825219,363602,2125
X,1558825220,363642,1424
X,1558825220,363699,821
X,1558825220,363726,752
P,1558825220,5370
X,1558825221,363816,707
X,1558825221,363781,1397
X,1558825222,363847,1588
X,1558825222,363854,979
X,1558825223,363801,978
X,1558825224,363872,1007
X,1558825224,363834,1109
X,1558825225,363889,1026
X,1558825225,363832,1042
X,1558825226,363798,983
X,1558825226,363822,870
X,1558825227,363880,1083
X,1558825228,363785,727
X,1558825228,363814,954
X,1558825229,363840,934
X,1558825229,363860,828
X,1558825230,363919,1225
X,1558825230,363781,677
X,1558825231,363752,702
X,1558825232,364123,8661
X,1558825232,364078,1837
X,1558825233,364468,3558
X,1558825233,364045,4460
X,1558825234,365022,25188
X,1558825234,364278,26013
X,1558825235,364873,6143
