00DDFC91
R,1556151444,5C00DDFC91
X,1556151446,380170,6646
X,1556151446,380130,6387
X,1556151446,380497,7388
X,1556151446,380718,4984
X,1556151447,380624,15758
X,1556151448,379451,4421
X,1556151448,380069,8687
X,1556151449,379794,3576
X,1556151449,380358,3303
X,1556151450,380383,12413
X,1556151450,379669,5314
X,1556151451,381062,15372
X,1556151452,380523,7312
X,1556151452,380185,6356
X,1556151453,380666,7506
X,1556151453,379851,12468
X,1556151454,378948,63559
X,1556151454,381480,10973
X,1556151455,380820,12295
X,1556151456,380669,9279
X,1556151456,380469,3085
X,1556151457,380364,8865
X,1556151457,381000,6954
X,1556151458,380774,2078
X,1556151458,380343,6989
X,1556151459,381259,15686
X,1556151460,377101,41820
X,1556151460,378303,20563
X,1556151461,377634,43676
X,1556151461,379881,6231
X,1556151462,375739,49260
X,1556151462,382552,32787
X,1556151463,378005,4245
X,1556151464,378488,21480
X,1556151464,379258,5149
X,1556151465,378722,4872
P,1556151465,5433
X,1556151465,378455,3484
X,1556151466,378437,1248
X,1556151466,379208,6135
X,1556151467,378413,2548
X,1556151468,378655,686
X,1556151468,378772,1268
X,1556151469,378445,2337
