H,1553400525,147519
T,1553400525,2790
U,1553400526,46975
X,1553400527,422316,640
X,1553400528,422324,625
X,1553400528,422454,992
X,1553400529,422383,664
X,1553400529,422345,536
X,1553400530,422318,572
X,1553400531,422323,945
X,1553400531,422319,773
X,1553400532,422455,735
X,1553400532,422370,701
X,1553400532,422345,542
X,1553400532,422342,567
X,1553400533,422267,579
X,1553400533,422349,978
X,1553400534,422390,853
X,1553400535,422525,1234
X,1553400535,422438,789
X,1553400536,422374,480
X,1553400536,422374,457
X,1553400537,422352,895
X,1553400537,422354,610
A,1553400537,422359,188
T,1553400538,2790
U,1553400538,46975
P,1553400538,4928
X,1553400539,422451,819
X,1553400540,422440,614
X,1553400541,422408,643
X,1553400541,422468,695
X,1553400542,422499,937
X,1553400542,422502,831
X,1553400543,422431,642
X,1553400543,422448,530
X,1553400544,422386,614
X,1553400545,422412,827
X,1553400545,422416,842
X,1553400546,422573,941
X,1553400546,422459,499
X,1553400547,422438,502
X,1553400547,422390,291
X,1553400548,422402,488
X,1553400549,422469,864
X,1553400549,422555,466
X,1553400550,422421,713
X,1553400550,422459,434
A,1553400550,422451,187
T,1553400550,2790
U,1553400551,46975
X,1553400552,422395,735
X,1553400553,422547,982
X,1553400553,422451,758
X,1553400554,422390,487
X,1553400554,422334,451
X,1553400555,422308,875
X,1553400556,422417,677
X,1553400556,422554,862
X,1553400557,422406,562
X,1553400557,422354,527
X,1553400558,422365,550
X,1553400558,422331,570
X,1553400559,422325,474
X,1553400560,422487,849
X,1553400560,422491,1263
X,1553400561,422384,729
X,1553400561,422393,640
X,1553400562,422344,563
X,1553400562,422275,1095
X,1553400563,422315,621
X,1553400564,422494,781
X,1553400564,422362,744
A,1553400564,422397,246
T,1553400564,2790
U,1553400565,46975
X,1553400566,422362,940
X,1553400567,422460,756
X,1553400567,422462,1044
X,1553400568,422429,597
X,1553400568,422418,379
P,1553400569,4964
X,1553400569,422402,645
X,1553400570,422381,725
X,1553400570,422410,871
X,1553400571,422616,618
X,1553400571,422468,744
X,1553400572,422459,768
X,1553400572,422456,620
X,1553400573,422427,448
X,1553400573,422399,885
X,1553400573,422501,576
X,1553400574,422560,6260
X,1553400574,422304,893
X,1553400575,422256,550
X,1553400575,422302,837
X,1553400576,422349,584
X,1553400576,422392,854
X,1553400577,422346,676
A,1553400577,422406,360
T,1553400577,2790
U,1553400578,46975
X,1553400579,422301,894
X,1553400580,422468,968
X,1553400580,422357,782
X,1553400581,422339,672
X,1553400581,422301,667
X,1553400582,422256,638
X,1553400582,422199,724
X,1553400583,422392,592
X,1553400584,422264,896
X,1553400584,422265,711
X,1553400585,422252,595
X,1553400585,422222,547
X,1553400586,422236,1023
X,1553400586,422363,834
X,1553400587,422287,764
X,1553400588,422265,734
X,1553400588,422226,548
X,1553400589,422197,766
X,1553400589,422244,844
X,1553400590,422252,1045
X,1553400590,422350,1182
X,1553400591,422303,583
X,1553400592,422273,580
A,1553400592,422288,271
T,1553400592,2790
U,1553400592,46975
X,1553400593,422361,763
X,1553400594,422364,775
X,1553400595,422293,586
X,1553400595,422290,750
X,1553400596,422245,363
X,1553400596,422291,731
X,1553400597,422342,1007
X,1553400597,422368,1038
P,1553400598,4965
X,1553400598,422300,538
X,1553400599,422319,441
X,1553400599,422244,619
X,1553400600,422263,865
X,1553400600,422352,780
X,1553400601,422418,791
X,1553400601,422341,1034
X,1553400602,422372,550
X,1553400603,422348,533
X,1553400603,422298,914
X,1553400604,422348,636
X,1553400604,422454,1133
X,1553400605,422435,542
X,1553400605,422356,801
X,1553400606,422340,484
X,1553400607,422303,604
A,1553400607,422327,191
T,1553400607,2790
U,1553400607,46975
X,1553400608,422434,699
X,1553400609,422409,703
X,1553400610,422399,471
X,1553400610,422380,500
X,1553400611,422379,642
X,1553400611,422542,1229
X,1553400612,422482,745
X,1553400612,422437,637
X,1553400613,422426,408
X,1553400614,422333,642
X,1553400614,422409,3120
X,1553400614,422484,11175
X,1553400614,422939,1367
X,1553400615,422667,3903
X,1553400615,422435,604
X,1553400616,422415,1076
X,1553400617,422439,1045
X,1553400617,422630,6314
X,1553400618,422333,1186
X,1553400618,422209,980
X,1553400619,422236,558
