H,1553037397,147519
T,1553037397,2761
U,1553037398,46975
X,1553037399,411325,959
X,1553037400,411093,833
X,1553037400,411151,1980
X,1553037401,411180,617
X,1553037402,411111,500
X,1553037402,411251,544
X,1553037403,411421,348
X,1553037403,411332,583
X,1553037404,411235,773
X,1553037404,411129,926
X,1553037405,411229,928
X,1553037406,411309,896
X,1553037406,411216,604
X,1553037407,411358,600
X,1553037407,411210,315
X,1553037408,411177,613
X,1553037408,411280,712
X,1553037409,411338,1024
X,1553037410,411254,908
X,1553037410,411369,653
X,1553037411,411281,273
X,1553037411,411352,524
A,1553037411,411255,328
T,1553037411,2761
U,1553037412,46975
X,1553037413,411359,512
X,1553037414,411305,378
X,1553037414,411348,560
X,1553037415,411398,516
X,1553037415,411332,329
X,1553037416,411168,705
X,1553037417,411205,466
X,1553037417,411107,1140
X,1553037418,411124,568
X,1553037418,411221,724
X,1553037419,411223,576
X,1553037419,411110,279
P,1553037420,5040
X,1553037420,411130,748
X,1553037421,411176,908
X,1553037421,411136,1004
X,1553037422,411206,713
X,1553037422,411214,569
X,1553037423,411231,440
X,1553037423,411418,592
X,1553037424,411408,892
X,1553037424,411393,557
X,1553037424,411279,1810
X,1553037425,411238,382
A,1553037425,411260,308
T,1553037425,2761
U,1553037425,46975
X,1553037427,411231,421
X,1553037427,411404,965
X,1553037428,411423,720
X,1553037428,411422,932
X,1553037429,411315,678
X,1553037430,411332,704
X,1553037430,411308,307
X,1553037431,411156,426
X,1553037431,411327,628
X,1553037432,411282,723
X,1553037432,411239,524
X,1553037433,411288,316
X,1553037434,411244,340
X,1553037434,411379,497
X,1553037435,411440,460
X,1553037435,411246,901
X,1553037436,411291,409
X,1553037436,411273,522
X,1553037437,411361,249
X,1553037437,411380,480
A,1553037437,411317,284
T,1553037438,2761
R,1553037438,700D9B77F
X,1553037439,411387,635
X,1553037440,411349,580
X,1553037441,411337,786
X,1553037441,411294,373
X,1553037442,411299,333
X,1553037442,411326,143
X,1553037443,411354,615
X,1553037443,411377,249
X,1553037444,411362,503
X,1553037445,411370,718
X,1553037445,411476,289
X,1553037446,411356,423
X,1553037446,411378,433
X,1553037447,411364,825
X,1553037447,411469,412
X,1553037448,411440,618
X,1553037449,411439,727
P,1553037449,5040
X,1553037449,411360,338
X,1553037450,411381,442
X,1553037450,411418,237
A,1553037450,411376,182
T,1553037450,2761
X,1553037452,411250,586
X,1553037453,411285,597
X,1553037453,411375,376
X,1553037454,411343,183
X,1553037455,411395,323
X,1553037455,411422,927
X,1553037456,411367,461
X,1553037456,411348,486
X,1553037457,411396,330
X,1553037457,411413,608
X,1553037458,411446,675
X,1553037458,411356,967
X,1553037459,411433,935
X,1553037460,411491,696
X,1553037460,411507,892
X,1553037461,411475,607
X,1553037461,411316,596
X,1553037462,411245,230
X,1553037462,411259,477
X,1553037463,411244,479
A,1553037463,411368,263
T,1553037463,2761
X,1553037465,411265,314
X,1553037466,411426,631
X,1553037466,411453,709
X,1553037467,411419,619
X,1553037467,411170,603
X,1553037468,411179,735
X,1553037468,411086,549
X,1553037469,411139,543
X,1553037470,411140,491
X,1553037470,411238,617
X,1553037471,411130,1171
X,1553037471,411094,574
X,1553037472,411104,487
X,1553037472,411068,633
X,1553037473,411027,660
X,1553037474,410853,529
X,1553037474,410945,642
X,1553037475,410875,914
X,1553037475,410830,377
X,1553037476,410814,239
X,1553037476,410846,297
A,1553037476,411098,639
T,1553037477,2761
X,1553037478,410809,390
X,1553037479,410790,549
P,1553037479,5041
X,1553037479,410796,502
X,1553037480,410706,849
X,1553037481,410723,763
X,1553037481,410762,451
X,1553037482,410771,502
X,1553037482,410841,609
X,1553037483,410893,654
X,1553037483,410840,650
X,1553037484,410849,513
X,1553037485,410768,487
X,1553037485,410825,186
X,1553037486,410792,404
X,1553037486,410803,279
X,1553037487,410850,568
X,1553037487,410834,1100
X,1553037488,410867,929
X,1553037489,410802,98
X,1553037489,410861,284
X,1553037490,410860,471
A,1553037490,410810,187
T,1553037490,2761
X,1553037492,410792,537
X,1553037492,410812,755
X,1553037493,410877,564
X,1553037493,410925,394
X,1553037494,410961,465
X,1553037495,410984,506
