H,1551375539,147519
P,1551375539,5169
P,1551375568,5171
P,1551375598,5172
P,1551375627,5170
P,1551375656,5171
P,1551375685,5170
P,1551375715,5170
P,1551375744,5168
P,1551375774,5169
P,1551375804,5170
P,1551375833,5170
P,1551375862,5171
P,1551375891,5171
P,1551375921,5170
P,1551375950,5172
P,1551375979,5172
P,1551376009,5171
P,1551376038,5171
P,1551376068,5169
P,1551376097,5172
P,1551376127,5169
P,1551376156,5169
P,1551376185,5171
P,1551376215,5168
D,1551376228,261632
D,1551376231,261888
R,1551376231,5C00DDFC91
R,1551376231,5C00DDFC91
R,1551376231,5C00DDFC91
X,1551376232,365883,23038
X,1551376233,371889,7759
X,1551376234,371765,5104
X,1551376234,372152,10440
X,1551376235,372133,6359
X,1551376235,372256,6462
X,1551376236,372501,4706
X,1551376236,372055,1023
X,1551376237,372262,5179
X,1551376238,372244,10592
X,1551376238,372407,8362
X,1551376239,372089,4325
X,1551376239,372423,4872
X,1551376240,372677,1801
X,1551376240,372183,3013
X,1551376241,373141,3593
X,1551376241,372385,38257
X,1551376242,373070,28786
X,1551376243,372537,9779
X,1551376243,371619,11898
X,1551376244,372607,14495
P,1551376244,5163
X,1551376244,371919,15928
X,1551376245,371570,29075
X,1551376245,371315,11324
X,1551376246,370766,3874
X,1551376247,370497,3377
X,1551376247,371313,2971
X,1551376248,370895,6452
X,1551376248,371185,2697
X,1551376249,370584,2877
X,1551376249,370998,5348
X,1551376250,370464,7913
X,1551376251,370749,7501
X,1551376251,371768,6873
X,1551376252,372071,2383
X,1551376252,371036,8844
X,1551376253,371301,2031
X,1551376253,370974,2226
X,1551376254,426758,4656
X,1551376255,577958,9555
X,1551376255,609651,41716
X,1551376256,642371,38371
X,1551376256,403246,62142
X,1551376257,403156,4253
X,1551376257,402874,47559
X,1551376257,400427,8903
X,1551376258,399363,7867
X,1551376258,400401,3473
X,1551376259,400179,13326
X,1551376259,400355,9159
X,1551376260,400051,4651
X,1551376260,400600,1518
X,1551376261,400890,1548
X,1551376262,400524,1853
X,1551376262,400845,1638
X,1551376263,400467,1324
X,1551376263,400689,749
X,1551376264,400870,1021
X,1551376264,400787,809
X,1551376265,400610,1944
X,1551376266,400808,1999
X,1551376266,401162,1257
X,1551376267,401191,668
X,1551376267,401077,2264
X,1551376268,401041,1206
X,1551376268,401339,691
X,1551376269,400474,9094
X,1551376269,401056,716
X,1551376270,401231,1272
X,1551376271,400808,1317
X,1551376271,401250,1714
X,1551376272,401332,985
X,1551376272,401190,1491
X,1551376273,401170,1356
P,1551376273,5161
X,1551376273,401236,1110
X,1551376274,401268,976
X,1551376275,401334,715
X,1551376275,401551,1022
X,1551376276,401596,1762
X,1551376276,401422,1088
X,1551376277,401554,705
X,1551376277,401325,4295
X,1551376278,401221,1414
X,1551376279,401382,1292
X,1551376279,401137,424
X,1551376280,401194,625
X,1551376280,401306,847
X,1551376281,401358,1054
X,1551376281,401436,1067
X,1551376282,401216,836
X,1551376283,401134,884
X,1551376283,401115,581
X,1551376284,401046,2079
X,1551376284,401043,972
X,1551376285,401013,1002
X,1551376285,401039,1157
X,1551376286,400938,8680
X,1551376287,400844,2790
X,1551376287,400653,1808
X,1551376288,400495,1245
X,1551376288,400269,1241
X,1551376289,400607,855
X,1551376289,400256,1500
X,1551376290,401206,10614
X,1551376291,399461,4380
X,1551376291,400056,2170
X,1551376292,399362,880
X,1551376292,400220,980
X,1551376293,400384,434
A,1551376293,400963,2192
T,1551376293,2851
R,1551376293,700D9B77F
R,1551376293,700D9B77F
R,1551376293,700D9B77F
X,1551376295,400784,1556
X,1551376295,400953,469
X,1551376296,401039,728
X,1551376296,400733,1116
X,1551376297,401417,2028
X,1551376298,401189,655
X,1551376298,401295,866
X,1551376298,400993,24894
X,1551376298,401339,3520
X,1551376299,401328,1120
X,1551376299,401279,2507
X,1551376300,401324,1738
X,1551376301,401368,1022
X,1551376301,401430,4433
X,1551376302,401238,806
X,1551376302,401276,1176
P,1551376302,5160
X,1551376303,401252,1393
X,1551376303,401339,2998
X,1551376304,401400,717
X,1551376305,401414,1417
X,1551376305,401465,904
X,1551376306,401416,578
X,1551376306,401440,910
X,1551376307,401413,717
X,1551376307,401458,2001
X,1551376308,401331,1690
X,1551376309,401335,689
X,1551376309,401291,951
X,1551376310,401260,782
X,1551376310,401316,428
X,1551376311,401308,484
X,1551376311,401100,739
X,1551376312,401048,977
X,1551376313,401280,826
