470,2837
R,1553462470,5C00DDFC91
X,1553462472,351689,801
X,1553462473,351802,481
X,1553462473,351604,1140
X,1553462474,351622,1151
X,1553462474,351649,1482
X,1553462475,351717,730
X,1553462475,351811,761
X,1553462476,351743,650
X,1553462477,351720,526
X,1553462477,351706,832
X,1553462478,351700,896
X,1553462478,351816,599
X,1553462479,351795,486
X,1553462479,351660,925
X,1553462480,351821,732
X,1553462480,353453,13604
X,1553462481,350931,14565
X,1553462482,351843,648
X,1553462482,351751,709
X,1553462483,351696,848
X,1553462483,351836,791
X,1553462484,352088,951
P,1553462484,5005
X,1553462484,352052,1024
X,1553462484,352129,1670
X,1553462485,351983,2572
X,1553462485,351845,874
X,1553462486,351919,970
X,1553462486,352022,1029
X,1553462487,351973,1083
X,1553462487,351991,631
A,1553462487,351797,428
T,1553462488,2837
R,1553462488,5C00DDFC91
X,1553462489,351977,602
X,1553462490,351827,622
X,1553462491,351842,363
X,1553462491,351941,936
X,1553462492,351933,404
X,1553462492,351939,1020
X,1553462493,352054,1033
X,1553462493,352123,1767
X,1553462494,352317,658
X,1553462495,352274,619
X,1553462495,352311,1095
X,1553462496,352093,763
X,1553462496,351977,775
X,1553462497,351951,587
X,1553462497,351857,531
X,1553462498,351866,1018
X,1553462499,351932,639
X,1553462499,351982,659
X,1553462500,352380,1289
X,1553462500,352540,744
X,1553462501,352185,751
X,1553462501,352105,960
X,1553462502,352039,816
X,1553462503,352064,1068
X,1553462503,352169,673
X,1553462504,352027,565
X,1553462504,351944,1071
X,1553462505,351989,707
A,1553462505,352047,713
T,1553462505,2837
R,1553462505,5C00DDFC91
X,1553462507,352216,746
X,1553462507,352109,682
X,1553462508,352161,592
X,1553462508,352103,897
X,1553462509,352012,629
X,1553462510,351832,801
X,1553462510,351914,1151
X,1553462511,351889,623
X,1553462511,351798,657
X,1553462512,351864,679
X,1553462512,351846,490
