,427117,479
X,1552183482,427277,365
X,1552183483,427265,459
X,1552183484,427115,864
X,1552183484,427204,631
X,1552183485,427356,816
X,1552183485,427240,479
X,1552183486,427295,633
X,1552183486,427024,305
X,1552183487,427043,630
X,1552183487,427184,852
X,1552183488,427175,1147
X,1552183489,426959,1111
X,1552183489,426598,922
X,1552183490,426686,1188
X,1552183490,427459,618
X,1552183491,427625,694
A,1552183491,427061,1226
T,1552183491,2828
R,1552183491,700D9B77F
X,1552183493,428048,1218
X,1552183493,428408,1144
X,1552183494,428217,832
X,1552183495,428198,479
X,1552183495,428016,673
X,1552183496,428039,1248
X,1552183496,427797,616
X,1552183497,427961,710
X,1552183497,427934,1035
X,1552183498,427888,631
X,1552183499,427857,815
X,1552183499,428010,211
X,1552183500,427922,744
X,1552183500,427937,1085
X,1552183501,427660,1208
X,1552183501,427629,1049
X,1552183502,427506,521
X,1552183503,427489,553
P,1552183503,5077
X,1552183503,427503,291
X,1552183504,427984,1118
X,1552183504,428041,1039
X,1552183505,427956,934
X,1552183505,427137,1314
X,1552183506,426647,1922
X,1552183507,427784,1260
X,1552183507,428294,1143
X,1552183508,428163,681
X,1552183508,427867,767
X,1552183509,427777,1518
X,1552183509,427664,953
X,1552183510,427556,1551
X,1552183510,427886,489
X,1552183511,427898,464
X,1552183512,427917,360
X,1552183512,427509,553
A,1552183512,427861,728
T,1552183512,2828
R,1552183513,700D9B77F
X,1552183514,427562,1508
X,1552183515,427275,663
X,1552183515,427731,277
X,1552183516,427715,881
X,1552183516,427899,487
X,1552183517,427244,1026
X,1552183518,427293,496
X,1552183518,427095,1104
X,1552183519,427458,1135
X,1552183519,427747,553
X,1552183520,427603,962
X,1552183520,427841,891
X,1552183521,428050,772
X,1552183521,428074,1384
X,1552183521,427859,7984
X,1552183522,427989,615
X,1552183522,427945,577
X,1552183523,427965,525
X,1552183523,427780,240
X,1552183524,427547,421
X,1552183525,427765,1207
X,1552183525,427798,389
X,1552183526,428005,749
X,1552183526,427668,987
X,1552183527,427663,982
X,1552183527,427836,974
X,1552183528,427336,535
A,1552183528,427734,775
T,1552183528,2828
R,1552183528,700D9B77F
X,1552183530,427989,981
X,1552183530,427809,575
X,1552183531,427429,448
X,1552183532,427335,626
P,1552183532,5077
X,1552183532,426688,1004
X,1552183533,427052,349
X,1552183533,427544,1508
X,1552183534,427734,788
X,1552183534,427509,1063
X,1552183535,427758,1442
X,1552183536,427627,629
X,1552183536,427377,270
X,1552183537,427049,577
X,1552183537,426188,2166
X,1552183538,422788,4792
X,1552183538,410392,14845
X,1552183539,424221,7078
X,1552183540,426472,2920
X,1552183540,426285,3002
X,1552183541,427136,1650
X,1552183541,426877,794
X,1552183542,426665,1289
X,1552183542,427531,795
X,1552183543,427003,2063
X,1552183544,425647,2032
X,1552183544,425236,2698
X,1552183545,425981,3163
