1558332334,5190
P,1558332363,5189
P,1558332392,5190
P,1558332423,5189
P,1558332452,5189
P,1558332482,5191
P,1558332512,5189
P,1558332541,5190
P,1558332570,5189
P,1558332599,5192
P,1558332629,5192
P,1558332658,5191
P,1558332687,5190
P,1558332718,5192
P,1558332747,5191
P,1558332776,5192
P,1558332805,5191
P,1558332835,5189
P,1558332864,5188
P,1558332893,5191
P,1558332923,5189
P,1558332952,5190
P,1558332981,5191
P,1558333011,5191
P,1558333041,5190
P,1558333070,5189
P,1558333099,5191
P,1558333129,5191
P,1558333158,5191
P,1558333187,5192
P,1558333216,5191
P,1558333246,5191
P,1558333275,5191
P,1558333305,5191
P,1558333334,5189
P,1558333364,5190
P,1558333393,5191
P,1558333422,5191
P,1558333452,5188
P,1558333481,5192
P,1558333510,5189
P,1558333539,5189
P,1558333569,5190
P,1558333599,5186
P,1558333628,5190
P,1558333658,5189
P,1558333687,5189
P,1558333716,5191
P,1558333745,5191
P,1558333775,5192
P,1558333804,5192
P,1558333833,5190
P,1558333863,5191
O,1558333873,148664,908
O,1558333874,148726,88
O,1558333874,148737,138
O,1558333875,148708,97
O,1558333876,148704,106
O,1558333876,148709,83
O,1558333877,148695,78
O,1558333877,148671,131
O,1558333878,148646,125
O,1558333878,148666,97
O,1558333879,148575,204
O,1558333880,148534,184
O,1558333880,148541,130
O,1558333881,148540,176
O,1558333881,148491,222
O,1558333882,148543,253
O,1558333882,148595,204
O,1558333883,148543,161
O,1558333884,148506,154
O,1558333884,148581,139
O,1558333885,148552,130
O,1558333885,148578,164
O,1558333886,148492,105
O,1558333886,148462,184
O,1558333887,148497,141
O,1558333888,148550,128
O,1558333888,148609,130
O,1558333889,148585,77
O,1558333889,148626,126
O,1558333890,148545,187
O,1558333890,148603,94
O,1558333891,148598,94
O,1558333892,148634,125
O,1558333892,148719,149
P,1558333893,5182
O,1558333893,148732,120
O,1558333893,148706,61
O,1558333894,148728,125
O,1558333894,148730,56
O,1558333895,148756,80
O,1558333896,148745,91
O,1558333896,148699,150
O,1558333897,148722,155
O,1558333897,148682,91
O,1558333898,148689,117
O,1558333898,148659,89
O,1558333899,148657,99
O,1558333900,148649,103
O,1558333900,148638,133
O,1558333901,148645,107
O,1558333901,148654,124
O,1558333902,148652,142
O,1558333902,148697,102
O,1558333903,148720,101
O,1558333903,148708,159
O,1558333904,148716,99
O,1558333905,148717,35
O,1558333905,148729,92
O,1558333906,148682,102
O,1558333906,148666,111
O,1558333907,148521,156
O,1558333907,148557,72
O,1558333908,148513,98
O,1558333908,148541,163
O,1558333908,148591,205
O,1558333909,148675,140
O,1558333909,148669,84
O,1558333910,148676,114
O,1558333910,148689,101
O,1558333911,148640,117
O,1558333912,148673,137
O,1558333912,148678,130
O,1558333913,148674,119
O,1558333913,148649,104
O,1558333914,148677,132
O,1558333914,148711,101
O,1558333915,148685,148
O,1558333916,148707,157
