,559865018,358255,15608
X,1559865018,358374,12949
P,1559865018,5135
X,1559865019,357059,18599
X,1559865019,359404,28565
X,1559865020,357237,42472
X,1559865020,358431,27293
X,1559865021,357894,4402
X,1559865022,355697,9237
X,1559865022,358689,25285
X,1559865023,361084,31450
X,1559865023,356921,32398
X,1559865024,356401,41913
X,1559865024,357981,55405
X,1559865025,358036,24006
X,1559865026,357813,7916
X,1559865026,358381,21634
X,1559865027,359480,26462
X,1559865027,360388,21886
X,1559865028,357216,39912
X,1559865028,358821,13027
X,1559865029,360128,20346
X,1559865030,355464,36170
X,1559865030,361021,18318
X,1559865031,360856,19722
X,1559865031,358131,8062
X,1559865032,359768,16580
X,1559865032,359460,14830
X,1559865033,359129,18376
X,1559865033,358650,22586
X,1559865034,358528,11618
X,1559865035,358852,12441
X,1559865035,357575,10351
X,1559865036,358957,20263
X,1559865036,358339,16289
X,1559865037,357434,25492
X,1559865037,359574,14962
X,1559865038,357154,11194
X,1559865039,358833,15680
X,1559865039,359103,4613
X,1559865040,359009,19442
X,1559865040,358517,30660
X,1559865041,356945,10500
X,1559865041,358672,7964
X,1559865042,358313,8613
X,1559865043,358537,1414
X,1559865043,358780,14518
X,1559865044,360011,17785
X,1559865044,359019,34045
X,1559865045,357551,24467
X,1559865045,356929,13405
X,1559865046,359834,25734
X,1559865047,358340,12086
X,1559865047,359528,11148
X,1559865048,359357,14645
X,1559865048,358862,11700
P,1559865048,5147
X,1559865049,360228,15286
X,1559865049,358446,19653
X,1559865050,360411,25501
X,1559865051,361096,37503
X,1559865051,357653,38384
X,1559865052,359901,19311
X,1559865052,359502,6920
X,1559865053,361221,7143
X,1559865053,360233,12763
X,1559865054,359502,16713
X,1559865055,358412,18571
X,1559865055,358382,5774
X,1559865056,360544,16449
X,1559865056,359255,11692
X,1559865057,359309,7135
X,1559865057,359876,3677
X,1559865057,359116,8890
X,1559865058,359497,15695
X,1559865058,358757,17012
X,1559865059,358618,25819
X,1559865059,359142,10351
X,1559865060,358412,19749
X,1559865060,359353,26975
X,1559865061,358781,21084
X,1559865061,358821,17219
X,1559865062,360016,14996
X,1559865063,355966,35605
X,1559865063,358403,12709
