163579817,381475,13742
X,1563579818,375474,51262
X,1563579818,382411,15360
X,1563579819,378700,16156
X,1563579819,379159,11434
X,1563579820,385904,51844
X,1563579821,146481,2109
X,1563579821,146032,561
X,1563579822,145712,198
X,1563579822,145462,401
X,1563579823,145307,264
X,1563579823,145156,217
X,1563579824,145070,199
X,1563579825,144990,374
X,1563579825,144932,246
X,1563579826,144866,169
X,1563579826,144811,197
O,1563579827,144764,176
O,1563579827,144729,149
O,1563579828,144708,182
O,1563579828,144660,264
O,1563579829,144641,85
O,1563579830,144625,131
O,1563579830,144580,236
O,1563579831,144590,90
O,1563579831,144553,187
O,1563579832,144516,117
O,1563579832,144493,219
O,1563579833,144503,229
O,1563579834,144467,137
O,1563579834,144411,85
O,1563579835,144419,82
O,1563579835,144426,79
O,1563579836,144407,206
O,1563579836,144379,131
O,1563579837,144380,97
P,1563579837,5083
O,1563579838,144361,168
O,1563579838,144368,116
O,1563579839,144357,91
O,1563579839,144340,91
O,1563579840,144340,84
O,1563579840,144320,81
O,1563579841,144340,109
O,1563579842,144328,120
O,1563579842,144318,249
O,1563579843,144302,317
O,1563579843,144284,206
O,1563579843,144282,136
O,1563579843,144292,150
O,1563579844,144306,160
O,1563579845,144271,84
O,1563579845,144262,127
O,1563579846,144243,170
O,1563579846,144225,103
O,1563579847,144250,172
O,1563579847,144205,209
O,1563579848,144231,109
O,1563579849,144235,109
O,1563579849,144242,201
O,1563579850,144215,205
O,1563579850,144245,397
O,1563579851,144222,453
O,1563579851,144219,361
O,1563579852,144249,237
O,1563579852,144172,311
