
T,1556744435,2866
R,1556744435,5C00DDFC91
X,1556744437,386664,630
X,1556744437,386669,615
X,1556744438,386791,877
X,1556744438,386697,618
X,1556744439,386826,712
X,1556744439,386738,583
X,1556744440,386770,3013
X,1556744441,386665,772
X,1556744441,386764,577
X,1556744442,386851,773
X,1556744442,387056,7689
X,1556744443,386616,2898
X,1556744443,386580,1367
X,1556744444,386796,1390
X,1556744445,386674,799
X,1556744445,386746,717
X,1556744446,386718,408
X,1556744446,386648,697
X,1556744447,386653,396
X,1556744447,386406,2073
X,1556744448,386813,1630
X,1556744449,386906,2125
P,1556744449,5287
X,1556744449,386484,2812
X,1556744450,386544,6406
X,1556744450,386439,1117
X,1556744451,386605,5651
X,1556744451,386343,2771
X,1556744452,386219,1762
X,1556744453,386198,4981
X,1556744453,386581,1020
X,1556744454,386312,1942
X,1556744454,386922,1544
X,1556744454,386768,1182
X,1556744454,386738,508
X,1556744455,386683,1470
X,1556744456,386584,1005
X,1556744456,386834,637
X,1556744457,387042,15696
X,1556744457,386598,2666
X,1556744458,386630,486
X,1556744458,386550,661
X,1556744459,386634,663
X,1556744459,386733,447
A,1556744459,386711,301
T,1556744460,2865
R,1556744460,5C00DDFC91
X,1556744461,386557,618
X,1556744462,386772,616
X,1556744463,387050,2488
X,1556744463,386824,2774
X,1556744464,386652,1081
X,1556744464,386677,700
X,1556744465,386646,847
X,1556744465,386562,525
X,1556744466,386665,465
X,1556744467,386577,331
X,1556744467,386632,586
X,1556744468,386675,654
X,1556744468,386667,1035
X,1556744469,386677,496
X,1556744469,386730,707
X,1556744470,386638,473
X,1556744471,386554,678
X,1556744471,386623,557
X,1556744472,386559,673
X,1556744472,386634,530
X,1556744473,386630,655
X,1556744473,386579,518
X,1556744474,386483,1266
X,1556744475,386723,2690
X,1556744475,386567,734
X,1556744476,386667,1085
X,1556744476,386764,870
A,1556744476,386635,218
T,1556744476,2865
R,1556744477,5C00DDFC91
P,1556744478,5290
X,1556744478,386530,411
X,1556744479,386547,476
X,1556744479,386617,999
X,1556744480,386724,489
X,1556744480,386659,392
X,1556744481,386622,524
X,1556744482,386623,440
X,1556744482,386722,434
X,1556744483,386594,442
X,1556744483,386676,944
X,1556744484,386759,588
X,1556744484,386699,477
X,1556744485,386649,441
X,1556744486,386660,946
X,1556744486,386677,447
X,1556744487,386205,2520
X,1556744487,386711,712
X,1556744488,386664,582
X,1556744488,386499,2127
X,1556744489,386549,1231
X,1556744490,386534,607
X,1556744490,386590,1482
X,1556744491,386745,1695
X,1556744491,385981,1485
X,1556744492,386449,1367
X,1556744492,386409,738
X,1556744493,386705,915
A,1556744493,386639,350
T,1556744493,2865
R,1556744493,5C00DDFC91
X,1556744495,386518,491
X,1556744495,386652,653
X,1556744495,386702,503
X,1556744496,386781,933
X,1556744496,386717,589
X,1556744497,386716,469
X,1556744497,386655,614
X,1556744498,386747,2438
X,1556744499,386165,2250
X,1556744499,386697,2857
X,1556744500,386630,517
X,1556744500,386533,591
X,1556744501,386502,550
X,1556744501,386370,523
X,1556744502,386453,465
