H,1552104661,147519
T,1552104661,2807
U,1552104661,46975
X,1552104662,425607,725
X,1552104662,425321,4175
X,1552104663,425510,976
X,1552104663,424825,1268
X,1552104664,424299,1160
X,1552104665,423311,1247
X,1552104665,422358,4989
X,1552104666,424028,5379
X,1552104666,425058,608
X,1552104667,425231,930
X,1552104667,426250,959
X,1552104668,426451,514
X,1552104669,426203,770
X,1552104669,426015,551
X,1552104670,425915,342
X,1552104670,425857,561
X,1552104671,426042,488
X,1552104671,426167,591
X,1552104672,425532,630
X,1552104673,424873,796
X,1552104673,424110,1814
X,1552104674,422288,1542
X,1552104674,420322,4846
X,1552104675,414660,9063
X,1552104675,417529,6625
X,1552104676,423690,5231
X,1552104677,425981,2146
X,1552104677,425632,1060
X,1552104678,425363,1462
X,1552104678,425541,715
X,1552104679,426673,707
X,1552104679,426008,1110
X,1552104680,426268,375
X,1552104681,426389,846
X,1552104681,426696,775
X,1552104682,426940,479
A,1552104682,425960,2067
T,1552104682,2807
U,1552104682,46975
X,1552104684,427337,1023
X,1552104684,427475,1136
X,1552104685,427429,851
X,1552104685,428218,1219
X,1552104686,426649,4613
P,1552104686,5086
X,1552104686,424444,3719
X,1552104687,426265,1202
X,1552104688,426021,778
X,1552104688,425784,12340
X,1552104689,424578,4416
X,1552104689,424718,3593
X,1552104690,425527,734
X,1552104690,425486,689
X,1552104691,425921,522
X,1552104692,425190,955
X,1552104692,425644,780
X,1552104693,425062,759
X,1552104693,425080,595
X,1552104694,425353,890
X,1552104694,425553,685
X,1552104695,425681,823
X,1552104696,425954,777
X,1552104696,425873,444
X,1552104697,425819,521
X,1552104697,425801,445
X,1552104698,425782,610
X,1552104698,426059,638
X,1552104699,426219,557
X,1552104700,425958,860
A,1552104700,425770,2367
T,1552104700,2807
U,1552104700,46975
X,1552104702,424599,987
X,1552104702,423600,1400
X,1552104703,423529,861
X,1552104703,423847,1038
X,1552104703,423534,827
X,1552104703,423648,2182
X,1552104704,424597,1589
X,1552104705,424055,1423
X,1552104705,424298,747
X,1552104706,422129,1153
X,1552104706,423807,1872
X,1552104707,424942,1381
X,1552104707,425144,1135
X,1552104708,424439,697
X,1552104708,424686,516
X,1552104709,424651,619
X,1552104710,424529,989
X,1552104710,423731,1159
X,1552104711,424383,2090
X,1552104711,425538,673
X,1552104712,425557,684
X,1552104712,426057,830
X,1552104713,426042,484
X,1552104714,425894,797
X,1552104714,425761,606
X,1552104715,425801,424
P,1552104715,5083
X,1552104715,425304,835
X,1552104716,425472,931
X,1552104716,425058,1096
X,1552104717,424327,1128
X,1552104718,422632,1701
X,1552104718,422890,2200
X,1552104719,420997,3079
X,1552104719,420033,4172
X,1552104720,423027,3646
X,1552104720,424368,2632
X,1552104721,423694,2319
X,1552104722,423328,1984
X,1552104722,425299,1765
X,1552104723,424806,1593
X,1552104723,424829,1558
X,1552104724,424362,2775
X,1552104724,425344,3109
X,1552104725,425819,1275
X,1552104726,425745,1352
X,1552104726,425458,1197
X,1552104727,424588,1855
X,1552104727,425578,1567
X,1552104728,425881,1704
X,1552104728,425655,782
X,1552104729,425859,780
X,1552104730,425942,1008
X,1552104730,425934,1020
X,1552104731,425567,1462
X,1552104731,425095,917
A,1552104731,425115,2528
T,1552104731,2807
U,1552104732,46975
X,1552104733,425773,5425
X,1552104734,426075,1006
X,1552104734,426036,2004
X,1552104735,425873,590
X,1552104735,425755,572
X,1552104736,425773,641
X,1552104737,425861,2499
X,1552104737,425692,409
X,1552104738,425791,519
X,1552104738,425537,477
X,1552104739,425439,1111
X,1552104739,425279,868
X,1552104740,424532,2189
X,1552104741,424793,948
X,1552104741,424994,788
X,1552104742,425222,995
X,1552104742,424991,2100
X,1552104743,425505,1263
X,1552104743,425634,564
X,1552104744,425503,838
X,1552104744,425714,844
X,1552104744,425662,655
P,1552104744,5087
X,1552104745,425981,798
X,1552104745,425544,658
X,1552104746,425193,397
X,1552104746,425166,939
X,1552104747,425226,1100
X,1552104748,425745,704
X,1552104748,425087,844
A,1552104748,425496,1188
T,1552104748,2807
U,1552104749,46975
X,1552104750,425161,942
X,1552104751,425099,1228
X,1552104751,424743,771
X,1552104752,424659,1630
X,1552104752,423865,1304
X,1552104753,422920,3876
X,1552104753,424061,727
X,1552104754,423871,1421
X,1552104755,423383,1661
