,400590,455
X,1552249507,400585,760
X,1552249508,400692,607
X,1552249509,400602,2620
X,1552249509,401290,1214
X,1552249510,400785,996
X,1552249510,400655,935
X,1552249511,400140,1104
X,1552249511,400449,580
X,1552249512,400430,976
X,1552249513,401103,1039
X,1552249513,401473,2625
X,1552249514,400865,1079
X,1552249514,400745,472
X,1552249515,400393,763
X,1552249515,400310,817
X,1552249516,400060,738
X,1552249517,400094,598
X,1552249517,400777,1355
X,1552249518,400481,910
X,1552249518,400361,739
X,1552249519,400293,645
X,1552249519,400200,786
A,1552249519,400547,1136
T,1552249519,2825
R,1552249520,700D9B77F
X,1552249521,400738,1100
X,1552249522,400558,468
X,1552249522,400346,566
X,1552249523,400158,601
X,1552249524,400075,488
X,1552249524,400489,916
X,1552249525,401162,702
X,1552249525,400721,760
X,1552249526,400546,491
X,1552249526,400476,706
X,1552249527,400247,1097
X,1552249528,400326,638
X,1552249528,400756,734
X,1552249529,401150,688
X,1552249529,400820,602
X,1552249530,400674,813
X,1552249530,400467,263
X,1552249531,400176,513
X,1552249532,400458,1282
P,1552249532,5086
X,1552249532,400929,1011
X,1552249533,400654,987
X,1552249533,400520,896
X,1552249534,399871,1178
X,1552249534,400020,926
X,1552249535,399752,406
A,1552249535,400492,1410
T,1552249535,2825
R,1552249535,700D9B77F
X,1552249537,400122,702
X,1552249537,400070,2030
X,1552249538,399469,1837
X,1552249539,399616,1518
X,1552249539,400166,949
X,1552249539,400515,1059
X,1552249539,400716,619
X,1552249540,399610,1251
X,1552249540,400181,824
X,1552249541,400103,589
X,1552249542,400056,627
X,1552249542,400427,844
X,1552249543,400976,1226
X,1552249543,400811,690
X,1552249544,400794,882
X,1552249544,400646,432
X,1552249545,400458,390
X,1552249546,400790,498
X,1552249546,401131,1258
X,1552249547,400951,1233
X,1552249547,400760,1004
X,1552249548,400612,422
X,1552249548,400221,791
X,1552249549,400388,784
X,1552249550,400917,866
X,1552249550,401525,1227
X,1552249551,401041,590
X,1552249551,400737,651
X,1552249552,400691,551
X,1552249552,400610,547
A,1552249552,400524,985
T,1552249553,2825
R,1552249553,700D9B77F
X,1552249554,401119,1031
X,1552249555,400979,810
X,1552249556,400754,504
X,1552249556,400610,483
X,1552249557,400976,698
X,1552249557,401573,1145
X,1552249558,401598,1082
X,1552249558,401241,699
X,1552249559,400903,564
X,1552249560,400646,562
X,1552249560,400430,995
X,1552249561,400657,1111
P,1552249561,5086
X,1552249561,401259,546
X,1552249562,401165,612
X,1552249562,401197,384
X,1552249563,400776,632
X,1552249563,400196,543
X,1552249564,400227,1211
X,1552249565,400864,1386
X,1552249565,401170,953
X,1552249566,400795,749
X,1552249566,400603,487
X,1552249567,400468,751
X,1552249567,400539,545
X,1552249568,400554,752
X,1552249569,401160,693
