,365446,1209
X,1560203303,365436,5102
X,1560203303,365597,682
X,1560203304,365494,596
X,1560203305,365459,1209
X,1560203305,365475,763
A,1560203305,365407,1084
T,1560203305,2870
R,1560203305,5C00DDFC91
R,1560203305,5C00DDFC91
R,1560203305,5C00DDFC91
X,1560203307,365026,9209
X,1560203308,365450,1762
X,1560203308,365384,1914
X,1560203309,365491,884
X,1560203309,365379,1113
X,1560203310,365137,1128
X,1560203310,365155,567
X,1560203311,365308,1038
X,1560203312,365454,827
X,1560203312,365317,1158
X,1560203313,365363,953
X,1560203313,365520,896
X,1560203314,365833,4425
X,1560203314,364413,3650
X,1560203315,365053,3389
X,1560203316,365032,673
X,1560203316,364973,4812
X,1560203317,365358,2136
X,1560203317,365550,1610
X,1560203318,365627,1455
X,1560203318,365519,1494
X,1560203319,365403,21525
X,1560203320,364888,8306
X,1560203320,365333,1106
X,1560203321,365253,716
X,1560203321,365457,675
X,1560203322,365499,727
X,1560203322,365438,623
X,1560203323,365473,959
X,1560203324,365415,713
X,1560203324,365248,597
X,1560203325,365207,460
X,1560203325,365308,1138
X,1560203326,365285,1027
X,1560203326,365306,701
X,1560203327,365359,702
X,1560203328,365357,757
X,1560203328,365423,909
X,1560203329,365523,1078
X,1560203329,365649,722
P,1560203329,5147
X,1560203329,365531,798
A,1560203329,365381,617
T,1560203329,2870
R,1560203329,5C00DDFC91
X,1560203331,365796,1641
X,1560203331,365655,777
X,1560203332,365697,648
X,1560203333,365638,694
X,1560203333,365655,795
X,1560203334,365706,568
X,1560203334,365698,740
X,1560203335,365380,896
X,1560203335,365550,984
X,1560203336,366185,2197
X,1560203337,365146,5888
X,1560203337,365591,8711
X,1560203338,365813,10964
X,1560203338,366181,11479
X,1560203339,365804,9414
X,1560203339,365962,3625
X,1560203340,365604,3939
X,1560203341,366369,3687
X,1560203341,366715,6168
X,1560203342,366226,1567
X,1560203342,366123,1562
X,1560203343,366793,4979
X,1560203343,365368,8317
X,1560203344,366363,1190
X,1560203345,367187,3928
