,559865401,5156
P,1559865431,5161
P,1559865461,5161
P,1559865490,5158
P,1559865519,5159
P,1559865549,5161
P,1559865578,5159
P,1559865607,5161
P,1559865636,5161
P,1559865666,5160
P,1559865696,5158
P,1559865725,5160
P,1559865755,5162
O,1559865774,147544,868
O,1559865774,147621,135
O,1559865775,147609,93
O,1559865775,147586,121
O,1559865776,147608,74
O,1559865777,147630,90
O,1559865777,147637,130
O,1559865778,147631,142
O,1559865778,147613,102
O,1559865779,147627,92
O,1559865779,147603,82
O,1559865780,147599,79
O,1559865781,147587,147
O,1559865781,147598,59
O,1559865782,147576,118
O,1559865782,147606,94
O,1559865783,147584,116
O,1559865783,147603,98
P,1559865784,5149
O,1559865784,147591,59
O,1559865785,147601,107
O,1559865785,147598,138
O,1559865786,147594,190
O,1559865786,147608,38
O,1559865787,147619,101
O,1559865787,147617,120
O,1559865788,147616,108
O,1559865789,147576,149
O,1559865789,147605,185
O,1559865790,147638,103
O,1559865790,147613,102
O,1559865791,147641,206
O,1559865791,147649,125
O,1559865792,147626,109
O,1559865792,147629,135
O,1559865793,147657,99
O,1559865794,147634,108
O,1559865794,147634,96
O,1559865795,147639,102
O,1559865795,147619,94
O,1559865796,147604,116
O,1559865796,147615,104
O,1559865796,147596,136
O,1559865797,147574,141
O,1559865797,147596,67
O,1559865798,147598,95
O,1559865798,147598,111
O,1559865799,147572,158
O,1559865799,147589,104
O,1559865800,147609,76
O,1559865801,147601,106
O,1559865801,147564,109
O,1559865802,147588,110
O,1559865802,147580,84
O,1559865803,147602,101
O,1559865803,147610,108
O,1559865804,147604,40
O,1559865805,147594,134
O,1559865805,147598,145
O,1559865806,147604,65
O,1559865806,147594,138
O,1559865807,147586,159
O,1559865807,147613,83
O,1559865808,147639,100
O,1559865809,147612,42
O,1559865809,147594,98
O,1559865810,147597,94
O,1559865810,147559,91
O,1559865811,147560,107
