11560552721,5158
P,1560552751,5158
P,1560552780,5156
P,1560552809,5157
P,1560552838,5157
P,1560552868,5158
P,1560552897,5157
P,1560552926,5157
P,1560552957,5158
D,1560552975,260352
R,1560552975,5C00DDFC91
R,1560552975,5C00DDFC91
R,1560552975,5C00DDFC91
X,1560552976,384084,5197
X,1560552977,384405,1998
X,1560552978,384138,3623
X,1560552978,384418,3289
X,1560552979,384335,11719
X,1560552979,384647,3062
X,1560552980,384906,3755
X,1560552980,384376,7840
X,1560552981,385584,6532
X,1560552982,385027,8401
X,1560552982,383657,5677
X,1560552983,384487,7317
X,1560552983,384395,12430
X,1560552984,387415,15957
X,1560552984,386157,30995
X,1560552985,389071,50230
X,1560552986,381741,59836
P,1560552986,5149
X,1560552986,386722,44504
X,1560552987,327408,27858
X,1560552987,148998,3883
X,1560552988,150389,6370
X,1560552988,148300,781
X,1560552989,148110,532
X,1560552990,147883,272
X,1560552990,147727,391
X,1560552991,147618,273
X,1560552991,147500,175
X,1560552992,147464,264
X,1560552992,147413,128
X,1560552993,147345,231
O,1560552993,147295,131
O,1560552994,147244,145
O,1560552995,147208,176
O,1560552995,147186,221
O,1560552996,147142,153
O,1560552996,147103,227
O,1560552997,147085,602
O,1560552997,147070,428
O,1560552998,147044,173
O,1560552999,147027,189
O,1560552999,147018,71
O,1560553000,146995,132
O,1560553000,146965,112
O,1560553001,146941,78
O,1560553001,146927,105
O,1560553002,146896,263
O,1560553002,146912,125
O,1560553002,146931,90
O,1560553003,146888,97
O,1560553003,146886,118
O,1560553004,146844,136
O,1560553004,146816,126
O,1560553005,146822,108
O,1560553006,146823,147
O,1560553006,146822,91
O,1560553007,146831,168
O,1560553007,146812,71
O,1560553008,146800,65
O,1560553008,146776,103
O,1560553009,146789,111
O,1560553010,146784,127
