1556219178,2875
U,1556219178,64657
X,1556219180,364371,1050
X,1556219180,364339,709
X,1556219181,364370,703
X,1556219182,364395,4025
X,1556219182,363926,6650
X,1556219183,363917,8409
X,1556219183,364900,25261
X,1556219184,364339,11120
X,1556219184,365075,18317
X,1556219185,364584,15334
X,1556219186,364231,5509
X,1556219186,363930,5942
X,1556219187,364704,1995
X,1556219187,364559,770
X,1556219188,364306,1282
X,1556219188,364766,3662
X,1556219189,363983,9494
X,1556219190,363428,9585
X,1556219190,364711,7311
X,1556219190,363819,15150
X,1556219190,363756,10772
X,1556219191,363613,9447
X,1556219191,364549,4258
X,1556219192,363242,7197
X,1556219193,363890,1932
X,1556219193,363994,1399
X,1556219194,363684,6784
X,1556219194,364282,7552
X,1556219195,364222,7205
X,1556219195,364200,6072
X,1556219196,363860,7445
X,1556219197,365180,5870
X,1556219197,364380,2070
X,1556219198,364300,1057
X,1556219198,364211,3049
X,1556219199,364066,12012
X,1556219199,364476,18925
P,1556219200,5419
X,1556219200,364541,16092
X,1556219201,364847,9403
X,1556219201,364745,5202
X,1556219202,364132,14075
X,1556219202,364661,16247
X,1556219203,364412,24696
X,1556219203,363565,23752
X,1556219204,364186,14445
X,1556219204,364182,10851
X,1556219205,364217,8337
X,1556219206,364246,1129
X,1556219206,364118,1285
X,1556219207,364192,793
X,1556219207,364167,1985
X,1556219208,363684,2535
X,1556219208,364119,765
X,1556219209,363640,632
X,1556219210,363586,719
X,1556219210,363265,967
X,1556219211,363687,840
X,1556219211,363868,742
X,1556219212,364038,991
X,1556219212,364111,5581
X,1556219213,363549,1329
X,1556219214,363446,1063
X,1556219214,364053,1206
X,1556219215,363914,607
X,1556219215,363944,723
X,1556219216,363915,941
X,1556219216,364123,1654
X,1556219217,364198,2134
X,1556219218,364423,4031
X,1556219218,364356,1136
X,1556219219,364239,996
X,1556219219,364225,489
X,1556219220,364115,529
X,1556219220,364220,539
X,1556219221,364222,610
X,1556219222,364127,667
A,1556219222,364029,1294
T,1556219222,2875
U,1556219222,64657
X,1556219224,364641,9585
X,1556219224,364618,11289
X,1556219225,364123,12079
X,1556219225,366198,16281
X,1556219226,362990,2481
X,1556219226,363917,1696
X,1556219227,363882,1547
X,1556219228,363773,815
X,1556219228,363806,755
X,1556219229,363988,3136
X,1556219229,363990,15449
P,1556219230,5417
X,1556219230,364057,3077
X,1556219230,364175,607
X,1556219231,364297,2230
X,1556219231,364396,12655
X,1556219231,364402,1567
X,1556219232,364350,786
X,1556219232,364302,841
X,1556219233,364078,2866
X,1556219233,364244,3471
X,1556219234,364196,5083
X,1556219234,364288,8971
X,1556219235,364580,6508
X,1556219236,364196,4805
X,1556219236,364696,7131
X,1556219237,363583,7634
X,1556219237,364591,25722
X,1556219238,364407,16936
X,1556219238,364014,1888
X,1556219239,364538,3720
X,1556219240,363844,11850
X,1556219240,364133,2313
X,1556219241,363993,4162
X,1556219241,365042,17490
X,1556219242,364216,3010
X,1556219242,364163,5908
X,1556219243,364044,4160
X,1556219244,364052,2399
X,1556219244,364155,896
X,1556219245,364140,2288
X,1556219245,364019,2491
X,1556219246,363936,3269
X,1556219246,364102,1323
X,1556219247,363458,19053
X,1556219248,364581,12153
X,1556219248,365562,14601
X,1556219249,365679,9016
X,1556219249,365112,5722
X,1556219250,365127,2840
X,1556219250,365301,2320
