54609154,258816
R,1554609154,5C00DDFC91
R,1554609154,5C00DDFC91
R,1554609154,5C00DDFC91
X,1554609155,379705,3413
X,1554609155,380123,1380
X,1554609156,380113,2256
X,1554609156,380343,1957
X,1554609157,380489,1003
X,1554609157,380561,1121
X,1554609158,380550,2467
X,1554609159,380471,1512
X,1554609159,380757,2013
X,1554609160,380277,1875
X,1554609160,380608,1017
X,1554609161,380483,1162
X,1554609161,380636,1456
X,1554609162,381096,10632
X,1554609163,380299,1438
X,1554609163,380780,1196
X,1554609164,380782,2721
X,1554609164,380387,5857
X,1554609165,381171,10458
X,1554609165,381087,1566
X,1554609166,381024,1694
X,1554609167,381276,751
X,1554609167,381118,1563
X,1554609168,381337,1003
X,1554609168,381219,1126
P,1554609168,4697
X,1554609169,381349,1074
X,1554609169,381533,1483
X,1554609170,381321,1533
X,1554609171,381162,3406
X,1554609171,381244,4623
X,1554609172,380506,14187
X,1554609172,381221,4572
X,1554609173,381463,5055
X,1554609173,380959,1294
X,1554609174,381130,4215
X,1554609175,381320,2696
X,1554609175,381513,2611
X,1554609176,381453,1058
X,1554609176,381478,1029
X,1554609177,381841,1132
X,1554609177,381599,644
X,1554609178,381636,1697
X,1554609179,381301,1193
X,1554609179,381628,585
X,1554609180,381419,1016
X,1554609180,381580,715
X,1554609181,381614,2900
X,1554609181,381674,1740
X,1554609182,381607,1019
X,1554609183,381733,670
X,1554609183,381730,1191
X,1554609184,381740,820
X,1554609184,381711,1174
X,1554609185,381570,643
X,1554609185,381860,805
X,1554609186,381743,735
X,1554609186,381804,794
X,1554609187,381660,498
X,1554609188,381896,689
X,1554609188,381670,652
X,1554609189,381779,1219
X,1554609189,381741,487
X,1554609190,381992,981
X,1554609190,381879,685
X,1554609191,381788,1253
X,1554609192,381861,562
X,1554609192,382105,1158
X,1554609193,381840,719
X,1554609193,381873,1102
X,1554609194,381820,661
X,1554609194,382009,892
A,1554609195,381745,733
T,1554609195,2809
R,1554609195,5C00DDFC91
R,1554609195,5C00DDFC91
R,1554609195,5C00DDFC91
X,1554609196,382091,1284
X,1554609196,382053,1270
X,1554609197,381892,667
X,1554609197,381987,986
P,1554609197,4694
X,1554609198,382045,640
X,1554609198,382117,887
X,1554609199,381888,859
X,1554609200,382112,1591
X,1554609200,381947,1049
X,1554609201,382257,469
X,1554609201,381826,1949
X,1554609202,382148,533
X,1554609202,382151,1385
X,1554609203,382158,396
X,1554609204,382012,1372
X,1554609204,382186,1307
X,1554609205,382346,2837
X,1554609205,382006,3066
X,1554609206,382230,1655
X,1554609206,382374,1465
X,1554609207,381882,2354
X,1554609208,382184,837
X,1554609208,382144,4597
X,1554609209,382011,4647
X,1554609209,382034,12642
X,1554609210,381861,5886
X,1554609210,381892,8648
X,1554609211,382312,4791
X,1554609211,382079,5122
X,1554609212,381627,10903
X,1554609213,381810,9453
X,1554609213,382014,8854
X,1554609214,381241,19125
X,1554609214,382764,4390
X,1554609215,382413,9710
X,1554609215,381172,8294
X,1554609216,382282,3129
X,1554609217,381874,5376
X,1554609217,381927,12979
X,1554609218,382378,13488
X,1554609218,381568,17126
X,1554609219,381692,3746
X,1554609219,381618,2757
X,1554609220,381932,3452
X,1554609221,381918,3378
X,1554609221,381983,9912
X,1554609222,382243,8805
X,1554609222,381689,5115
X,1554609223,382066,3480
X,1554609223,382294,6117
X,1554609224,381613,5933
X,1554609225,382576,9451
X,1554609225,383106,12160
X,1554609226,382683,7648
X,1554609226,382450,6058
X,1554609227,382444,6700
X,1554609227,382437,7320
P,1554609228,4690
X,1554609228,382637,2740
X,1554609229,382341,1123
