5528,362910,353
T,1560549528,2930
R,1560549528,5C00DDFC91
X,1560549530,362813,715
X,1560549530,362872,679
X,1560549531,362693,946
X,1560549532,362852,624
X,1560549532,362890,470
X,1560549533,362879,418
X,1560549533,362856,786
X,1560549534,362875,842
X,1560549534,362873,762
X,1560549535,362975,772
X,1560549536,362950,526
X,1560549536,363542,6553
X,1560549537,361479,19065
X,1560549537,362733,5813
X,1560549538,362840,1137
X,1560549538,362915,623
X,1560549539,362872,661
X,1560549539,362928,561
X,1560549540,362988,810
X,1560549541,363078,556
X,1560549541,363042,515
X,1560549542,363080,677
X,1560549542,363090,504
X,1560549543,362957,634
A,1560549543,362923,397
T,1560549543,2930
R,1560549543,5C00DDFC91
X,1560549545,362879,753
X,1560549545,362921,788
X,1560549546,362920,571
X,1560549547,362882,525
P,1560549547,5150
X,1560549547,362789,921
X,1560549548,362823,598
X,1560549548,362821,562
X,1560549549,362910,640
X,1560549549,362862,614
X,1560549550,362852,649
X,1560549551,363008,1067
X,1560549551,363024,629
X,1560549552,363058,1051
X,1560549552,363103,500
X,1560549553,363131,530
X,1560549553,363070,424
X,1560549554,363104,495
X,1560549554,363117,592
X,1560549555,363089,1085
X,1560549556,363180,467
X,1560549556,363121,488
X,1560549557,363160,549
X,1560549557,363195,647
A,1560549557,362993,406
T,1560549557,2930
R,1560549557,5C00DDFC91
X,1560549558,363226,693
X,1560549559,363181,235
X,1560549559,363215,481
X,1560549560,363383,4863
X,1560549561,363199,788
X,1560549561,363219,1091
X,1560549562,363282,613
X,1560549562,363155,8963
X,1560549563,363210,685
X,1560549563,363107,2809
X,1560549564,363167,1269
X,1560549565,363125,791
X,1560549565,363078,616
X,1560549566,363124,623
X,1560549566,363126,748
X,1560549567,363046,757
X,1560549567,363118,625
X,1560549568,363117,785
