56144088,5448
P,1556144117,5450
P,1556144146,5449
P,1556144176,5447
D,1556144186,247040
R,1556144186,5C00DDFC91
R,1556144186,5C00DDFC91
R,1556144186,5C00DDFC91
X,1556144187,358741,12583
X,1556144187,359767,22079
X,1556144188,360229,9535
X,1556144188,360738,12980
X,1556144189,360829,2072
X,1556144189,360433,18049
X,1556144190,360138,6318
X,1556144190,360968,14012
X,1556144191,361449,4464
X,1556144192,361153,1562
X,1556144192,361143,2555
X,1556144193,361307,2437
X,1556144193,361618,1714
X,1556144194,361423,1309
X,1556144194,361532,954
X,1556144195,361494,1372
X,1556144196,361516,853
X,1556144196,361620,1156
X,1556144197,361670,1095
X,1556144197,362165,5901
X,1556144198,362277,8292
X,1556144198,360743,31209
X,1556144199,363782,19729
X,1556144200,363465,28436
X,1556144200,361734,14692
X,1556144201,360342,11127
X,1556144201,361968,32146
X,1556144202,361616,23722
X,1556144202,361829,19498
X,1556144203,362495,12750
X,1556144204,362958,13507
X,1556144204,362950,16644
X,1556144205,362490,7187
X,1556144205,361693,6257
P,1556144205,5439
X,1556144206,361388,11740
X,1556144206,363428,20293
X,1556144207,362139,23243
X,1556144208,362336,10184
