79
P,1559162589,5279
P,1559162619,5277
P,1559162648,5276
P,1559162677,5277
P,1559162707,5279
P,1559162736,5276
P,1559162765,5276
P,1559162794,5279
P,1559162824,5277
D,1559162833,239616
D,1559162835,223744
R,1559162835,5C00DDFC91
R,1559162835,5C00DDFC91
R,1559162835,5C00DDFC91
X,1559162837,352338,30061
X,1559162837,350187,13272
X,1559162838,348096,53414
X,1559162839,351897,34957
X,1559162839,353709,28448
X,1559162840,354883,56926
X,1559162840,352015,18352
X,1559162841,348375,14524
X,1559162841,353033,26694
X,1559162842,353123,27510
X,1559162843,353746,16061
X,1559162843,353251,3163
X,1559162844,353520,6073
X,1559162844,353888,23805
X,1559162845,354610,35892
X,1559162845,354749,34888
X,1559162846,351431,46379
X,1559162847,354503,9393
X,1559162847,349470,52871
X,1559162848,363230,62175
X,1559162848,151487,14259
X,1559162849,149486,2391
X,1559162849,149004,510
X,1559162850,148733,166
X,1559162850,148561,151
X,1559162851,148425,129
X,1559162852,148313,139
X,1559162852,148224,165
X,1559162853,148131,89
X,1559162853,148093,88
P,1559162853,5268
X,1559162854,148066,107
O,1559162854,148030,131
O,1559162855,147985,152
O,1559162856,147954,70
O,1559162856,147911,76
O,1559162857,147904,118
O,1559162857,147878,99
O,1559162858,147865,117
O,1559162858,147837,114
O,1559162859,147848,94
O,1559162860,147795,109
O,1559162860,147788,55
O,1559162861,147805,92
O,1559162861,147769,74
O,1559162862,147753,114
O,1559162862,147740,59
O,1559162863,147732,71
O,1559162864,147725,113
O,1559162864,147760,143
O,1559162865,147778,104
O,1559162865,147780,126
O,1559162866,147777,126
O,1559162866,147714,75
O,1559162867,147713,100
O,1559162868,147685,83
O,1559162868,147691,43
O,1559162869,147671,122
O,1559162869,147632,107
O,1559162870,147585,89
O,1559162870,147543,141
O,1559162871,147539,145
O,1559162872,147565,173
O,1559162872,147548,117
O,1559162873,147531,132
O,1559162873,147545,324
O,1559162874,147530,121
O,1559162874,147540,160
O,1559162874,147553,201
O,1559162875,147554,408
O,1559162875,147517,637
O,1559162876,147539,260
O,1559162876,147530,457
O,1559162877,147505,161
O,1559162877,147519,106
O,1559162878,147536,157
O,1559162878,147530,149
O,1559162879,147519,107
O,1559162880,147532,105
O,1559162880,147527,126
O,1559162881,147497,76
O,1559162881,147509,103
O,1559162882,147530,180
O,1559162882,147506,136
P,1559162883,5266
O,1559162883,147526,91
O,1559162884,147496,178
O,1559162884,147480,71
O,1559162885,147485,35
O,1559162885,147503,158
O,1559162886,147493,92
O,1559162886,147493,107
