H,1551752285,147519
R,1551752285,5C00DDFC91
X,1551752287,386093,470
X,1551752287,386045,351
X,1551752288,386026,503
X,1551752288,386092,656
X,1551752289,386067,509
X,1551752290,385956,304
X,1551752290,385860,403
X,1551752291,385789,378
X,1551752291,385880,446
X,1551752292,386088,635
X,1551752292,385967,396
X,1551752293,385853,502
X,1551752294,385684,561
X,1551752294,385762,598
X,1551752295,386174,1042
X,1551752295,386098,407
X,1551752296,386071,306
P,1551752296,5116
X,1551752296,386083,558
X,1551752297,386044,425
X,1551752298,386106,397
X,1551752298,386229,477
A,1551752298,385989,545
T,1551752298,2784
R,1551752298,5C00DDFC91
X,1551752300,386126,765
X,1551752301,386631,770
X,1551752301,386854,645
X,1551752302,386657,650
X,1551752302,386576,545
X,1551752303,386179,607
X,1551752304,385852,826
X,1551752304,385719,647
X,1551752305,385632,668
X,1551752305,385911,521
X,1551752306,385992,433
X,1551752306,385894,749
X,1551752307,385893,463
X,1551752308,385925,417
X,1551752308,385841,459
X,1551752309,385942,376
X,1551752309,385833,257
X,1551752309,385819,338
X,1551752309,385902,702
X,1551752310,385839,390
A,1551752310,386050,1222
T,1551752310,2784
R,1551752310,5C00DDFC91
X,1551752312,385503,345
X,1551752312,385678,670
X,1551752313,386046,6698
X,1551752314,385886,4052
X,1551752314,384798,665
X,1551752315,384949,1715
X,1551752315,385521,3550
X,1551752316,385445,1500
X,1551752316,385476,489
X,1551752317,385315,12366
X,1551752318,385254,3373
X,1551752318,385612,450
X,1551752319,385495,625
X,1551752319,385458,401
X,1551752320,385279,295
X,1551752320,384863,669
X,1551752321,384455,913
X,1551752322,384398,884
X,1551752322,384619,593
X,1551752323,384390,296
X,1551752323,384567,561
X,1551752324,384662,641
X,1551752324,384973,1042
X,1551752325,384860,497
P,1551752325,5117
X,1551752326,384939,488
X,1551752326,385094,708
X,1551752327,384969,561
X,1551752327,384911,557
A,1551752327,385001,1288
T,1551752327,2784
X,1551752329,384982,616
X,1551752330,385139,1018
X,1551752330,385341,739
X,1551752331,385511,604
X,1551752331,385518,342
X,1551752332,385597,458
X,1551752333,385921,641
X,1551752333,386263,958
X,1551752334,385982,590
X,1551752334,385493,1028
X,1551752335,385452,540
X,1551752335,385608,408
X,1551752336,385667,761
X,1551752337,385576,1027
X,1551752337,385008,2952
X,1551752338,385460,3047
X,1551752338,385057,9037
X,1551752339,384795,1400
X,1551752339,384428,1129
X,1551752340,385291,506
X,1551752341,385319,509
X,1551752341,385010,699
X,1551752342,384840,619
X,1551752342,384935,611
X,1551752343,384998,599
X,1551752343,385175,430
X,1551752344,385293,532
X,1551752345,385274,658
A,1551752345,385398,1423
T,1551752345,2784
R,1551752345,5C00DDFC91
X,1551752347,385382,431
X,1551752347,385110,797
X,1551752348,385597,1193
X,1551752348,385634,858
X,1551752349,385584,401
X,1551752349,385809,8590
X,1551752350,385779,455
X,1551752350,385633,381
X,1551752350,385483,494
X,1551752351,385397,749
X,1551752351,385552,510
X,1551752352,385641,700
X,1551752352,385275,580
X,1551752353,385544,476
X,1551752353,385508,860
X,1551752354,385554,616
P,1551752355,5119
X,1551752355,385474,509
X,1551752355,385453,737
X,1551752356,385666,443
X,1551752356,385728,388
X,1551752357,385535,667
X,1551752357,385091,640
A,1551752357,385501,688
T,1551752358,2784
R,1551752358,5C00DDFC91
X,1551752359,385434,765
X,1551752360,384570,1674
X,1551752361,384493,2578
X,1551752361,384382,2049
X,1551752362,385166,677
X,1551752362,385099,627
X,1551752363,384874,383
X,1551752363,384897,575
X,1551752364,384713,880
X,1551752365,384834,995
X,1551752365,384873,373
X,1551752366,385033,1074
X,1551752366,384858,664
X,1551752367,384634,951
X,1551752367,384409,765
X,1551752368,384709,900
X,1551752368,385238,682
X,1551752369,385451,448
X,1551752370,385462,610
X,1551752370,385635,562
X,1551752371,385839,390
X,1551752371,385789,529
X,1551752372,385841,674
X,1551752372,385774,392
A,1551752372,385176,1432
T,1551752373,2784
R,1551752373,5C00DDFC91
X,1551752374,385581,379
X,1551752375,385390,407
X,1551752376,385161,560
X,1551752376,385077,533
X,1551752377,385001,474
X,1551752377,385318,731
X,1551752378,385471,566
X,1551752378,385508,634
X,1551752379,385652,517
