H,1552951538,147519
U,1552951538,46975
X,1552951540,416295,571
X,1552951540,416184,533
X,1552951541,416076,685
X,1552951542,416103,777
X,1552951542,416143,706
X,1552951543,416261,1094
X,1552951543,416107,686
X,1552951544,416015,538
X,1552951544,415983,603
X,1552951545,416099,862
X,1552951545,416201,1100
X,1552951546,416086,670
X,1552951547,416050,540
X,1552951547,415884,689
X,1552951548,415891,558
X,1552951548,416025,907
X,1552951549,415987,807
X,1552951549,415873,680
P,1552951550,5020
X,1552951550,415823,566
X,1552951551,415921,815
X,1552951551,416037,641
X,1552951552,416044,699
A,1552951552,416031,472
T,1552951552,2760
U,1552951552,46975
X,1552951554,415845,840
X,1552951554,416012,1084
X,1552951555,416057,724
X,1552951555,415979,770
X,1552951556,415962,529
X,1552951556,416014,1059
X,1552951557,416227,848
X,1552951558,416380,1031
X,1552951558,416160,920
X,1552951559,416075,705
X,1552951559,416091,733
X,1552951560,416308,887
X,1552951560,416491,950
X,1552951561,416316,616
X,1552951561,416216,596
X,1552951561,416203,637
X,1552951562,416380,599
X,1552951562,416604,981
X,1552951563,416470,709
X,1552951563,416375,753
X,1552951564,416332,570
X,1552951565,416382,901
X,1552951565,416575,934
A,1552951565,416252,759
T,1552951565,2760
U,1552951566,46975
X,1552951567,416390,765
X,1552951568,416456,881
X,1552951568,416688,849
X,1552951569,416502,389
X,1552951569,416307,538
X,1552951570,416403,739
X,1552951570,416507,649
X,1552951571,416648,959
X,1552951572,416578,619
X,1552951572,416428,520
X,1552951573,416489,760
X,1552951573,416588,963
X,1552951574,416597,785
X,1552951574,416478,570
X,1552951575,416310,653
X,1552951576,416380,789
X,1552951576,416540,658
X,1552951577,416328,581
X,1552951577,416270,565
X,1552951578,416239,564
A,1552951578,416456,449
T,1552951578,2760
U,1552951578,46975
P,1552951579,5053
X,1552951580,416325,801
X,1552951580,416253,567
X,1552951581,416227,651
X,1552951582,416355,609
X,1552951582,416448,1079
X,1552951583,416263,658
X,1552951583,416167,712
X,1552951584,416186,583
X,1552951584,416277,694
X,1552951585,416337,957
X,1552951586,416208,746
X,1552951586,416211,528
X,1552951587,416186,841
X,1552951587,416301,633
X,1552951588,416421,861
X,1552951588,416261,693
X,1552951589,416175,753
X,1552951589,416249,926
X,1552951590,416320,796
X,1552951591,416487,802
X,1552951591,416395,506
A,1552951591,416280,320
T,1552951591,2760
U,1552951592,46975
X,1552951593,416506,1105
X,1552951594,416399,936
X,1552951594,416333,558
X,1552951595,416273,603
X,1552951595,416350,916
X,1552951596,416528,736
X,1552951597,416462,820
X,1552951597,416397,508
X,1552951598,416234,670
X,1552951598,416353,826
X,1552951599,416536,961
X,1552951599,416534,724
X,1552951600,416392,600
X,1552951601,416220,504
X,1552951601,416363,651
X,1552951602,416455,747
X,1552951602,416548,916
X,1552951602,416448,439
X,1552951602,416308,574
X,1552951603,416319,729
X,1552951604,416447,777
A,1552951604,416394,328
T,1552951604,2760
U,1552951604,46975
X,1552951605,416279,596
X,1552951606,416332,794
X,1552951607,416425,879
X,1552951607,416496,920
P,1552951608,5052
X,1552951608,416399,488
X,1552951608,416313,515
X,1552951609,416335,752
X,1552951609,416377,1005
X,1552951610,416501,1151
X,1552951611,416360,805
X,1552951611,416280,746
X,1552951612,416189,840
X,1552951612,416288,856
X,1552951613,416342,1012
X,1552951613,416309,687
X,1552951614,416234,539
X,1552951615,416203,779
X,1552951615,416226,838
X,1552951616,416321,587
X,1552951616,416337,743
X,1552951617,416240,549
X,1552951617,416143,545
X,1552951618,416131,671
A,1552951618,416292,365
T,1552951618,2760
U,1552951618,46975
X,1552951620,416262,741
X,1552951621,416203,623
X,1552951621,416244,722
X,1552951622,416384,837
X,1552951622,416546,760
X,1552951623,416347,778
X,1552951623,416205,568
X,1552951624,416242,671
X,1552951625,416363,1001
X,1552951625,416489,864
X,1552951626,416326,868
X,1552951626,416321,872
X,1552951627,416222,716
X,1552951627,416324,766
X,1552951628,416421,1064
X,1552951629,416420,774
X,1552951629,416319,750
X,1552951630,416206,608
X,1552951630,416288,809
X,1552951631,416360,869
X,1552951631,416507,717
X,1552951632,416341,455
A,1552951632,416327,343
T,1552951632,2760
