1561185593,5130
D,1561185595,195328
D,1561185597,194304
D,1561185599,194816
D,1561185600,195840
D,1561185602,195840
D,1561185605,194560
D,1561185607,194304
D,1561185609,194048
D,1561185611,195328
D,1561185613,194816
D,1561185616,196352
D,1561185618,195584
D,1561185620,195328
P,1561185622,5132
D,1561185622,194560
D,1561185624,195584
D,1561185627,195584
D,1561185629,195584
D,1561185631,194560
D,1561185633,195840
D,1561185635,194816
D,1561185638,194816
P,1561185651,5133
D,1561185667,199168
D,1561185669,193280
D,1561185671,195584
D,1561185673,194304
D,1561185676,194816
D,1561185678,194560
D,1561185680,195072
P,1561185681,5129
D,1561185681,196608
D,1561185683,194048
D,1561185686,195328
D,1561185688,195328
P,1561185710,5131
P,1561185739,5132
P,1561185768,5129
P,1561185798,5132
P,1561185828,5129
P,1561185857,5131
P,1561185886,5133
P,1561185916,5131
P,1561185945,5130
P,1561185974,5131
P,1561186004,5130
P,1561186033,5131
P,1561186062,5131
P,1561186091,5130
P,1561186122,5128
P,1561186151,5131
P,1561186180,5134
P,1561186210,5132
P,1561186239,5132
P,1561186268,5130
P,1561186297,5130
P,1561186327,5132
D,1561186338,186112
D,1561186341,177664
D,1561186343,184064
D,1561186345,186112
D,1561186347,184064
D,1561186349,168704
D,1561186352,181248
D,1561186354,183552
D,1561186356,179968
P,1561186357,5130
D,1561186358,183808
D,1561186360,183040
D,1561186363,182272
D,1561186365,183040
D,1561186367,182784
D,1561186369,183552
D,1561186371,183296
D,1561186374,183808
D,1561186376,184064
D,1561186378,184320
D,1561186379,183552
D,1561186381,184064
D,1561186384,184064
D,1561186386,184576
P,1561186386,5130
D,1561186388,182528
D,1561186390,184064
D,1561186392,182272
D,1561186395,187136
D,1561186397,183808
D,1561186399,181760
D,1561186401,183808
D,1561186403,183808
D,1561186406,178944
D,1561186408,186624
D,1561186410,183296
D,1561186412,183040
D,1561186414,183808
P,1561186417,5132
D,1561186417,185344
D,1561186419,180224
D,1561186420,179712
D,1561186422,185344
D,1561186424,184320
D,1561186427,181760
D,1561186429,183040
D,1561186431,183552
D,1561186433,182784
D,1561186435,183040
D,1561186438,182528
D,1561186440,183552
D,1561186442,183552
D,1561186444,180224
P,1561186446,5128
D,1561186446,182784
D,1561186449,183296
