95162
P,1560460384,5162
P,1560460413,5161
D,1560460422,196864
D,1560460424,262144
P,1560460443,5158
D,1560460459,232192
R,1560460459,5C00DDFC91
R,1560460459,5C00DDFC91
R,1560460459,5C00DDFC91
X,1560460461,354674,7295
X,1560460462,354842,1305
X,1560460462,355289,4066
X,1560460463,353742,5377
X,1560460463,354112,3194
X,1560460464,353163,18181
X,1560460464,354771,4434
X,1560460465,353691,6155
X,1560460466,353154,2848
X,1560460466,352819,2772
X,1560460467,353659,2776
X,1560460467,354317,2305
X,1560460468,354090,2501
X,1560460468,353787,3669
X,1560460469,355333,2050
X,1560460470,354983,2048
X,1560460470,353001,1968
X,1560460471,352626,3539
X,1560460471,354044,2505
X,1560460472,353691,1537
P,1560460472,5153
X,1560460472,353352,2967
X,1560460473,354616,2164
X,1560460474,354468,1455
X,1560460474,353810,2094
X,1560460475,354662,2536
X,1560460475,355005,2198
X,1560460476,355668,1988
X,1560460476,354530,2247
X,1560460477,354891,1631
X,1560460477,355160,2501
X,1560460478,355594,1504
X,1560460479,354292,1641
X,1560460479,354885,1758
X,1560460480,355478,2002
X,1560460480,354913,1739
X,1560460481,355154,1291
X,1560460481,355729,1442
X,1560460482,355229,3867
X,1560460483,354397,2625
X,1560460483,393909,3594
X,1560460484,143397,4501
X,1560460484,144337,466
X,1560460485,144123,402
X,1560460485,143962,176
X,1560460486,143791,226
X,1560460487,143765,231
X,1560460487,143604,195
X,1560460488,143379,180
X,1560460488,143273,177
X,1560460489,143269,721
X,1560460489,143273,541
O,1560460489,143232,229
O,1560460490,143594,403
O,1560460490,143353,249
O,1560460491,143198,136
O,1560460491,142815,620
O,1560460492,142918,839
O,1560460492,142574,1150
O,1560460493,143233,439
O,1560460494,143009,706
O,1560460494,142779,1004
O,1560460495,142662,283
O,1560460495,142679,836
O,1560460496,142188,483
O,1560460496,142482,873
O,1560460497,142738,860
