H,1550106214,304590
X,1550106214,709471,1147
X,1550106214,709938,972
X,1550106215,710113,1715
X,1550106215,710363,1238
X,1550106216,710213,516
X,1550106217,710281,1404
X,1550106217,710401,1695
X,1550106218,709749,1361
X,1550106218,709860,616
X,1550106219,709761,809
X,1550106219,709846,963
X,1550106220,709747,1457
X,1550106220,709538,971
X,1550106221,709660,835
X,1550106222,709785,1385
X,1550106222,710025,1272
X,1550106223,709728,57654
X,1550106223,709895,1164
X,1550106224,709752,928
X,1550106224,709818,1494
X,1550106225,709845,782
X,1550106226,709570,3417
X,1550106226,710260,2167
X,1550106227,710002,1220
X,1550106227,709884,1026
X,1550106228,709783,1144
P,1550106228,5069
X,1550106228,710168,1130
X,1550106229,710147,1492
X,1550106230,710113,1264
X,1550106230,710021,5128
X,1550106231,709869,2134
X,1550106231,709792,887
X,1550106232,709893,928
A,1550106232,709881,675
T,1550106232,2724
U,1550106232,36727
X,1550106234,709968,929
X,1550106234,709444,2179
X,1550106235,709506,1619
X,1550106235,710052,963
X,1550106235,709856,786
X,1550106236,709903,977
X,1550106236,709865,893
X,1550106237,709715,1029
X,1550106237,709993,708
X,1550106238,710024,1325
X,1550106239,709985,755
X,1550106239,709851,757
X,1550106240,709997,917
X,1550106240,710297,959
X,1550106241,709737,1156
X,1550106241,710225,773
X,1550106242,710125,1425
X,1550106242,710123,1225
X,1550106243,710310,1295
X,1550106244,710186,888
X,1550106244,710168,1385
X,1550106245,710333,1545
X,1550106245,710350,1379
X,1550106246,710485,966
X,1550106246,710427,1217
X,1550106247,710243,1423
X,1550106248,710511,2404
X,1550106248,709906,2307
X,1550106249,709575,2004
X,1550106249,709993,1041
X,1550106250,709933,1112
X,1550106250,709936,811
X,1550106251,709976,1539
X,1550106252,710081,1345
X,1550106252,709453,14989
X,1550106253,710058,1910
X,1550106253,709981,988
X,1550106254,710011,1304
X,1550106254,710034,415
X,1550106255,709715,936
X,1550106256,709654,1539
X,1550106256,709685,1543
X,1550106257,709849,1393
X,1550106257,709946,395
P,1550106257,5069
X,1550106258,710051,902
X,1550106258,710262,1198
X,1550106259,710296,1424
X,1550106260,710149,1103
X,1550106260,710127,971
A,1550106260,710022,770
T,1550106260,2724
U,1550106261,36727
X,1550106262,709904,817
X,1550106263,709610,1339
X,1550106263,709292,1928
X,1550106264,709267,1100
X,1550106264,709523,586
X,1550106265,709537,1451
X,1550106265,709081,1418
X,1550106266,709549,929
X,1550106267,709464,673
X,1550106267,709746,1165
X,1550106268,710076,971
X,1550106268,710086,1478
X,1550106269,710078,470
X,1550106269,710050,847
X,1550106270,710040,1169
X,1550106271,710051,1222
X,1550106271,710099,1010
X,1550106272,710155,1062
X,1550106272,710082,1078
X,1550106273,710075,1040
X,1550106273,710220,724
X,1550106274,710092,544
X,1550106275,710099,766
X,1550106275,710079,1278
X,1550106276,710150,603
X,1550106276,710128,1273
X,1550106276,710186,993
X,1550106276,710254,1117
X,1550106277,710287,898
X,1550106278,710222,1046
X,1550106278,710260,685
X,1550106279,710178,677
X,1550106279,710024,1354
X,1550106280,709977,1654
X,1550106280,709935,1200
X,1550106281,709872,838
X,1550106282,709884,981
X,1550106282,710213,1282
X,1550106283,710148,1411
X,1550106283,710343,1149
X,1550106284,710245,1163
X,1550106284,710184,945
X,1550106285,710322,1980
X,1550106286,710409,1327
X,1550106286,710288,772
P,1550106287,5067
X,1550106287,710290,1187
X,1550106287,710415,998
A,1550106287,710037,951
T,1550106287,2724
U,1550106288,36727
X,1550106289,710532,1510
X,1550106290,710960,1227
X,1550106290,711241,1967
X,1550106291,710901,1028
X,1550106291,710224,1555
X,1550106292,710570,1091
X,1550106293,710680,931
X,1550106293,710231,1408
X,1550106294,710200,627
X,1550106294,710191,1128
X,1550106295,710256,1261
X,1550106295,710232,1945
X,1550106296,710120,866
X,1550106297,710094,657
X,1550106297,710154,463
X,1550106298,710326,1363
X,1550106298,710325,878
X,1550106299,710226,1062
X,1550106299,710234,833
X,1550106300,710338,1350
X,1550106301,710347,2409
X,1550106301,710377,1132
X,1550106302,710347,590
X,1550106302,710364,1263
X,1550106303,710346,1751
X,1550106303,710250,870
X,1550106304,710099,852
X,1550106305,709969,982
X,1550106305,709718,937
X,1550106306,709667,945
X,1550106306,709832,1011
X,1550106307,709988,940
