H,1550084374,304590
X,1550084374,721405,1264
X,1550084374,721503,2427
X,1550084374,721532,2234
X,1550084375,721602,2292
X,1550084375,721386,1464
X,1550084376,721316,1455
X,1550084376,721346,1115
X,1550084377,721235,4323
X,1550084378,721217,4694
X,1550084378,720988,4693
X,1550084379,721314,1548
X,1550084379,721467,1666
X,1550084380,721378,1014
X,1550084380,721302,1730
X,1550084381,721551,1697
X,1550084382,721172,2382
X,1550084382,721044,1554
X,1550084383,719899,7990
X,1550084383,720742,3422
X,1550084384,720801,1216
X,1550084384,720766,2309
X,1550084385,720741,1968
X,1550084386,720993,1923
X,1550084386,720670,2734
X,1550084387,720505,6218
X,1550084387,721181,5012
X,1550084388,721285,4299
P,1550084388,5090
X,1550084388,721383,1647
X,1550084389,721455,1035
X,1550084390,721755,4773
X,1550084390,721650,7086
X,1550084391,721450,2878
X,1550084391,721435,14834
X,1550084392,721522,2285
X,1550084392,721968,5625
X,1550084393,722205,8517
X,1550084393,721558,1656
X,1550084394,721733,2371
X,1550084395,721566,1657
X,1550084395,721565,1693
X,1550084396,721407,1619
X,1550084396,721363,2522
X,1550084397,721510,6810
X,1550084397,721499,2705
X,1550084398,721749,4177
X,1550084399,721706,1772
X,1550084399,721527,1601
X,1550084400,721324,1850
X,1550084400,721422,1698
X,1550084401,721714,1947
X,1550084401,721305,9763
X,1550084402,721746,1168
X,1550084403,721548,1896
X,1550084403,721462,1356
X,1550084404,721083,1643
X,1550084404,721215,1255
X,1550084405,721377,1303
X,1550084405,721342,1405
X,1550084406,721442,1116
X,1550084407,721635,1175
X,1550084407,721663,1292
X,1550084408,721747,1969
X,1550084408,721619,2223
X,1550084409,721521,13368
X,1550084409,721830,2407
X,1550084410,721287,10835
X,1550084411,721512,3748
X,1550084411,721179,2198
X,1550084412,721058,1469
X,1550084412,720787,2734
X,1550084413,720809,2320
X,1550084413,720593,1716
X,1550084414,720438,2944
X,1550084415,720969,949
X,1550084415,721002,3071
X,1550084415,720797,1397
X,1550084415,720818,1599
X,1550084416,720938,3048
X,1550084416,720722,1635
X,1550084417,720739,1449
P,1550084417,5088
X,1550084417,720720,1792
X,1550084418,720848,1366
X,1550084419,720884,1166
X,1550084419,720862,1950
X,1550084420,720451,1575
X,1550084420,720829,1373
X,1550084421,720905,1906
X,1550084421,721904,3323
X,1550084422,721040,3885
X,1550084423,721085,2414
X,1550084423,721082,1530
X,1550084424,721121,1955
X,1550084424,721169,1550
X,1550084425,720739,1992
X,1550084425,720679,1732
X,1550084426,720615,1546
X,1550084427,720687,1456
X,1550084427,720902,2725
X,1550084428,721517,1922
X,1550084428,720442,3708
X,1550084429,719698,17139
X,1550084429,719139,23098
X,1550084430,719768,3465
X,1550084431,720202,1595
X,1550084431,719985,1357
X,1550084432,720449,24144
X,1550084432,720710,2478
X,1550084433,720969,9549
X,1550084433,720868,2116
X,1550084434,721285,2210
X,1550084435,721555,1786
X,1550084435,720898,6071
X,1550084436,721495,7000
X,1550084436,721664,5914
X,1550084437,721859,3480
X,1550084437,721301,2674
X,1550084438,721704,2035
X,1550084439,721774,1668
X,1550084439,722067,21934
X,1550084440,721643,4455
X,1550084440,721925,2170
X,1550084441,721936,1839
X,1550084441,722130,1986
X,1550084442,722018,3552
X,1550084443,721916,1596
X,1550084443,722061,1572
X,1550084444,721994,1690
X,1550084444,724270,23360
X,1550084445,720849,25122
X,1550084445,722090,4361
X,1550084446,721858,1619
X,1550084446,721748,918
X,1550084447,722243,10824
P,1550084447,5091
X,1550084448,722125,1747
X,1550084448,721819,2156
X,1550084449,722184,11638
X,1550084449,721646,5267
X,1550084450,721484,2858
X,1550084450,721529,1577
X,1550084451,721570,1697
X,1550084452,720903,1399
X,1550084452,720650,2476
X,1550084453,720701,2714
X,1550084453,720803,1709
X,1550084454,721125,1163
X,1550084454,721050,1636
X,1550084455,721066,6861
X,1550084456,721744,3898
X,1550084456,721552,18295
X,1550084456,723187,24645
X,1550084456,721478,4188
X,1550084457,721502,2883
X,1550084457,721347,1339
X,1550084458,721069,1793
X,1550084459,721344,1602
X,1550084459,721381,1386
X,1550084460,722477,19468
X,1550084460,719860,22208
X,1550084461,720443,2525
X,1550084461,720434,2053
X,1550084462,720922,1408
X,1550084463,722181,1428
X,1550084463,721630,1971
X,1550084464,722094,1762
X,1550084464,722420,1999
X,1550084465,722213,1242
X,1550084465,722109,1179
X,1550084466,722074,2136
