H,1548607769,304590
P,1548607769,5144
P,1548607799,5141
P,1548607828,5141
P,1548607858,5142
P,1548607887,5143
P,1548607916,5140
P,1548607946,5143
P,1548607975,5143
P,1548608004,5144
P,1548608033,5144
P,1548608063,5144
P,1548608093,5143
P,1548608122,5139
P,1548608151,5144
P,1548608181,5140
P,1548608210,5141
P,1548608239,5144
P,1548608269,5140
P,1548608298,5142
P,1548608327,5142
P,1548608356,5143
P,1548608387,5142
P,1548608416,5142
P,1548608445,5144
P,1548608475,5144
P,1548608504,5144
P,1548608533,5143
P,1548608562,5143
P,1548608592,5142
P,1548608621,5142
P,1548608650,5144
P,1548608681,5141
P,1548608710,5143
P,1548608739,5142
P,1548608768,5143
P,1548608798,5143
P,1548608827,5144
P,1548608856,5141
P,1548608886,5143
P,1548608915,5140
P,1548608944,5142
P,1548608974,5144
P,1548609004,5142
P,1548609033,5141
P,1548609062,5142
P,1548609092,5141
P,1548609121,5143
P,1548609150,5142
P,1548609179,5143
P,1548609209,5138
P,1548609238,5142
O,1548609264,303015,2233
O,1548609265,304049,730
O,1548609265,304287,629
O,1548609266,304484,338
O,1548609266,304343,1326
O,1548609267,303052,1005
P,1548609268,5129
O,1548609268,302338,1702
O,1548609268,301997,1580
O,1548609269,302677,1018
O,1548609269,302021,1948
O,1548609270,302395,1645
O,1548609270,304033,751
O,1548609271,304374,685
O,1548609272,304048,2112
O,1548609272,303971,1211
O,1548609273,304102,1215
O,1548609273,304102,674
O,1548609274,303729,334
O,1548609274,303197,1162
O,1548609275,302640,3600
O,1548609276,300393,2303
O,1548609276,302328,855
O,1548609277,303237,761
O,1548609277,303613,275
O,1548609278,303136,1209
O,1548609278,302845,868
O,1548609279,303439,1052
O,1548609280,303362,682
O,1548609280,304119,490
O,1548609281,303702,1280
O,1548609281,303419,963
O,1548609282,302268,1506
O,1548609282,301766,3493
O,1548609283,302112,2497
O,1548609283,303356,1442
O,1548609284,304476,1018
O,1548609285,304586,414
O,1548609285,303052,1911
O,1548609286,303798,958
O,1548609286,301238,2702
O,1548609287,300238,3066
O,1548609287,302241,1906
O,1548609288,304397,784
O,1548609289,303917,389
O,1548609289,303749,348
O,1548609290,303888,293
O,1548609290,304200,241
O,1548609291,304218,534
O,1548609291,304412,350
O,1548609292,304117,1126
O,1548609293,302150,1687
O,1548609293,302925,926
O,1548609294,302297,1373
O,1548609294,299121,3744
O,1548609295,301369,6249
O,1548609295,302236,1746
O,1548609296,303339,1719
O,1548609297,303045,1454
O,1548609297,302720,770
P,1548609298,5126
O,1548609298,302089,3504
O,1548609298,297949,2832
O,1548609299,300835,3486
O,1548609299,302441,2221
O,1548609299,302414,2238
O,1548609300,304622,244
O,1548609300,304411,503
O,1548609301,302769,1934
O,1548609301,302921,721
O,1548609302,303958,858
O,1548609302,303131,3409
O,1548609303,301939,1849
O,1548609304,302281,1996
O,1548609304,302352,1801
O,1548609305,301876,2695
O,1548609305,299694,4005
O,1548609306,300863,4059
O,1548609306,301179,2951
O,1548609307,301003,7071
O,1548609307,300629,2383
O,1548609308,299142,4700
O,1548609309,303256,1495
O,1548609309,303575,761
O,1548609310,303918,806
O,1548609310,303997,1256
O,1548609311,303311,680
O,1548609311,303948,439
O,1548609312,304403,593
O,1548609313,303855,1131
O,1548609313,300496,4867
O,1548609314,298928,3053
O,1548609314,300292,3222
O,1548609315,301069,1681
O,1548609315,303866,2414
O,1548609316,303649,345
O,1548609317,303054,1541
O,1548609317,302222,4366
O,1548609318,303122,2256
O,1548609318,304189,1147
O,1548609319,304967,773
O,1548609319,304087,1162
O,1548609320,303887,774
T,1548609320,2761
P,1548609327,5141
P,1548609357,5142
P,1548609386,5141
P,1548609416,5142
P,1548609445,5142
P,1548609474,5144
P,1548609504,5144
P,1548609533,5139
P,1548609563,5141
P,1548609592,5142
P,1548609622,5139
P,1548609651,5143
P,1548609680,5144
P,1548609710,5143
P,1548609739,5142
P,1548609768,5142
P,1548609797,5142
P,1548609827,5143
P,1548609857,5141
P,1548609886,5143
P,1548609915,5143
P,1548609945,5143
P,1548609974,5142
P,1548610003,5139
P,1548610033,5139
P,1548610062,5141
P,1548610091,5140
P,1548610120,5142
P,1548610151,5143
P,1548610180,5141
P,1548610209,5142
P,1548610239,5141
P,1548610268,5143
P,1548610297,5142
P,1548610326,5143
P,1548610356,5140
P,1548610385,5142
P,1548610414,5141
P,1548610445,5143
P,1548610474,5143
P,1548610503,5143
P,1548610532,5142
P,1548610562,5142
P,1548610591,5142
P,1548610620,5141
P,1548610650,5141
P,1548610679,5142
P,1548610708,5144
