H,1552670640,241338
X,1552670640,479514,4383
X,1552670641,479386,1355
X,1552670641,479440,1494
X,1552670642,479644,1273
X,1552670642,479570,627
X,1552670643,479682,1460
X,1552670644,479730,1385
X,1552670644,479447,1038
X,1552670645,479558,1191
X,1552670645,479205,1166
X,1552670646,479210,1102
X,1552670646,479661,1361
X,1552670647,479515,2729
X,1552670648,479550,2555
X,1552670648,479985,2045
X,1552670649,479798,1058
X,1552670649,479878,1152
X,1552670650,479690,3744
X,1552670650,479681,975
X,1552670651,479474,4669
X,1552670652,479548,2413
X,1552670652,480307,4582
X,1552670653,478974,3602
X,1552670653,477743,3377
X,1552670654,478701,1801
X,1552670654,479485,2938
X,1552670655,479514,1431
X,1552670656,479429,2307
P,1552670656,5159
X,1552670656,479648,2455
X,1552670657,479914,1989
X,1552670657,480097,1746
X,1552670658,479934,2512
X,1552670658,480050,3101
X,1552670659,479952,3383
X,1552670660,479958,2134
X,1552670660,479641,1969
X,1552670661,479545,2889
X,1552670661,478914,3113
X,1552670662,478546,3819
X,1552670662,477527,5975
X,1552670663,478605,2274
X,1552670663,477947,2536
X,1552670663,478017,2667
X,1552670664,478229,1862
X,1552670664,478394,2521
X,1552670665,478729,2968
X,1552670665,479460,3893
X,1552670666,478603,3003
X,1552670666,479805,3500
X,1552670667,480163,1898
X,1552670668,480016,1928
X,1552670668,479278,3816
X,1552670669,479782,3975
X,1552670669,479773,1856
X,1552670670,479142,2649
X,1552670670,478090,3825
X,1552670671,478887,2051
X,1552670672,479027,3180
X,1552670672,476621,2836
X,1552670673,476693,3284
X,1552670673,475875,5448
X,1552670674,474669,1894
X,1552670674,475722,2851
X,1552670675,478719,3711
X,1552670676,480233,2307
X,1552670676,480108,1899
X,1552670677,480617,2500
X,1552670677,478994,2738
X,1552670678,478701,2143
X,1552670678,478268,3014
X,1552670679,477742,2565
X,1552670680,478419,2282
X,1552670680,479325,1830
X,1552670681,479668,1754
X,1552670681,479291,2120
X,1552670682,477465,2339
X,1552670682,477613,3816
X,1552670683,477306,3667
X,1552670683,477236,1777
X,1552670684,477368,2205
X,1552670685,478595,2728
P,1552670685,5159
X,1552670685,479467,2115
X,1552670686,479059,2214
X,1552670686,478725,1510
X,1552670687,479285,2345
X,1552670687,480241,1399
X,1552670688,480273,2222
X,1552670689,480307,2111
X,1552670689,480622,3337
X,1552670690,479155,3427
X,1552670690,478070,883
A,1552670690,478877,2508
T,1552670690,2835
U,1552670691,0
X,1552670692,479656,1328
X,1552670693,479529,1969
X,1552670693,479530,1487
X,1552670694,480083,1928
X,1552670695,480138,1144
X,1552670695,479915,1935
X,1552670696,480357,3638
X,1552670696,480473,1237
X,1552670697,480616,1649
X,1552670697,480305,1884
X,1552670698,479891,2155
X,1552670699,479299,1550
X,1552670699,479623,1801
X,1552670700,479588,1993
X,1552670700,479599,2175
X,1552670701,479675,2103
X,1552670701,478692,1268
X,1552670702,477535,2987
X,1552670702,475079,3927
X,1552670703,474891,3127
X,1552670704,476963,7603
X,1552670704,477875,3247
X,1552670704,479042,1556
X,1552670704,478024,2728
X,1552670705,479372,4499
X,1552670705,479374,11762
X,1552670706,479383,3149
X,1552670707,479690,1419
X,1552670707,479003,2739
X,1552670708,480141,5924
X,1552670708,480756,6511
X,1552670709,479115,16403
X,1552670709,478943,17116
X,1552670710,480402,3877
X,1552670711,481149,4798
X,1552670711,481312,4361
X,1552670712,481416,10898
X,1552670712,482553,34956
X,1552670713,477272,9423
X,1552670713,484493,40648
X,1552670714,482570,17605
P,1552670714,5161
X,1552670715,480713,2807
X,1552670715,479756,2597
X,1552670716,479534,1737
X,1552670716,479556,3073
X,1552670717,479026,7077
X,1552670717,478899,24184
X,1552670718,477532,16526
X,1552670719,476537,9401
X,1552670719,477337,2633
X,1552670720,478730,1792
X,1552670720,478765,5090
X,1552670721,480011,3034
X,1552670721,480368,3959
X,1552670722,478470,7761
X,1552670722,477163,4485
X,1552670723,477233,2288
X,1552670724,477541,1711
X,1552670724,476388,8060
X,1552670725,476704,7449
X,1552670725,475932,8605
X,1552670726,473627,12719
X,1552670726,476697,7903
X,1552670727,477827,15404
X,1552670728,473978,4913
X,1552670728,477258,1897
X,1552670729,476696,3132
X,1552670729,477863,4936
X,1552670730,480237,2795
X,1552670730,480116,4714
X,1552670731,478901,1620
X,1552670732,479029,1628
X,1552670732,479150,2386
X,1552670733,479582,2914
X,1552670733,480582,3572
