H,1555396234,241338
P,1555396234,5121
P,1555396264,5122
P,1555396293,5124
P,1555396323,5123
P,1555396352,5123
P,1555396382,5123
P,1555396411,5122
P,1555396440,5123
P,1555396470,5120
P,1555396499,5123
P,1555396528,5122
P,1555396557,5122
P,1555396587,5123
P,1555396617,5121
P,1555396646,5122
P,1555396675,5122
P,1555396705,5122
P,1555396734,5122
P,1555396763,5123
P,1555396793,5123
P,1555396822,5121
P,1555396851,5123
P,1555396880,5122
P,1555396911,5121
D,1555396917,256000
D,1555396920,286464
D,1555396921,289024
D,1555396923,285696
D,1555396925,292096
D,1555396927,288256
R,1555396927,000000000
X,1555396929,434009,11396
X,1555396930,434175,11221
X,1555396930,433333,16566
X,1555396931,437441,13465
X,1555396931,435981,21565
X,1555396932,436559,14790
X,1555396933,433654,13243
X,1555396933,421323,58133
X,1555396934,292656,6576
X,1555396934,264962,5384
X,1555396935,263485,1001
X,1555396935,262800,310
X,1555396936,262269,412
X,1555396937,262048,336
X,1555396937,262211,200
X,1555396938,262164,272
X,1555396938,262011,226
X,1555396939,261872,435
X,1555396939,261670,257
P,1555396940,5116
X,1555396940,261639,227
O,1555396941,261540,158
O,1555396941,261396,258
O,1555396942,261015,125
O,1555396942,260930,448
O,1555396943,261065,252
O,1555396943,260676,222
O,1555396944,260685,238
O,1555396945,260604,267
O,1555396945,260495,358
O,1555396946,259972,245
O,1555396946,259883,162
O,1555396947,260039,290
O,1555396947,260004,317
O,1555396948,260098,472
O,1555396949,260086,400
O,1555396949,259851,365
O,1555396950,259750,488
O,1555396950,259535,292
O,1555396951,259533,226
O,1555396951,259438,448
O,1555396952,259574,542
O,1555396952,259849,418
O,1555396953,259937,413
O,1555396954,259975,342
O,1555396954,259825,198
O,1555396955,259645,331
O,1555396955,259624,413
O,1555396956,259851,371
O,1555396956,259530,301
O,1555396957,259565,390
O,1555396958,259660,291
O,1555396958,260045,261
O,1555396959,259699,265
O,1555396959,259890,171
O,1555396960,259902,226
O,1555396960,259900,425
O,1555396961,259968,248
O,1555396962,259639,260
O,1555396962,259734,333
O,1555396962,259557,305
O,1555396962,259564,406
O,1555396963,259366,400
O,1555396963,259625,308
O,1555396964,259546,324
O,1555396965,259156,308
O,1555396965,259249,427
O,1555396966,259308,773
O,1555396966,259385,371
O,1555396967,259467,210
O,1555396967,259414,348
O,1555396968,259446,219
O,1555396968,259414,271
P,1555396969,5117
O,1555396969,259205,144
O,1555396970,259091,220
O,1555396970,259129,275
O,1555396971,259388,225
O,1555396971,259261,298
O,1555396972,259268,159
O,1555396972,259094,205
O,1555396973,258994,457
O,1555396974,259147,298
O,1555396974,259035,173
O,1555396975,259121,425
O,1555396975,259204,342
O,1555396976,258965,225
O,1555396976,258866,272
O,1555396977,258924,306
O,1555396978,258900,128
O,1555396978,259206,553
O,1555396979,259302,192
O,1555396979,259338,201
O,1555396980,259506,213
O,1555396980,259454,173
O,1555396981,259470,218
O,1555396982,259520,276
O,1555396982,259440,505
O,1555396983,259547,424
O,1555396983,258980,546
O,1555396984,258766,171
O,1555396984,258372,627
O,1555396985,258551,503
O,1555396986,258655,275
O,1555396986,258776,344
O,1555396987,258880,267
O,1555396987,258739,611
O,1555396988,258368,271
O,1555396988,258222,209
O,1555396989,258586,360
O,1555396989,258809,431
O,1555396990,258995,356
T,1555396990,2799
P,1555396999,5123
P,1555397028,5123
P,1555397057,5120
P,1555397086,5122
P,1555397116,5123
P,1555397145,5122
P,1555397174,5121
P,1555397205,5123
P,1555397234,5121
P,1555397263,5123
P,1555397292,5121
P,1555397322,5122
P,1555397351,5123
P,1555397380,5122
P,1555397410,5123
P,1555397439,5123
P,1555397468,5122
P,1555397498,5122
P,1555397528,5124
P,1555397558,5121
P,1555397587,5123
P,1555397617,5122
P,1555397646,5124
P,1555397675,5122
P,1555397704,5122
P,1555397734,5122
P,1555397763,5122
P,1555397793,5121
P,1555397823,5123
P,1555397852,5122
P,1555397881,5122
P,1555397910,5122
P,1555397940,5124
P,1555397969,5122
P,1555397998,5121
P,1555398028,5122
P,1555398057,5122
P,1555398087,5123
P,1555398116,5123
P,1555398146,5122
P,1555398175,5123
P,1555398204,5121
P,1555398234,5122
P,1555398263,5123
P,1555398292,5123
P,1555398321,5123
P,1555398351,5121
P,1555398381,5123
P,1555398410,5121
P,1555398439,5121
D,1555398453,275200
D,1555398456,295168
D,1555398458,292352
D,1555398460,292352
D,1555398462,276224
