H,1552009624,241338
X,1552009624,654995,2770
X,1552009625,656235,1875
X,1552009625,655766,3290
X,1552009626,657106,2980
X,1552009626,656969,6375
X,1552009627,648683,7271
X,1552009627,649518,8279
X,1552009628,652592,4279
X,1552009629,653532,4187
X,1552009629,653531,5307
X,1552009630,655292,2428
X,1552009630,654841,7528
X,1552009631,656885,6274
X,1552009631,658235,5367
X,1552009632,655947,5458
X,1552009633,649671,9175
X,1552009633,649436,13333
X,1552009634,646075,12758
X,1552009634,650854,12072
X,1552009635,652749,5081
X,1552009635,654997,3553
X,1552009636,656238,2336
X,1552009637,657982,3064
X,1552009637,658080,2172
X,1552009638,656959,3887
X,1552009638,656480,6836
X,1552009638,657276,3204
X,1552009638,657880,2213
X,1552009639,657389,3262
X,1552009640,655682,4784
X,1552009640,658073,3014
X,1552009641,656993,5919
X,1552009641,658737,2901
X,1552009642,657774,3674
X,1552009642,654977,4003
X,1552009643,657151,2731
P,1552009643,5221
X,1552009644,658670,2214
X,1552009644,656090,5892
X,1552009645,648936,15004
X,1552009645,649297,7844
X,1552009646,652623,5692
X,1552009646,656058,3898
X,1552009647,656834,2310
X,1552009647,654269,5582
X,1552009648,655103,3610
X,1552009649,655614,1799
X,1552009649,655730,4487
X,1552009650,655586,3084
X,1552009650,656637,1573
X,1552009651,657889,4500
X,1552009651,658741,2996
X,1552009652,657855,2811
X,1552009653,655826,1955
X,1552009653,657632,3834
X,1552009654,657674,2058
X,1552009654,657716,1524
X,1552009655,658968,2055
X,1552009655,659346,1829
X,1552009656,659423,2562
X,1552009657,659706,3227
X,1552009657,657838,3035
X,1552009658,657761,2687
X,1552009658,655646,6454
X,1552009659,655452,2636
X,1552009659,656025,1914
X,1552009660,657953,2309
X,1552009661,659564,2300
X,1552009661,659812,1569
X,1552009662,660314,1937
X,1552009662,659074,4366
X,1552009663,654051,5727
X,1552009663,653757,6724
X,1552009664,654415,3318
X,1552009665,656214,2536
X,1552009665,657170,1949
X,1552009666,657383,2014
X,1552009666,658046,3741
X,1552009667,657976,2395
X,1552009667,657769,2088
X,1552009668,658177,1840
X,1552009668,658658,2042
X,1552009669,658928,2021
X,1552009670,659346,1409
X,1552009670,658578,1915
X,1552009671,657229,3533
X,1552009671,656850,2559
X,1552009672,656546,2403
X,1552009672,656246,2138
X,1552009673,656989,1775
P,1552009673,5220
X,1552009674,657384,1419
X,1552009674,657569,1172
X,1552009675,658329,1723
X,1552009675,659551,820
A,1552009675,659206,2308
T,1552009675,2802
X,1552009677,660106,1540
X,1552009678,659898,928
X,1552009678,659364,1692
X,1552009679,659391,1645
X,1552009679,659460,942
X,1552009679,658463,1482
X,1552009680,659347,1283
X,1552009680,659929,943
X,1552009681,659655,1164
X,1552009681,659908,1009
X,1552009682,660230,1597
X,1552009682,659607,1430
X,1552009683,659471,860
X,1552009684,659385,1797
X,1552009684,659377,782
X,1552009685,659726,1622
X,1552009685,660062,1436
X,1552009686,659902,1178
X,1552009686,660044,1558
X,1552009687,660102,944
X,1552009688,659952,1412
X,1552009688,659982,1223
X,1552009689,659840,1581
X,1552009689,659358,1705
X,1552009690,658894,2517
X,1552009690,658998,1634
X,1552009691,658289,1961
X,1552009692,658653,1699
X,1552009692,659120,2363
X,1552009693,659585,1618
X,1552009693,659562,1673
X,1552009694,657891,3033
X,1552009694,659548,1966
X,1552009695,659703,1718
X,1552009696,659616,1438
X,1552009696,659023,1256
X,1552009697,658982,1461
X,1552009697,659257,969
X,1552009698,659685,1648
X,1552009698,659565,1553
X,1552009699,660168,1261
X,1552009700,659845,1244
X,1552009700,659854,1463
X,1552009701,660493,2271
X,1552009701,660732,1005
X,1552009702,660558,968
X,1552009702,660504,1734
P,1552009702,5222
X,1552009703,660842,1544
X,1552009703,660970,1118
X,1552009704,660694,1664
X,1552009705,660411,1332
X,1552009705,660420,1459
X,1552009706,660329,1898
X,1552009706,660474,1056
X,1552009707,660105,1324
X,1552009707,660336,1179
X,1552009708,660474,911
X,1552009709,660557,1904
X,1552009709,660567,1515
X,1552009710,660895,1043
X,1552009710,659821,2201
X,1552009711,659362,1222
X,1552009711,659979,1690
X,1552009712,659831,1283
X,1552009713,659328,1401
X,1552009713,658961,3315
X,1552009714,657152,1736
X,1552009714,656044,2811
X,1552009715,654598,2255
X,1552009715,656083,1774
X,1552009716,655572,2416
X,1552009717,657667,1884
X,1552009717,656226,4163
X,1552009718,656338,5495
