H,1553560716,241338
D,1553560716,413696
D,1553560719,414976
D,1553560721,412928
D,1553560723,412928
D,1553560725,412672
D,1553560727,417536
P,1553560729,5130
D,1553560730,421376
D,1553560732,416256
D,1553560733,421888
D,1553560735,418560
D,1553560737,412672
D,1553560740,413696
D,1553560742,413952
D,1553560744,416768
D,1553560746,413696
D,1553560748,414976
D,1553560751,414208
D,1553560753,417280
D,1553560755,416256
D,1553560757,418048
P,1553560759,5154
D,1553560759,417280
D,1553560762,418048
D,1553560764,417024
D,1553560766,416512
D,1553560768,401664
D,1553560770,423168
D,1553560773,421376
D,1553560774,419584
D,1553560776,420352
D,1553560778,418304
D,1553560780,422656
D,1553560783,421120
D,1553560785,418304
D,1553560787,416512
P,1553560788,5154
D,1553560789,418560
D,1553560792,417792
D,1553560794,411648
D,1553560796,417792
D,1553560798,416768
D,1553560800,416256
D,1553560803,420096
D,1553560805,418816
D,1553560807,419840
R,1553560807,000000000
X,1553560809,635785,19245
X,1553560809,632880,11131
X,1553560810,631588,7322
X,1553560810,632316,13662
X,1553560811,631104,5347
X,1553560812,635860,5687
X,1553560812,636860,7202
X,1553560813,632537,4034
X,1553560813,629682,1914
X,1553560814,629646,1361
X,1553560814,628874,1422
X,1553560815,628091,2366
X,1553560815,626180,1019
X,1553560815,625268,2627
X,1553560816,622784,32315
X,1553560816,627294,27131
P,1553560817,5147
X,1553560817,630169,5945
X,1553560817,627484,2093
X,1553560818,630593,6665
X,1553560819,629508,2350
X,1553560819,629103,2343
X,1553560820,626107,9228
X,1553560820,626896,3891
X,1553560821,625069,1622
X,1553560821,626308,1097
X,1553560822,627290,1943
X,1553560822,629084,3194
X,1553560823,633435,2213
X,1553560824,631281,2845
X,1553560824,628686,14329
X,1553560825,628743,7550
X,1553560825,629595,4491
X,1553560826,630430,1358
X,1553560826,630267,990
X,1553560827,629564,2243
X,1553560828,629376,932
X,1553560828,629650,2054
X,1553560829,628916,2218
X,1553560829,629221,1843
X,1553560830,628337,3587
X,1553560830,628732,25643
X,1553560831,623147,50364
X,1553560832,632273,37729
X,1553560832,622438,30035
X,1553560833,620267,28993
X,1553560833,615167,23037
X,1553560834,616790,29212
X,1553560834,571729,15164
X,1553560835,266985,7293
X,1553560836,264623,3706
X,1553560836,263620,1374
X,1553560837,261941,2017
X,1553560837,260178,1515
X,1553560838,259451,196
X,1553560838,259012,488
X,1553560839,258361,533
X,1553560840,257816,385
X,1553560840,257532,429
X,1553560841,256989,619
O,1553560841,256410,891
O,1553560842,256472,369
O,1553560842,255894,1128
O,1553560843,255895,657
O,1553560843,256068,739
O,1553560844,255153,579
O,1553560845,255045,210
O,1553560845,255216,381
O,1553560846,255051,186
O,1553560846,254875,130
P,1553560847,5145
O,1553560847,254794,135
O,1553560847,254560,207
O,1553560848,254655,66
O,1553560849,254972,631
O,1553560849,256846,1425
O,1553560850,256353,912
O,1553560850,255634,224
O,1553560851,255618,891
O,1553560851,255013,998
O,1553560852,255283,734
O,1553560853,254817,201
O,1553560853,256299,1900
O,1553560854,256949,1456
O,1553560854,256288,1459
O,1553560855,255131,434
O,1553560855,254892,423
O,1553560856,254433,571
O,1553560856,253960,1551
O,1553560856,255189,3606
O,1553560857,254415,594
O,1553560857,254342,1157
O,1553560858,255860,423
O,1553560858,255371,1195
O,1553560859,254494,556
O,1553560859,253910,550
O,1553560860,253508,287
O,1553560861,253355,616
O,1553560861,252920,184
O,1553560862,252984,225
O,1553560862,252930,441
O,1553560863,252780,313
O,1553560863,252625,192
O,1553560864,252402,457
O,1553560865,252105,525
O,1553560865,252122,738
O,1553560866,252159,630
O,1553560866,252149,549
O,1553560867,253314,1393
O,1553560867,253585,1315
O,1553560868,254299,2185
O,1553560869,254592,2135
O,1553560869,253175,996
O,1553560870,253752,1463
O,1553560870,254922,1722
O,1553560871,254881,1121
O,1553560871,253385,903
O,1553560872,252449,1322
O,1553560873,252146,799
O,1553560873,251993,1143
O,1553560874,251964,297
O,1553560874,252727,1097
O,1553560875,252722,474
O,1553560875,252838,403
P,1553560876,5149
O,1553560876,252812,870
O,1553560877,252595,885
O,1553560877,252807,368
O,1553560878,252589,297
O,1553560878,253030,563
O,1553560879,252543,814
O,1553560879,252184,696
O,1553560880,252020,462
O,1553560880,252221,781
O,1553560881,253235,917
O,1553560882,253359,625
O,1553560882,253092,955
O,1553560883,253122,1117
O,1553560883,252079,461
O,1553560884,251655,165
