H,1553813163,241338
D,1553813163,390144
D,1553813165,391936
D,1553813167,388352
P,1553813168,5129
D,1553813169,391424
D,1553813171,392960
D,1553813174,389376
D,1553813176,388864
D,1553813178,391424
D,1553813180,394496
D,1553813182,399360
D,1553813184,393472
D,1553813186,394752
D,1553813188,395264
R,1553813188,000000000
X,1553813190,597579,6035
X,1553813190,597082,5849
X,1553813191,567548,31326
X,1553813191,272770,17629
X,1553813192,266961,5363
X,1553813193,263723,1308
X,1553813193,262498,1393
X,1553813194,260994,1184
X,1553813194,260562,533
X,1553813195,259711,919
X,1553813195,259027,316
X,1553813196,258436,847
X,1553813197,258066,1388
P,1553813197,5149
X,1553813197,256819,628
O,1553813198,257080,469
O,1553813198,256920,876
O,1553813199,255876,490
O,1553813199,255748,325
O,1553813200,255472,1700
O,1553813201,254904,1270
O,1553813201,256641,1504
O,1553813202,256315,1474
O,1553813202,256307,2024
O,1553813203,256071,1219
O,1553813203,255836,937
O,1553813204,255380,1948
O,1553813205,255749,1155
O,1553813205,255472,566
O,1553813206,255089,1517
O,1553813206,253152,1027
O,1553813207,253104,909
O,1553813207,252302,280
O,1553813208,252231,261
O,1553813209,251848,361
O,1553813209,251816,411
O,1553813210,251683,598
O,1553813210,251993,452
O,1553813211,252686,220
O,1553813211,252551,315
O,1553813212,252565,1111
O,1553813212,250515,2768
O,1553813213,249506,1890
O,1553813214,249576,1708
O,1553813214,250732,1282
O,1553813215,251706,1038
O,1553813215,251748,2715
O,1553813216,250639,1282
O,1553813216,249886,1153
O,1553813217,248847,2074
O,1553813218,248591,1690
O,1553813218,248790,2055
O,1553813219,249011,1649
O,1553813219,249156,633
O,1553813220,249512,1310
O,1553813220,249651,1294
O,1553813221,249099,900
O,1553813222,250113,1520
O,1553813222,249657,1354
O,1553813223,249095,1902
O,1553813223,248093,2704
O,1553813223,248484,1984
O,1553813223,249069,1056
O,1553813224,249030,1207
O,1553813225,248921,454
O,1553813225,248958,668
O,1553813226,248767,309
P,1553813226,5152
O,1553813226,248818,263
O,1553813227,248620,324
O,1553813227,248768,408
O,1553813228,248604,199
O,1553813229,248626,883
O,1553813229,248538,942
O,1553813230,248669,482
O,1553813230,248776,587
O,1553813231,248290,494
O,1553813231,248492,215
O,1553813232,248307,322
O,1553813232,248251,525
O,1553813233,248204,400
O,1553813234,248432,276
O,1553813234,248325,380
O,1553813235,247964,270
O,1553813235,247030,3061
O,1553813236,247513,2032
O,1553813236,246327,2687
O,1553813237,246630,1193
O,1553813238,246501,1379
O,1553813238,247301,929
O,1553813239,246291,1649
O,1553813239,245795,3130
O,1553813240,246460,2026
O,1553813240,246765,2498
O,1553813241,246787,2804
O,1553813242,246225,1103
O,1553813242,246671,1482
O,1553813243,246897,538
O,1553813243,247404,1232
O,1553813244,247181,795
O,1553813244,247353,614
O,1553813245,247008,656
O,1553813246,247270,629
O,1553813246,247605,705
O,1553813247,247047,1725
O,1553813247,247103,2258
T,1553813247,2809
P,1553813256,5156
O,1553813279,245300,2077
O,1553813280,245288,1465
O,1553813280,245947,818
O,1553813281,245822,1095
O,1553813282,245570,1194
O,1553813282,246288,2355
O,1553813283,246813,1106
O,1553813283,246583,438
O,1553813284,246290,778
O,1553813284,246816,445
O,1553813285,247319,963
P,1553813285,5151
O,1553813285,248754,1669
O,1553813286,248582,2082
O,1553813287,246735,2131
O,1553813287,245522,1180
O,1553813288,245270,960
O,1553813288,245342,799
O,1553813289,245806,412
O,1553813289,246353,417
O,1553813290,246600,422
O,1553813291,246775,618
O,1553813291,246006,583
O,1553813292,246482,1769
O,1553813292,246804,623
O,1553813293,246989,502
O,1553813293,247576,396
O,1553813294,247513,388
O,1553813295,247772,250
O,1553813295,248054,490
O,1553813296,247659,1006
O,1553813296,247253,373
O,1553813297,247143,405
O,1553813297,246948,214
O,1553813298,246844,373
O,1553813299,246804,263
O,1553813299,247255,492
O,1553813300,246712,323
O,1553813300,246493,347
O,1553813301,246012,484
O,1553813301,245947,924
O,1553813302,248447,2929
O,1553813303,246572,1587
O,1553813303,248583,2554
O,1553813304,249321,8454
O,1553813304,243851,5043
O,1553813305,243006,3643
O,1553813305,245782,3007
O,1553813305,244439,6940
O,1553813305,243189,1532
O,1553813306,244624,1475
O,1553813307,244828,584
O,1553813307,245418,583
